pokemon,ability,is_hidden,slot
p_6febeb23,a_731adbf7,1,3
p_0e6ff850,a_49550b34,0,1
p_2d982552,a_229f5c57,0,1
p_2d982552,a_4696dd00,1,3
p_6b0eccff,a_229f5c57,0,1
p_6b0eccff,a_4696dd00,1,3
p_f94fdaf8,a_ea1abf54,0,1
p_f94fdaf8,a_d6055983,0,2
p_f94fdaf8,a_3def56fa,1,3
p_45135e39,a_3eef9664,0,1
p_45135e39,a_ff9e1d74,0,2
p_45135e39,a_af9da1de,1,3
p_d39fb82a,a_e4d1c84b,0,1
p_d39fb82a,a_e7fdba7e,0,2
p_d39fb82a,a_97c2e19b,1,3
p_b1bb230e,a_e4d1c84b,0,1
p_b1bb230e,a_e7fdba7e,0,2
p_b1bb230e,a_97c2e19b,1,3
p_f6b7668c,a_3e6ac5f2,0,1
p_f6b7668c,a_af9da1de,1,3
p_7759665e,a_3e6ac5f2,0,1
p_7759665e,a_af9da1de,1,3
p_a3bd5651,a_42a15ba8,0,1
p_a3bd5651,a_9ff71867,1,3
p_5d927e94,a_42a15ba8,0,1
p_5d927e94,a_9ff71867,1,3
p_b60c4745,a_50cd1977,0,1
p_b60c4745,a_cca79a5a,0,2
p_b60c4745,a_3d05547e,1,3
p_f04ca75c,a_50cd1977,0,1
p_f04ca75c,a_cca79a5a,0,2
p_f04ca75c,a_3d05547e,1,3
p_bbdf15eb,a_50cd1977,0,1
p_bbdf15eb,a_cca79a5a,0,2
p_bbdf15eb,a_3d05547e,1,3
p_9ad812a7,a_8d06b98e,0,1
p_9ad812a7,a_03a5ab58,0,2
p_9ad812a7,a_065f90d4,1,3
p_fe6e2ac2,a_8d06b98e,0,1
p_fe6e2ac2,a_03a5ab58,0,2
p_fe6e2ac2,a_065f90d4,1,3
p_a3da52c7,a_8d06b98e,0,1
p_a3da52c7,a_03a5ab58,0,2
p_a3da52c7,a_065f90d4,1,3
p_6617666d,a_0bfbda0f,0,1
p_6617666d,a_7c125a84,0,2
p_6617666d,a_d53f6dec,1,3
p_0a3c571b,a_0f834476,0,1
p_0a3c571b,a_defe9b51,0,2
p_0a3c571b,a_c989b4dc,1,3
p_044681a8,a_42a15ba8,0,1
p_044681a8,a_00534cdb,1,3
p_71ca9670,a_cfdfc529,0,1
p_71ca9670,a_3a0c10c5,1,3
p_686fc877,a_5b424c56,0,1
p_686fc877,a_2a3cd39d,0,2
p_686fc877,a_2d22d2bf,1,3
p_5d22a35c,a_843633f9,0,1
p_c6ec8f64,a_a0bd1ee1,0,1
p_c6ec8f64,a_b710f421,1,3
p_5e1a4e8b,a_a0bd1ee1,0,1
p_5e1a4e8b,a_b710f421,1,3
p_e355d359,a_0f834476,0,1
p_e355d359,a_d53f6dec,1,3
p_982be643,a_d25ef48e,0,1
p_982be643,a_4ebde9b8,1,3
p_c2e72210,a_fb761663,0,1
p_c2e72210,a_9f33f5a8,1,3
p_72a9ad6d,a_fb761663,0,1
p_72a9ad6d,a_9f33f5a8,1,3
p_c788530d,a_1f127da3,0,1
p_51a11bab,a_a8faaa13,0,1
p_8a08fe1f,a_07dadac8,0,1
p_8a08fe1f,a_0887a343,0,2
p_8a08fe1f,a_7b2052ac,1,3
p_2818acda,a_2fe4ca77,0,1
p_e42902eb,a_65d9ec6e,0,1
p_e42902eb,a_0b23fb42,1,3
p_6739ee20,a_65d9ec6e,0,1
p_6739ee20,a_0b23fb42,1,3
p_6cb4b3ee,a_b2e93c65,0,1
p_6cb4b3ee,a_c62d688b,0,2
p_6cb4b3ee,a_c71c1882,1,3
p_84c0a555,a_b2e93c65,0,1
p_84c0a555,a_d6055983,0,2
p_84c0a555,a_a88c001e,1,3
p_4261e120,a_1293f6dd,0,1
p_4261e120,a_52205b0b,0,2
p_4261e120,a_c71c1882,1,3
p_7cc9e687,a_1293f6dd,0,1
p_7cc9e687,a_2d22d2bf,0,2
p_7cc9e687,a_a88c001e,1,3
p_c83ff981,a_b5724cba,0,1
p_c83ff981,a_0b23fb42,0,2
p_c83ff981,a_454a06a6,1,3
p_f7f3b79f,a_bdb0d5a5,0,1
p_f7f3b79f,a_d37ac899,0,2
p_f7f3b79f,a_9ff71867,1,3
p_d73ef4d8,a_bdb0d5a5,0,1
p_d73ef4d8,a_d37ac899,0,2
p_d73ef4d8,a_9ff71867,1,3
p_bb404b90,a_bdb0d5a5,0,1
p_bb404b90,a_d37ac899,0,2
p_bb404b90,a_9ff71867,1,3
p_2f5efa16,a_35582f58,0,1
p_d36c951e,a_06994277,0,1
p_0df6fa47,a_725cd6e2,0,1
p_d0c78d1c,a_07dadac8,0,1
p_360bf891,a_eeb3e064,0,1
p_29c74197,a_896286fe,0,1
p_210faeab,a_d990cf7e,0,1
p_94aa3751,a_a8f733d3,0,1
p_b316cd1e,a_00d2220d,0,1
p_66eff00d,a_1a87ad1e,0,1
p_cfdb94d6,a_4d998458,0,1
p_c6fb5a97,a_725cd6e2,0,1
p_794653f4,a_725cd6e2,0,1
p_850f6d14,a_725cd6e2,0,1
p_b1f6f274,a_cca79a5a,0,1
p_b1f6f274,a_b99ab67a,1,3
p_c76b4167,a_cca79a5a,0,1
p_c76b4167,a_b99ab67a,1,3
p_4ced388a,a_fba851dd,0,1
p_ee320ccf,a_2c57410b,0,1
p_35f4a831,a_2c57410b,0,1
p_d78209af,a_2c57410b,0,1
p_b83fec82,a_2c57410b,0,1
p_131c69d9,a_2c57410b,0,1
p_abd8d6dc,a_2c57410b,0,1
p_aa4101ab,a_e338c38e,0,1
p_acd755ca,a_e338c38e,0,1
p_fe73762c,a_e338c38e,0,1
p_c011b32b,a_63decacf,0,1
p_c011b32b,a_567efb54,0,2
p_c011b32b,a_a496f747,1,3
p_14f36992,a_65d9ec6e,0,1
p_14f36992,a_f465ea6d,1,3
p_861265e9,a_fba851dd,0,1
p_3d36a67b,a_652b5f11,0,1
p_8f6a213f,a_b2e93c65,0,1
p_2246cc78,a_a56d16b3,0,1
p_55bfcd6d,a_ebf44d3f,0,1
p_dec7c4bc,a_62ae2e8e,0,1
p_91e46a43,a_892a94dd,0,1
p_dc066184,a_bb58525f,0,1
p_dc066184,a_d37ac899,0,2
p_dc066184,a_53a406ed,1,3
p_6f3869b5,a_7a8b1757,0,1
p_452982db,a_1c609243,0,1
p_452982db,a_03a5ab58,0,2
p_452982db,a_a09b2481,1,3
p_0bc3e295,a_1c609243,0,1
p_0bc3e295,a_03a5ab58,0,2
p_0bc3e295,a_a09b2481,1,3
p_34eb35b1,a_1c609243,0,1
p_34eb35b1,a_03a5ab58,0,2
p_34eb35b1,a_a09b2481,1,3
p_67419f50,a_1c609243,0,1
p_67419f50,a_03a5ab58,0,2
p_67419f50,a_a09b2481,1,3
p_6b5791ff,a_1c609243,0,1
p_6b5791ff,a_03a5ab58,0,2
p_6b5791ff,a_a09b2481,1,3
p_ed238d38,a_1c609243,0,1
p_ed238d38,a_03a5ab58,0,2
p_ed238d38,a_a09b2481,1,3
p_2eff5b16,a_9f08fb19,0,1
p_7fae587d,a_defe9b51,0,1
p_c444bf6a,a_8bd68dfb,0,1
p_55021023,a_cc5649d3,0,1
p_1911b151,a_5f2264a8,0,1
p_e262c488,a_9e0b713e,0,1
p_ce508a3e,a_3ec50b4c,0,1
p_e83f8be5,a_5e039a96,0,1
p_409ec8ef,a_a496f747,0,1
p_32e4efad,a_defe9b51,0,1
p_40107d44,a_cfdfc529,0,1
p_04aefda5,a_a09b2481,0,1
p_425b9571,a_a496f747,0,1
p_263617d9,a_af9da1de,0,1
p_5f65cdfe,a_b73042c9,0,1
p_23c8309b,a_a628d4fe,0,1
p_e188761a,a_8791c681,0,1
p_d2d65f8f,a_ad772062,0,1
p_6ba7451e,a_57bf3120,0,1
p_0f069a0b,a_491c37d2,0,1
p_0ad6ba17,a_738a7ea7,0,1
p_038e95d1,a_4b597dfc,0,1
p_74c47dc2,a_a56d16b3,0,1
p_a8f5f853,a_8d06b98e,0,1
p_38997265,a_3d05547e,0,1
p_99122174,a_3c9859b5,0,1
p_197a5393,a_567efb54,0,1
p_155e5fdc,a_47c9347e,0,1
p_bdafded7,a_3bc1b755,0,1
p_bdafded7,a_06091c6b,1,3
p_f1328d30,a_2c57410b,0,1
p_3bf01c93,a_2c57410b,0,1
p_cc66895d,a_229f5c57,0,1
p_ef76ca2f,a_d25ef48e,0,1
p_2d8284b7,a_3d05547e,0,1
p_95caf904,a_57bf3120,0,1
p_4ab43893,a_07dadac8,0,1
p_1c2b0efe,a_50cd1977,0,1
p_121d0304,a_52205b0b,0,1
p_01d0ee1d,a_74c13cf9,0,1
p_26a0ccd4,a_3c9859b5,0,1
p_5c025fbc,a_f95e52f4,0,1
p_71478efe,a_b8d344db,0,1
p_2d987943,a_3d05547e,0,1
p_f72682eb,a_defe9b51,0,1
p_6bacd4c8,a_1fdb5f3f,0,1
p_bcc71689,a_761e52bb,0,1
p_97585788,a_6d9e2f27,0,1
p_cc508049,a_d6055983,0,1
p_cc508049,a_d25ef48e,1,3
p_240dbe3f,a_d6055983,0,1
p_240dbe3f,a_d25ef48e,1,3
p_77e6af98,a_d6055983,0,1
p_77e6af98,a_d25ef48e,1,3
p_06a17f5b,a_d6055983,0,1
p_06a17f5b,a_d25ef48e,1,3
p_2483e2af,a_d6055983,0,1
p_2483e2af,a_d25ef48e,1,3
p_f2abfea9,a_d6055983,0,1
p_f2abfea9,a_d25ef48e,1,3
p_2b2e05a9,a_2cf2dc07,0,1
p_76ebb936,a_65d9ec6e,0,1
p_f4b4a84b,a_3a0c10c5,0,1
p_9c7d8f1c,a_5e039a96,0,1
p_6beb481a,a_567efb54,0,1
p_fbd17c82,a_b2a0c953,0,1
p_fbd17c82,a_c62d688b,0,2
p_fbd17c82,a_9f08fb19,1,3
p_3810560f,a_b2a0c953,0,1
p_3810560f,a_c62d688b,0,2
p_3810560f,a_9f08fb19,1,3
p_567194e1,a_b2a0c953,0,1
p_567194e1,a_c62d688b,0,2
p_567194e1,a_9f08fb19,1,3
p_c2b97f4d,a_d6055983,0,1
p_c2b97f4d,a_d25ef48e,1,3
p_4f7cf831,a_d6055983,0,1
p_4f7cf831,a_d25ef48e,1,3
p_72e15826,a_d6055983,0,1
p_72e15826,a_d25ef48e,1,3
p_084c68e1,a_d6055983,0,1
p_084c68e1,a_d25ef48e,1,3
p_c228043a,a_d6055983,0,1
p_c228043a,a_d25ef48e,1,3
p_b0f9a90a,a_d6055983,0,1
p_b0f9a90a,a_d25ef48e,1,3
p_7de09c8a,a_6b69640b,0,1
p_9697e07a,a_3d04f428,0,1
p_9697e07a,a_a88c001e,1,3
p_a1371d89,a_3d04f428,0,1
p_a1371d89,a_a88c001e,1,3
p_d80900af,a_3d04f428,0,1
p_d80900af,a_47c9347e,1,3
p_64ddc5cf,a_3d04f428,0,1
p_64ddc5cf,a_47c9347e,1,3
p_6ee65f80,a_731adbf7,0,1
p_6ee65f80,a_48b3460a,0,2
p_6ee65f80,a_3c9859b5,1,3
p_3e912778,a_731adbf7,0,1
p_3e912778,a_48b3460a,0,2
p_3e912778,a_3c9859b5,1,3
p_6de7b05a,a_1c609243,0,1
p_6de7b05a,a_af9da1de,0,2
p_6de7b05a,a_ea1abf54,1,3
p_80935eee,a_66631df8,0,1
p_80935eee,a_af9da1de,0,2
p_80935eee,a_ea1abf54,1,3
p_1e116de1,a_8685a719,0,1
p_1e116de1,a_1b71dd1f,0,2
p_1e116de1,a_5a40de1c,1,3
p_180abdd1,a_8685a719,0,1
p_180abdd1,a_1b71dd1f,0,2
p_180abdd1,a_5a40de1c,1,3
p_77f0fcf3,a_8685a719,0,1
p_77f0fcf3,a_1b71dd1f,0,2
p_77f0fcf3,a_5a40de1c,1,3
p_e3cc89d4,a_947904ea,0,1
p_e3cc89d4,a_b2a0c953,0,2
p_e3cc89d4,a_9be8fc0a,1,3
p_be001927,a_947904ea,0,1
p_be001927,a_b2a0c953,0,2
p_be001927,a_9be8fc0a,1,3
p_469038b4,a_03a5ab58,0,1
p_469038b4,a_9f64aedf,1,3
p_7c237b0a,a_9ff71867,0,1
p_7c237b0a,a_d25ef48e,0,2
p_7c237b0a,a_63decacf,1,3
p_705841a0,a_e0e2e944,0,1
p_6ad8b37f,a_e0e2e944,0,1
p_cd3af449,a_4d64eb56,0,1
p_d51aa578,a_4d64eb56,0,1
p_8055d81a,a_4d64eb56,0,1
p_7132c02f,a_1b4b79d9,0,1
p_7132c02f,a_52205b0b,0,2
p_7132c02f,a_567efb54,1,3
p_618bc2f8,a_2c57410b,0,1
p_c510c8dd,a_c73a9629,0,1
p_96090477,a_c73a9629,0,1
p_1fb302d0,a_c73a9629,0,1
p_ccf81d76,a_bb58525f,0,1
p_ccf81d76,a_b96e46b2,0,2
p_ccf81d76,a_f95e52f4,1,3
p_4c1c93cf,a_5db640f1,0,1
p_6bfe784b,a_896286fe,0,1
p_6bfe784b,a_80646835,1,3
p_19f2572f,a_787b07b3,0,1
p_19f2572f,a_2aeaaf63,1,3
p_13d01f9a,a_b22ae8ec,0,1
p_423b61dc,a_b22ae8ec,0,1
p_26da5dce,a_b22ae8ec,0,1
p_f909329c,a_b22ae8ec,0,1
p_6f0329bf,a_b22ae8ec,0,1
p_ce6adfe1,a_b22ae8ec,0,1
p_fd52e986,a_b22ae8ec,0,1
p_232d7dbf,a_b22ae8ec,0,1
p_44339eb1,a_b22ae8ec,0,1
p_7ec30e71,a_b22ae8ec,0,1
p_0b6d3984,a_b22ae8ec,0,1
p_e6d8a37a,a_b22ae8ec,0,1
p_7598b3c4,a_b22ae8ec,0,1
p_d32a8511,a_9d8d1e5c,0,1
p_9eda7881,a_9d8d1e5c,0,1
p_6d2547fc,a_9d8d1e5c,0,1
p_deb0abb8,a_fa944206,0,1
p_deb0abb8,a_601c3b4c,0,2
p_deb0abb8,a_b99ab67a,1,3
p_e6b9aa69,a_0b317738,0,1
p_317636e0,a_d6055983,0,1
p_317636e0,a_d25ef48e,1,3
p_ebfbfabd,a_9ff71867,0,1
p_ebfbfabd,a_d25ef48e,0,2
p_ebfbfabd,a_63decacf,1,3
p_499f8787,a_3acdb0b8,0,1
p_499f8787,a_fb761663,0,2
p_499f8787,a_a0bd1ee1,1,3
p_93bc2619,a_6a9da394,0,1
p_d497187a,a_defe9b51,0,1
p_c08f6152,a_e69f904a,0,1
p_c08f6152,a_1293f6dd,1,3
p_a66d86b2,a_05357622,0,1
p_a66d86b2,a_d25ef48e,0,2
p_a66d86b2,a_1b71dd1f,1,3
p_dedabc81,a_094317c6,0,1
p_1caf0a35,a_094317c6,0,1
p_1afff469,a_bdfdf6e5,0,1
p_fcc7dfd7,a_d6055983,0,1
p_fcc7dfd7,a_d25ef48e,1,3
p_daac84e1,a_7fb884bb,0,1
p_daac84e1,a_567efb54,0,2
p_daac84e1,a_cca79a5a,1,3
p_d1037b13,a_d6055983,0,1
p_d1037b13,a_d25ef48e,1,3
p_956806b2,a_1c609243,0,1
p_956806b2,a_defe9b51,0,2
p_956806b2,a_4d998458,1,3
p_bdc8a3d7,a_7fb884bb,0,1
p_bdc8a3d7,a_4c4136dc,0,2
p_bdc8a3d7,a_cca79a5a,1,3
p_1484a81b,a_7fb884bb,0,1
p_1484a81b,a_4c4136dc,0,2
p_1484a81b,a_cca79a5a,1,3
p_bc7c63ac,a_b2a0c953,0,1
p_bc7c63ac,a_6a9da394,0,2
p_bc7c63ac,a_652b5f11,1,3
p_b3bd6222,a_5f6f0b73,0,1
p_b3bd6222,a_6a9da394,0,2
p_b3bd6222,a_652b5f11,1,3
p_ac98fc65,a_cfdfc529,0,1
p_ac98fc65,a_3a0c10c5,1,3
p_6b6fb291,a_2c57410b,0,1
p_6b6fb291,a_6597013d,0,2
p_6b6fb291,a_013edf89,1,3
p_89721913,a_b96e46b2,0,1
p_89721913,a_2a3cd39d,0,2
p_89721913,a_2d22d2bf,1,3
p_a5c9b715,a_53a406ed,0,1
p_59188a72,a_d53f6dec,0,1
p_629abb38,a_a8a2e53c,0,1
p_a2d39e11,a_6aa99bd9,0,1
p_a2d39e11,a_6a9da394,0,2
p_a2d39e11,a_652b5f11,1,3
p_39daae0c,a_42a15ba8,0,1
p_39daae0c,a_9ff71867,1,3
p_ffda1da3,a_1c609243,0,1
p_ffda1da3,a_b2a0c953,0,2
p_ffda1da3,a_f0c1322e,1,3
p_4f9a92c7,a_1c609243,0,1
p_4f9a92c7,a_b2a0c953,0,2
p_4f9a92c7,a_f0c1322e,1,3
p_861bf7c8,a_c62d688b,0,1
p_861bf7c8,a_07dadac8,1,3
p_7052e755,a_00afa0ba,0,1
p_7052e755,a_f465ea6d,1,3
p_b1babd1d,a_00afa0ba,0,1
p_b1babd1d,a_f465ea6d,1,3
p_cbbafb8a,a_843633f9,0,1
p_8baedeab,a_79e035f7,0,1
p_454216cf,a_9765fc9c,0,1
p_09791791,a_49550b34,0,1
p_fbae352a,a_49550b34,0,1
p_843e2cac,a_3eef9664,0,1
p_843e2cac,a_e7537330,0,2
p_843e2cac,a_af9da1de,1,3
p_35ed34ec,a_a8faaa13,0,1
p_e43dfab0,a_6a9da394,0,1
p_e43dfab0,a_0887a343,0,2
p_e43dfab0,a_7b2052ac,1,3
p_bf469e28,a_2fe4ca77,0,1
p_1cecd7d3,a_35582f58,0,1
p_e2a76a4d,a_06994277,0,1
p_2c39f244,a_725cd6e2,0,1
p_095b14bb,a_eeb3e064,0,1
p_f3ff9cea,a_896286fe,0,1
p_519049e9,a_2030c067,0,1
p_9c1b40de,a_105a1d11,0,1
p_c203f43d,a_fa71c14d,0,1
p_49ba9f86,a_48f76a8e,0,2
p_909d9de8,a_c3abd698,1,3
p_07dbc2ec,a_59f52a18,0,2
p_8b331de2,a_d37ac899,0,2
p_208d1bfb,a_0bfbda0f,1,3
p_565f4e4f,a_90ef20e3,0,1
p_e72a0f9a,a_c3243fb1,0,2
p_957b9638,a_ca4b5517,0,2
p_dbd7cf07,a_0c0fa10b,0,2
p_42e8fbbb,a_7360df9c,0,1
p_90771f73,a_0f2182ef,0,1
p_db0695da,a_851bd6e7,0,1
p_77e6af98,a_383800f8,1,3
p_dbbac93f,a_d24a9895,1,3
p_82c7b207,a_aff5aa3e,0,1
p_792f3d33,a_3c9859b5,0,2
p_14b3f019,a_c62d688b,1,3
p_ae38193d,a_1edc8b53,1,3
p_c060b130,a_229f5c57,0,2
p_4f81ccee,a_df4faec7,1,3
p_7a661ede,a_4e48e3b2,0,2
p_9303066c,a_4d998458,1,3
p_757aa842,a_b2a0c953,0,1
p_90771f73,a_4e48e3b2,1,3
p_76c7544b,a_d36f5979,1,3
p_9cc7e0a1,a_454bf32c,0,1
p_a58f52d9,a_4d998458,1,3
p_de171419,a_0fe2cd74,0,1
p_f812aee4,a_1ea344d1,0,1
p_48285516,a_6c788564,0,1
p_33c16246,a_4d998458,0,2
p_7698f7ed,a_a496f747,1,3
p_4486ed4d,a_e6b409d0,0,1
p_1911b151,a_3c856807,0,1
p_14f36992,a_56e464cc,1,3
p_0182b726,a_8d9e293b,1,3
p_3937b865,a_851bd6e7,1,3
p_2fe6bba7,a_7c125a84,0,2
p_74c47dc2,a_df4faec7,0,1
p_3e9c4c96,a_a78f6a2b,1,3
p_a275f9c8,a_b490189c,0,1
p_b3fd3da9,a_80ed7956,1,3
p_48dd526d,a_42dc23e4,0,1
p_aedc64dc,a_17f67c52,0,1
p_e36f333a,a_4e03d45d,0,1
p_a0f8647e,a_27c63d6f,0,1
p_f13b10dc,a_2c57410b,0,1
p_bb70ca7d,a_ff9e1d74,0,1
p_50d5fbe8,a_229f5c57,1,3
p_4bb19edd,a_b96e46b2,0,1
p_09963fb6,a_7140f2c0,0,1
p_56495143,a_b99ab67a,0,1
p_53ca299a,a_1edc8b53,1,3
p_d2217a54,a_1edc8b53,1,3
p_18fdfece,a_df4faec7,1,3
p_9254b2cb,a_0f2182ef,0,2
p_1964999e,a_0f2182ef,0,1
p_09159dbf,a_53a406ed,1,3
p_e23b0b20,a_7140f2c0,0,2
p_1ac34160,a_2e1eba80,0,1
p_7cdd7095,a_4b647701,0,1
p_2a18b3d9,a_7ec37374,0,1
p_47e4cafe,a_7360df9c,0,1
p_223d7565,a_6f9835c2,1,3
p_6d2ecc60,a_0bfbda0f,1,3
p_809ab63e,a_3cbc03e6,0,2
p_53ca299a,a_1edc8b53,1,3
p_4c204b7b,a_3cbc03e6,1,3
p_1964999e,a_c62d688b,1,3
p_a2552e68,a_383800f8,1,3
p_b8d1b58f,a_cca79a5a,0,1
p_ed62803b,a_d36f5979,0,1
p_6ea5d789,a_64216c1d,1,3
p_cc476b7a,a_c3243fb1,1,3
p_3f5f50f1,a_8d9e293b,0,2
p_c2b97f4d,a_80ec435c,0,1
p_8270be12,a_90ef20e3,0,2
p_abaf6f48,a_923b361a,0,1
p_234ab411,a_4e03d45d,0,2
p_7f79b433,a_b5a1613d,0,1
p_c3e1fdc3,a_ca4b5517,0,2
p_b44e969c,a_9ceb7db6,0,1
p_cab4dc02,a_7f3ae59d,0,2
p_ff8b86e9,a_7140f2c0,0,1
p_abc5b04a,a_025ee16d,0,2
p_1df0dcdc,a_0f2182ef,0,1
p_bf84fe5e,a_383800f8,0,1
p_64ddc5cf,a_b24f84ad,0,1
p_50a86fd6,a_22065b1b,1,3
p_6e74a1c6,a_4e03d45d,1,3
p_8d7dfd5a,a_725cd6e2,0,1
p_33278401,a_0f2182ef,0,1
p_df40c1d3,a_42dc23e4,0,2
p_2b4e7412,a_22a921f5,0,1
p_51aa8b90,a_b06fa828,0,1
p_026cd7df,a_47d9751f,0,1
p_6bb0e03f,a_7140f2c0,0,1
p_cc9fff4e,a_7c125a84,0,1
p_1d4c53d3,a_e6abf1ef,0,1
p_eaa52b33,a_3f5e64e5,0,1
p_3a0f6976,a_80ec435c,0,2
p_8270be12,a_025ee16d,1,3
p_72f099cc,a_851bd6e7,0,2
p_223d7565,a_24b89273,0,2
p_86defa97,a_7360df9c,0,1
p_42e8fbbb,a_e6abf1ef,1,3
p_663ae284,a_19a020a9,0,2
p_d0635c2d,a_6c788564,0,1
p_80ee2fe3,a_d36f5979,0,2
p_b83b55f3,a_403ccf40,0,1
p_09461da7,a_601c3b4c,0,1
p_792f3d33,a_a496f747,1,3
p_513f6866,a_0c0fa10b,0,2
p_dfb5ad05,a_64216c1d,1,3
p_f2e7cb20,a_3f5e64e5,0,2
p_a648da81,a_7c125a84,0,1
p_11a8b705,a_ba91099e,0,2
p_8b660138,a_35d36244,1,3
p_f6539118,a_7140f2c0,0,1
p_809ab63e,a_90ef20e3,0,2
p_9790f745,a_ea16a844,0,1
p_a8394db2,a_1c609243,0,1
p_79ee0bca,a_47f228a9,0,1
p_957b9638,a_c3550482,1,3
p_2ef7f6ba,a_1edc8b53,0,2
p_294412cf,a_7360df9c,0,1
p_b49399da,a_56747035,0,1
p_9cc7e0a1,a_468c4e87,1,3
p_e5d1e515,a_3817dec8,0,1
p_32d6fe67,a_42cc9d36,0,1
p_74c75553,a_e6abf1ef,0,1
p_2ae3682d,a_7360df9c,0,1
p_58aa512e,a_8d9e293b,0,2
p_a85558da,a_1293f6dd,1,3
p_b49261ae,a_229f5c57,0,1
p_14f36992,a_bd19e6e3,1,3
p_278595f8,a_a496f747,0,2
p_1704892d,a_7215c9ea,1,3
p_4eab2c04,a_2e1eba80,1,3
p_1df0dcdc,a_4c4136dc,0,2
p_50a86fd6,a_0bfbda0f,0,1
p_7896fa05,a_b2a0c953,1,3
p_bf5d16c9,a_8d06b98e,0,1
p_a18f5c66,a_448f8e14,0,1
p_4718c422,a_7360df9c,0,1
p_7ec30e71,a_729cd6e1,0,1
p_93afe082,a_7140f2c0,0,2
p_660bbb9e,a_774e8b58,0,2
p_122d931d,a_9ff71867,1,3
p_9e0025a5,a_7360df9c,0,1
p_472bdf47,a_74c13cf9,0,2
p_021d313d,a_e1ad25aa,1,3
p_e8de4bad,a_7f3ae59d,1,3
p_c84eb7b2,a_7360df9c,0,1
p_36147e3e,a_383800f8,1,3
p_ff4d1e4e,a_774e8b58,0,1
p_f25bb647,a_2d22d2bf,0,1
p_26f6f1c5,a_7f3ae59d,1,3
p_f7484f9e,a_383800f8,0,2
p_2b4e7412,a_4e03d45d,1,3
p_67126bb8,a_418d8454,0,1
p_5ca0e957,a_d23eaf84,0,1
p_7a1ab96d,a_2d22d2bf,0,2
p_bb864036,a_b99ab67a,1,3
p_958d7898,a_509e5eec,0,2
p_83ea2d3c,a_7140f2c0,0,2
p_7f79b433,a_230a65e6,0,2
p_59a221f5,a_1edc8b53,0,2
p_80ee2fe3,a_85d40aea,0,2
p_a58e726b,a_a8a9209d,1,3
p_bcc71689,a_a4aa928f,0,1
p_cb8f4a17,a_851bd6e7,1,3
p_e955ba4e,a_3950986c,0,2
p_6fb052b6,a_89f1ba92,0,1
p_7d66243c,a_7360df9c,1,3
p_9990a3d1,a_ca4b5517,1,3
p_fa1185cb,a_acdadd70,1,3
p_84c0a555,a_80ec435c,0,2
p_fd5f2c7c,a_3cbc03e6,0,1
p_f494bed4,a_3f5e64e5,1,3
p_4f81ccee,a_df4faec7,1,3
p_490f5ed2,a_cbb1bad0,1,3
p_8d2adea1,a_cbb1bad0,0,2
p_9a636913,a_53a406ed,0,2
p_90e451d3,a_86085ce4,0,2
p_7797b0fb,a_80ec435c,0,1
p_df40c1d3,a_0887a343,0,1
p_e6f20e53,a_e6abf1ef,0,2
p_6ab97a34,a_fcbb3b39,0,2
p_84c0a555,a_6c788564,0,2
p_64ddc5cf,a_a8a9209d,1,3
p_6c26ef32,a_8d9e293b,0,1
p_ff8b86e9,a_7140f2c0,0,1
p_79524aa5,a_6f9835c2,1,3
p_be462dee,a_93029957,1,3
p_eb27f9f8,a_656aa282,1,3
p_98f87550,a_17f67c52,0,1
p_6e382039,a_7360df9c,0,1
p_90771f73,a_3950986c,1,3
p_59a221f5,a_3def56fa,1,3
p_d0864640,a_7140f2c0,0,2
p_88c56d20,a_454bf32c,0,1
p_be1bb38a,a_5ceb6d2c,0,1
p_e8de4bad,a_19a020a9,0,1
p_6ab97a34,a_2e1eba80,0,1
p_3bec042a,a_bdb0d5a5,0,1
p_317636e0,a_80ec435c,0,1
p_0f0804e7,a_7140f2c0,0,1
p_d1037b13,a_383800f8,1,3
p_40826764,a_3f5e64e5,0,2
p_14950a7e,a_851bd6e7,0,2
p_10a8ace4,a_3cbc03e6,1,3
p_da739ec5,a_19a020a9,0,1
p_22ea1b7f,a_822f359f,1,3
p_1f8b3b12,a_90ef20e3,0,1
p_00332aca,a_3cbc03e6,0,2
p_0f013717,a_509e5eec,1,3
p_3c1ced89,a_df4faec7,0,1
p_6e266805,a_e6abf1ef,0,1
p_3937b865,a_7140f2c0,0,1
p_ed62803b,a_85d40aea,0,1
p_f4b05bf7,a_49c22bf2,1,3
p_9439fb29,a_3cbc03e6,0,1
p_097f2d54,a_2e1eba80,0,1
p_e975e75e,a_3f5e64e5,0,1
p_1d901841,a_997b777b,1,3
p_aee2c923,a_3416907c,1,3
p_686fc877,a_3950986c,0,1
p_7072ae9e,a_2c57410b,0,1
p_a27eca99,a_1ea344d1,0,1
p_4c204b7b,a_8d9e293b,0,2
p_4b352a88,a_0f2182ef,0,1
p_5790eae5,a_1ea344d1,0,1
p_c84eb7b2,a_933ba180,1,3
p_b1babd1d,a_bd19e6e3,1,3
p_9254b2cb,a_fba851dd,0,1
p_4ad4cd92,a_7ec37374,0,1
p_79352fb5,a_8d9e293b,0,2
p_4cc0c12f,a_3def56fa,0,2
p_555af3aa,a_2e1eba80,1,3
p_abc602d1,a_229f5c57,0,1
p_472bdf47,a_19a020a9,0,1
p_50debd56,a_90ef20e3,1,3
p_059591c0,a_42a15ba8,0,1
p_3cff6d4d,a_ea1abf54,1,3
