pokemon,version,item,rarity
p_f8169f06,24,i_5b069ecc,100
p_f8169f06,25,i_5b069ecc,100
p_f8169f06,26,i_5b069ecc,100
p_f8169f06,27,i_5b069ecc,5
p_f8169f06,28,i_5b069ecc,5
p_f8169f06,29,i_5b069ecc,5
p_f8169f06,30,i_5b069ecc,5
p_7f09f90b,7,i_f3d23950,5
p_7f09f90b,8,i_f3d23950,5
p_7f09f90b,9,i_f3d23950,5
p_7f09f90b,10,i_f3d23950,5
p_7f09f90b,11,i_f3d23950,5
p_7f09f90b,12,i_f3d23950,5
p_7f09f90b,13,i_f3d23950,5
p_7f09f90b,14,i_f3d23950,5
p_7f09f90b,15,i_f3d23950,5
p_7f09f90b,16,i_f3d23950,5
p_7f09f90b,17,i_f3d23950,5
p_7f09f90b,18,i_f3d23950,5
p_7f09f90b,21,i_f3d23950,5
p_7f09f90b,22,i_f3d23950,5
p_a83bd130,7,i_98635d3f,5
p_a83bd130,8,i_98635d3f,5
p_a83bd130,9,i_98635d3f,5
p_a83bd130,10,i_98635d3f,5
p_a83bd130,11,i_98635d3f,5
p_a83bd130,12,i_98635d3f,5
p_a83bd130,13,i_98635d3f,5
p_a83bd130,14,i_98635d3f,5
p_a83bd130,15,i_98635d3f,5
p_a83bd130,16,i_98635d3f,5
p_a83bd130,17,i_98635d3f,5
p_a83bd130,18,i_98635d3f,5
p_a83bd130,21,i_98635d3f,5
p_a83bd130,22,i_98635d3f,5
p_a83bd130,23,i_98635d3f,5
p_a83bd130,24,i_98635d3f,5
p_a83bd130,25,i_98635d3f,5
p_a83bd130,26,i_98635d3f,5
p_a83bd130,27,i_98635d3f,5
p_a83bd130,28,i_98635d3f,5
p_a83bd130,29,i_98635d3f,5
p_a83bd130,30,i_98635d3f,5
p_5afc5587,7,i_98635d3f,5
p_5afc5587,8,i_98635d3f,5
p_5afc5587,9,i_98635d3f,5
p_5afc5587,10,i_98635d3f,5
p_5afc5587,11,i_98635d3f,5
p_5afc5587,12,i_98635d3f,5
p_5afc5587,13,i_98635d3f,5
p_5afc5587,14,i_98635d3f,5
p_5afc5587,15,i_98635d3f,5
p_5afc5587,16,i_98635d3f,5
p_5afc5587,17,i_98635d3f,5
p_5afc5587,18,i_98635d3f,5
p_5afc5587,21,i_98635d3f,5
p_5afc5587,22,i_98635d3f,5
p_5afc5587,23,i_98635d3f,5
p_5afc5587,24,i_98635d3f,5
p_5afc5587,25,i_98635d3f,5
p_5afc5587,26,i_98635d3f,5
p_5afc5587,27,i_98635d3f,5
p_5afc5587,28,i_98635d3f,5
p_5afc5587,29,i_98635d3f,5
p_5afc5587,30,i_98635d3f,5
p_7efb5031,7,i_98635d3f,5
p_7efb5031,8,i_98635d3f,5
p_7efb5031,9,i_98635d3f,5
p_7efb5031,10,i_98635d3f,5
p_7efb5031,11,i_98635d3f,5
p_7efb5031,12,i_f952a504,5
p_7efb5031,13,i_f952a504,5
p_7efb5031,14,i_f952a504,5
p_7efb5031,15,i_f952a504,5
p_7efb5031,16,i_f952a504,5
p_7efb5031,17,i_f952a504,5
p_7efb5031,18,i_f952a504,5
p_7efb5031,21,i_f952a504,5
p_7efb5031,22,i_f952a504,5
p_7efb5031,25,i_98635d3f,5
p_7efb5031,26,i_98635d3f,5
p_7efb5031,27,i_98635d3f,5
p_7efb5031,28,i_98635d3f,5
p_7efb5031,29,i_98635d3f,5
p_7efb5031,30,i_98635d3f,5
p_840c2dae,7,i_98635d3f,5
p_840c2dae,8,i_98635d3f,5
p_840c2dae,9,i_98635d3f,5
p_840c2dae,10,i_98635d3f,5
p_840c2dae,11,i_98635d3f,5
p_840c2dae,12,i_f952a504,5
p_840c2dae,13,i_f952a504,5
p_840c2dae,14,i_f952a504,5
p_840c2dae,15,i_f952a504,5
p_840c2dae,16,i_f952a504,5
p_840c2dae,17,i_f952a504,5
p_840c2dae,18,i_f952a504,5
p_840c2dae,21,i_f952a504,5
p_840c2dae,22,i_f952a504,5
p_840c2dae,25,i_98635d3f,5
p_840c2dae,26,i_98635d3f,5
p_840c2dae,27,i_98635d3f,5
p_840c2dae,28,i_98635d3f,5
p_840c2dae,29,i_98635d3f,5
p_840c2dae,30,i_98635d3f,5
p_662dfea4,12,i_8a8e0150,5
p_662dfea4,13,i_8a8e0150,5
p_662dfea4,14,i_8a8e0150,5
p_662dfea4,15,i_8a8e0150,5
p_662dfea4,16,i_8a8e0150,5
p_662dfea4,17,i_8a8e0150,5
p_662dfea4,18,i_8a8e0150,5
p_662dfea4,21,i_8a8e0150,5
p_662dfea4,22,i_8a8e0150,5
p_662dfea4,25,i_3c7f57bc,5
p_662dfea4,26,i_3c7f57bc,5
p_662dfea4,27,i_3c7f57bc,5
p_662dfea4,28,i_3c7f57bc,5
p_662dfea4,29,i_3c7f57bc,5
p_662dfea4,30,i_3c7f57bc,5
p_3141a2bf,25,i_97044d45,5
p_3141a2bf,26,i_97044d45,5
p_24441f1a,12,i_60ff0367,5
p_24441f1a,13,i_60ff0367,5
p_24441f1a,14,i_60ff0367,5
p_24441f1a,15,i_60ff0367,5
p_24441f1a,16,i_60ff0367,5
p_24441f1a,17,i_60ff0367,5
p_24441f1a,18,i_60ff0367,5
p_24441f1a,21,i_60ff0367,5
p_24441f1a,22,i_60ff0367,5
p_24441f1a,25,i_3a465e6f,5
p_24441f1a,26,i_3a465e6f,5
p_24441f1a,27,i_3a465e6f,5
p_24441f1a,28,i_3a465e6f,5
p_24441f1a,29,i_3a465e6f,5
p_24441f1a,30,i_3a465e6f,5
p_49979249,7,i_daa28bd4,5
p_49979249,8,i_daa28bd4,5
p_49979249,9,i_daa28bd4,5
p_49979249,10,i_daa28bd4,5
p_49979249,11,i_daa28bd4,5
p_49979249,12,i_60ff0367,5
p_49979249,13,i_60ff0367,5
p_49979249,14,i_60ff0367,5
p_49979249,15,i_60ff0367,5
p_49979249,16,i_60ff0367,5
p_49979249,17,i_60ff0367,5
p_49979249,18,i_60ff0367,5
p_49979249,21,i_60ff0367,5
p_49979249,22,i_60ff0367,5
p_fda977aa,7,i_cc695de0,5
p_fda977aa,8,i_cc695de0,5
p_fda977aa,9,i_cc695de0,5
p_fda977aa,10,i_cc695de0,5
p_fda977aa,11,i_cc695de0,5
p_fda977aa,12,i_064773d2,5
p_fda977aa,13,i_064773d2,5
p_fda977aa,14,i_064773d2,5
p_fda977aa,15,i_064773d2,5
p_fda977aa,16,i_064773d2,5
p_fda977aa,17,i_064773d2,5
p_fda977aa,18,i_064773d2,5
p_fda977aa,21,i_064773d2,5
p_fda977aa,22,i_064773d2,5
p_fda977aa,23,i_064773d2,5
p_fda977aa,24,i_064773d2,5
p_fda977aa,25,i_0feaf28b,50
p_fda977aa,25,i_064773d2,5
p_fda977aa,26,i_0feaf28b,50
p_fda977aa,26,i_064773d2,5
p_fda977aa,27,i_0feaf28b,50
p_fda977aa,27,i_064773d2,5
p_fda977aa,28,i_0feaf28b,50
p_fda977aa,28,i_064773d2,5
p_fda977aa,29,i_0feaf28b,50
p_fda977aa,29,i_064773d2,5
p_fda977aa,30,i_0feaf28b,50
p_fda977aa,30,i_064773d2,5
p_dfb59552,12,i_b85dc72b,5
p_dfb59552,13,i_b85dc72b,5
p_dfb59552,14,i_b85dc72b,5
p_dfb59552,15,i_b85dc72b,5
p_dfb59552,16,i_b85dc72b,5
p_dfb59552,17,i_b85dc72b,5
p_dfb59552,18,i_b85dc72b,5
p_dfb59552,21,i_b85dc72b,5
p_dfb59552,22,i_b85dc72b,5
p_dfb59552,23,i_b85dc72b,5
p_dfb59552,24,i_b85dc72b,5
p_dfb59552,25,i_b85dc72b,5
p_dfb59552,26,i_b85dc72b,5
p_dfb59552,27,i_b85dc72b,5
p_dfb59552,28,i_b85dc72b,5
p_dfb59552,29,i_b85dc72b,5
p_dfb59552,30,i_b85dc72b,5
p_0249651b,12,i_4ed4c8fa,5
p_0249651b,13,i_4ed4c8fa,5
p_0249651b,14,i_4ed4c8fa,5
p_0249651b,15,i_4ed4c8fa,5
p_0249651b,16,i_4ed4c8fa,5
p_0249651b,17,i_4ed4c8fa,5
p_0249651b,18,i_4ed4c8fa,5
p_0249651b,21,i_4ed4c8fa,5
p_0249651b,22,i_4ed4c8fa,5
p_0249651b,23,i_4ed4c8fa,5
p_0249651b,24,i_4ed4c8fa,5
p_0249651b,25,i_4ed4c8fa,5
p_0249651b,26,i_4ed4c8fa,5
p_0249651b,27,i_4ed4c8fa,5
p_0249651b,28,i_4ed4c8fa,5
p_0249651b,29,i_4ed4c8fa,5
p_0249651b,30,i_4ed4c8fa,5
p_2c72f2eb,7,i_bc286c1f,5
p_2c72f2eb,8,i_bc286c1f,5
p_2c72f2eb,9,i_bc286c1f,5
p_2c72f2eb,10,i_bc286c1f,5
p_2c72f2eb,11,i_bc286c1f,5
p_2c72f2eb,12,i_4ed4c8fa,5
p_2c72f2eb,13,i_4ed4c8fa,5
p_2c72f2eb,14,i_4ed4c8fa,5
p_2c72f2eb,15,i_4ed4c8fa,5
p_2c72f2eb,16,i_4ed4c8fa,5
p_2c72f2eb,17,i_4ed4c8fa,5
p_2c72f2eb,18,i_4ed4c8fa,5
p_2c72f2eb,21,i_4ed4c8fa,5
p_2c72f2eb,22,i_4ed4c8fa,5
p_2c72f2eb,23,i_4ed4c8fa,5
p_2c72f2eb,24,i_4ed4c8fa,5
p_2c72f2eb,25,i_4ed4c8fa,5
p_2c72f2eb,26,i_4ed4c8fa,5
p_2c72f2eb,27,i_4ed4c8fa,5
p_2c72f2eb,28,i_4ed4c8fa,5
p_2c72f2eb,29,i_4ed4c8fa,5
p_2c72f2eb,30,i_4ed4c8fa,5
p_28ec9002,7,i_18390b60,50
p_28ec9002,8,i_18390b60,50
p_28ec9002,9,i_18390b60,50
p_28ec9002,10,i_18390b60,50
p_28ec9002,11,i_18390b60,50
p_28ec9002,12,i_18390b60,50
p_28ec9002,13,i_18390b60,50
p_28ec9002,14,i_18390b60,50
p_28ec9002,15,i_18390b60,50
p_28ec9002,16,i_18390b60,50
p_28ec9002,17,i_18390b60,50
p_28ec9002,18,i_18390b60,50
p_28ec9002,21,i_18390b60,50
p_28ec9002,22,i_18390b60,50
p_28ec9002,23,i_18390b60,50
p_28ec9002,24,i_18390b60,50
p_28ec9002,25,i_18390b60,50
p_28ec9002,26,i_18390b60,50
p_28ec9002,27,i_18390b60,50
p_28ec9002,28,i_18390b60,50
p_28ec9002,29,i_18390b60,50
p_28ec9002,30,i_18390b60,50
p_6051ecec,7,i_d46bcc61,5
p_6051ecec,8,i_d46bcc61,5
p_6051ecec,9,i_d46bcc61,5
p_6051ecec,10,i_d46bcc61,5
p_6051ecec,11,i_d46bcc61,5
p_6051ecec,12,i_a02a8a5a,5
p_6051ecec,13,i_a02a8a5a,5
p_6051ecec,14,i_a02a8a5a,5
p_6051ecec,15,i_a02a8a5a,5
p_6051ecec,16,i_a02a8a5a,5
p_6051ecec,17,i_a02a8a5a,5
p_6051ecec,18,i_a02a8a5a,5
p_6051ecec,21,i_a02a8a5a,5
p_6051ecec,22,i_a02a8a5a,5
p_6051ecec,23,i_a02a8a5a,5
p_6051ecec,24,i_a02a8a5a,5
p_6051ecec,25,i_a02a8a5a,5
p_6051ecec,26,i_a02a8a5a,5
p_6051ecec,27,i_a02a8a5a,5
p_6051ecec,28,i_a02a8a5a,5
p_6051ecec,29,i_a02a8a5a,5
p_6051ecec,30,i_a02a8a5a,5
p_b9bccedf,7,i_d46bcc61,5
p_b9bccedf,8,i_d46bcc61,5
p_b9bccedf,9,i_d46bcc61,5
p_b9bccedf,10,i_d46bcc61,5
p_b9bccedf,11,i_d46bcc61,5
p_b9bccedf,12,i_a02a8a5a,5
p_b9bccedf,13,i_a02a8a5a,5
p_b9bccedf,14,i_a02a8a5a,5
p_b9bccedf,15,i_a02a8a5a,5
p_b9bccedf,16,i_a02a8a5a,5
p_b9bccedf,17,i_a02a8a5a,5
p_b9bccedf,18,i_a02a8a5a,5
p_b9bccedf,21,i_a02a8a5a,5
p_b9bccedf,22,i_a02a8a5a,5
p_b9bccedf,23,i_a02a8a5a,5
p_b9bccedf,24,i_a02a8a5a,5
p_b9bccedf,25,i_a02a8a5a,5
p_b9bccedf,26,i_a02a8a5a,5
p_b9bccedf,27,i_a02a8a5a,5
p_b9bccedf,28,i_a02a8a5a,5
p_b9bccedf,29,i_a02a8a5a,5
p_b9bccedf,30,i_a02a8a5a,5
p_ada7ab36,7,i_d46bcc61,5
p_ada7ab36,8,i_d46bcc61,5
p_ada7ab36,9,i_d46bcc61,5
p_ada7ab36,10,i_d46bcc61,5
p_ada7ab36,11,i_d46bcc61,5
p_ada7ab36,12,i_a02a8a5a,5
p_ada7ab36,13,i_a02a8a5a,5
p_ada7ab36,14,i_a02a8a5a,5
p_ada7ab36,15,i_a02a8a5a,5
p_ada7ab36,16,i_a02a8a5a,5
p_ada7ab36,17,i_a02a8a5a,5
p_ada7ab36,18,i_a02a8a5a,5
p_ada7ab36,21,i_a02a8a5a,5
p_ada7ab36,22,i_a02a8a5a,5
p_ada7ab36,23,i_a02a8a5a,5
p_ada7ab36,24,i_a02a8a5a,5
p_ada7ab36,25,i_a02a8a5a,5
p_ada7ab36,26,i_a02a8a5a,5
p_ada7ab36,27,i_a02a8a5a,5
p_ada7ab36,28,i_a02a8a5a,5
p_ada7ab36,29,i_a02a8a5a,5
p_ada7ab36,30,i_a02a8a5a,5
p_b11ce1a4,7,i_15a3faba,5
p_b11ce1a4,8,i_15a3faba,5
p_b11ce1a4,9,i_15a3faba,5
p_b11ce1a4,10,i_15a3faba,5
p_b11ce1a4,11,i_15a3faba,5
p_b11ce1a4,12,i_15a3faba,5
p_b11ce1a4,13,i_15a3faba,5
p_b11ce1a4,14,i_15a3faba,5
p_b11ce1a4,15,i_15a3faba,5
p_b11ce1a4,16,i_15a3faba,5
p_b11ce1a4,17,i_15a3faba,5
p_b11ce1a4,18,i_15a3faba,5
p_b11ce1a4,21,i_15a3faba,5
p_b11ce1a4,22,i_15a3faba,5
p_b11ce1a4,23,i_15a3faba,5
p_b11ce1a4,24,i_15a3faba,5
p_b11ce1a4,25,i_15a3faba,5
p_b11ce1a4,26,i_15a3faba,5
p_b11ce1a4,27,i_15a3faba,5
p_b11ce1a4,28,i_15a3faba,5
p_b11ce1a4,29,i_15a3faba,5
p_b11ce1a4,30,i_15a3faba,5
p_0faa13ce,7,i_15a3faba,5
p_0faa13ce,8,i_15a3faba,5
p_0faa13ce,9,i_15a3faba,5
p_0faa13ce,10,i_15a3faba,5
p_0faa13ce,11,i_15a3faba,5
p_0faa13ce,12,i_15a3faba,5
p_0faa13ce,13,i_15a3faba,5
p_0faa13ce,14,i_15a3faba,5
p_0faa13ce,15,i_15a3faba,5
p_0faa13ce,16,i_15a3faba,5
p_0faa13ce,17,i_15a3faba,5
p_0faa13ce,18,i_15a3faba,5
p_0faa13ce,21,i_15a3faba,5
p_0faa13ce,22,i_15a3faba,5
p_0faa13ce,23,i_15a3faba,5
p_0faa13ce,24,i_15a3faba,5
p_0faa13ce,25,i_15a3faba,5
p_0faa13ce,26,i_15a3faba,5
p_0faa13ce,27,i_15a3faba,5
p_0faa13ce,28,i_15a3faba,5
p_0faa13ce,29,i_15a3faba,5
p_0faa13ce,30,i_15a3faba,5
p_64e5c334,7,i_15a3faba,5
p_64e5c334,8,i_15a3faba,5
p_64e5c334,9,i_15a3faba,5
p_64e5c334,10,i_15a3faba,5
p_64e5c334,11,i_15a3faba,5
p_64e5c334,12,i_15a3faba,5
p_64e5c334,13,i_15a3faba,5
p_64e5c334,14,i_15a3faba,5
p_64e5c334,15,i_15a3faba,5
p_64e5c334,16,i_15a3faba,5
p_64e5c334,17,i_15a3faba,5
p_64e5c334,18,i_15a3faba,5
p_64e5c334,21,i_15a3faba,5
p_64e5c334,22,i_15a3faba,5
p_64e5c334,23,i_15a3faba,5
p_64e5c334,24,i_15a3faba,5
p_64e5c334,25,i_15a3faba,5
p_64e5c334,26,i_15a3faba,5
p_64e5c334,27,i_15a3faba,5
p_64e5c334,28,i_15a3faba,5
p_64e5c334,29,i_15a3faba,5
p_64e5c334,30,i_15a3faba,5
p_9fa66810,7,i_caf2b77b,100
p_9fa66810,8,i_caf2b77b,100
p_9fa66810,9,i_caf2b77b,100
p_9fa66810,10,i_caf2b77b,100
p_9fa66810,11,i_caf2b77b,100
p_9fa66810,12,i_caf2b77b,100
p_9fa66810,13,i_caf2b77b,100
p_9fa66810,14,i_caf2b77b,100
p_9fa66810,15,i_caf2b77b,100
p_9fa66810,16,i_caf2b77b,100
p_9fa66810,17,i_caf2b77b,100
p_9fa66810,18,i_caf2b77b,100
p_9fa66810,21,i_caf2b77b,100
p_9fa66810,22,i_caf2b77b,100
p_9fa66810,23,i_caf2b77b,100
p_9fa66810,24,i_caf2b77b,100
p_9fa66810,25,i_caf2b77b,100
p_9fa66810,26,i_caf2b77b,100
p_9fa66810,27,i_caf2b77b,5
p_9fa66810,28,i_caf2b77b,5
p_9fa66810,29,i_caf2b77b,5
p_9fa66810,30,i_caf2b77b,5
p_19dba4ec,12,i_1166af8a,5
p_19dba4ec,13,i_1166af8a,5
p_19dba4ec,14,i_1166af8a,5
p_19dba4ec,15,i_1166af8a,5
p_19dba4ec,16,i_1166af8a,5
p_19dba4ec,17,i_1166af8a,5
p_19dba4ec,18,i_1166af8a,5
p_19dba4ec,21,i_1166af8a,5
p_19dba4ec,22,i_1166af8a,5
p_00eb812d,12,i_1166af8a,5
p_00eb812d,13,i_1166af8a,5
p_00eb812d,14,i_1166af8a,5
p_00eb812d,15,i_1166af8a,5
p_00eb812d,16,i_1166af8a,5
p_00eb812d,17,i_1166af8a,5
p_00eb812d,18,i_1166af8a,5
p_00eb812d,21,i_1166af8a,5
p_00eb812d,22,i_1166af8a,5
p_150bb3c2,12,i_1166af8a,5
p_150bb3c2,13,i_1166af8a,5
p_150bb3c2,14,i_1166af8a,5
p_150bb3c2,15,i_1166af8a,5
p_150bb3c2,16,i_1166af8a,5
p_150bb3c2,17,i_1166af8a,5
p_150bb3c2,18,i_1166af8a,5
p_150bb3c2,21,i_1166af8a,5
p_150bb3c2,22,i_1166af8a,5
p_be3fc5e5,12,i_8e832150,50
p_be3fc5e5,12,i_3d254512,5
p_be3fc5e5,13,i_8e832150,50
p_be3fc5e5,13,i_3d254512,5
p_be3fc5e5,14,i_8e832150,50
p_be3fc5e5,14,i_3d254512,5
p_be3fc5e5,15,i_8e832150,50
p_be3fc5e5,15,i_3d254512,5
p_be3fc5e5,16,i_8e832150,50
p_be3fc5e5,16,i_3d254512,5
p_be3fc5e5,17,i_8e832150,50
p_be3fc5e5,17,i_3d254512,5
p_be3fc5e5,18,i_8e832150,50
p_be3fc5e5,18,i_3d254512,5
p_be3fc5e5,21,i_8e832150,50
p_be3fc5e5,21,i_3d254512,5
p_be3fc5e5,22,i_8e832150,50
p_be3fc5e5,22,i_3d254512,5
p_c05131a8,12,i_2e22e39a,5
p_c05131a8,13,i_2e22e39a,5
p_c05131a8,14,i_2e22e39a,5
p_c05131a8,15,i_2e22e39a,5
p_c05131a8,16,i_2e22e39a,5
p_c05131a8,17,i_2e22e39a,5
p_c05131a8,18,i_2e22e39a,5
p_c05131a8,21,i_2e22e39a,5
p_c05131a8,22,i_2e22e39a,5
p_c05131a8,23,i_2e22e39a,5
p_c05131a8,24,i_2e22e39a,5
p_c05131a8,25,i_2e22e39a,5
p_c05131a8,26,i_2e22e39a,5
p_c05131a8,27,i_2e22e39a,5
p_c05131a8,28,i_2e22e39a,5
p_c05131a8,29,i_2e22e39a,5
p_c05131a8,30,i_2e22e39a,5
p_f838f141,12,i_2e22e39a,5
p_f838f141,13,i_2e22e39a,5
p_f838f141,14,i_2e22e39a,5
p_f838f141,15,i_2e22e39a,5
p_f838f141,16,i_2e22e39a,5
p_f838f141,17,i_2e22e39a,5
p_f838f141,18,i_2e22e39a,5
p_f838f141,21,i_2e22e39a,5
p_f838f141,22,i_2e22e39a,5
p_f838f141,23,i_2e22e39a,5
p_f838f141,24,i_2e22e39a,5
p_f838f141,25,i_2e22e39a,5
p_f838f141,26,i_2e22e39a,5
p_f838f141,27,i_2e22e39a,5
p_f838f141,28,i_2e22e39a,5
p_f838f141,29,i_2e22e39a,5
p_f838f141,30,i_2e22e39a,5
p_ae142d13,12,i_cf07c155,5
p_ae142d13,13,i_cf07c155,5
p_ae142d13,14,i_cf07c155,5
p_ae142d13,15,i_cf07c155,5
p_ae142d13,16,i_cf07c155,5
p_ae142d13,17,i_cf07c155,5
p_ae142d13,18,i_cf07c155,5
p_ae142d13,21,i_cf07c155,5
p_ae142d13,22,i_cf07c155,5
p_ae142d13,23,i_cf07c155,5
p_ae142d13,24,i_cf07c155,5
p_ae142d13,25,i_cf07c155,5
p_ae142d13,26,i_cf07c155,5
p_ae142d13,27,i_cf07c155,5
p_ae142d13,28,i_cf07c155,5
p_ae142d13,29,i_cf07c155,5
p_ae142d13,30,i_cf07c155,5
p_75142d8c,12,i_cf07c155,5
p_75142d8c,13,i_cf07c155,5
p_75142d8c,14,i_cf07c155,5
p_75142d8c,15,i_cf07c155,5
p_75142d8c,16,i_cf07c155,5
p_75142d8c,17,i_cf07c155,5
p_75142d8c,18,i_cf07c155,5
p_75142d8c,21,i_cf07c155,5
p_75142d8c,21,i_de2d3c91,1
p_75142d8c,22,i_cf07c155,5
p_75142d8c,22,i_de2d3c91,1
p_75142d8c,23,i_cf07c155,5
p_75142d8c,24,i_cf07c155,5
p_75142d8c,25,i_cf07c155,5
p_75142d8c,26,i_cf07c155,5
p_75142d8c,27,i_cf07c155,5
p_75142d8c,28,i_cf07c155,5
p_75142d8c,29,i_cf07c155,5
p_75142d8c,30,i_cf07c155,5
p_15def612,12,i_114796d1,5
p_15def612,13,i_114796d1,5
p_15def612,14,i_114796d1,5
p_15def612,15,i_114796d1,5
p_15def612,16,i_114796d1,5
p_15def612,17,i_114796d1,5
p_15def612,18,i_114796d1,5
p_15def612,21,i_114796d1,5
p_15def612,22,i_114796d1,5
p_15def612,23,i_114796d1,5
p_15def612,24,i_114796d1,5
p_15def612,25,i_114796d1,5
p_15def612,26,i_114796d1,5
p_15def612,27,i_114796d1,5
p_15def612,28,i_114796d1,5
p_15def612,29,i_114796d1,5
p_15def612,30,i_114796d1,5
p_8357f02c,12,i_114796d1,5
p_8357f02c,13,i_114796d1,5
p_8357f02c,14,i_114796d1,5
p_8357f02c,15,i_114796d1,5
p_8357f02c,16,i_114796d1,5
p_8357f02c,17,i_114796d1,5
p_8357f02c,18,i_114796d1,5
p_8357f02c,21,i_114796d1,5
p_8357f02c,22,i_114796d1,5
p_8357f02c,23,i_114796d1,5
p_8357f02c,24,i_114796d1,5
p_8357f02c,25,i_114796d1,5
p_8357f02c,26,i_114796d1,5
p_8357f02c,27,i_114796d1,5
p_8357f02c,28,i_114796d1,5
p_8357f02c,29,i_114796d1,5
p_8357f02c,30,i_114796d1,5
p_a0f8647e,12,i_8794d13f,100
p_a0f8647e,13,i_8794d13f,100
p_a0f8647e,14,i_8794d13f,100
p_a0f8647e,15,i_8794d13f,100
p_a0f8647e,16,i_8794d13f,100
p_a0f8647e,17,i_8794d13f,100
p_a0f8647e,18,i_8794d13f,100
p_a0f8647e,21,i_8794d13f,5
p_a0f8647e,22,i_8794d13f,5
p_a0f8647e,23,i_8794d13f,5
p_a0f8647e,24,i_8794d13f,5
p_a0f8647e,25,i_8794d13f,5
p_a0f8647e,26,i_8794d13f,5
p_a0f8647e,27,i_8794d13f,5
p_a0f8647e,28,i_8794d13f,5
p_a0f8647e,29,i_8794d13f,5
p_a0f8647e,30,i_8794d13f,5
p_3aa0638a,12,i_cf07c155,5
p_3aa0638a,13,i_cf07c155,5
p_3aa0638a,14,i_cf07c155,5
p_3aa0638a,15,i_cf07c155,5
p_3aa0638a,16,i_cf07c155,5
p_3aa0638a,17,i_cf07c155,5
p_3aa0638a,18,i_cf07c155,5
p_3aa0638a,21,i_cf07c155,5
p_3aa0638a,22,i_cf07c155,5
p_3aa0638a,23,i_cf07c155,5
p_3aa0638a,24,i_cf07c155,5
p_3aa0638a,25,i_cf07c155,5
p_3aa0638a,26,i_cf07c155,5
p_3aa0638a,27,i_cf07c155,5
p_3aa0638a,28,i_cf07c155,5
p_3aa0638a,29,i_cf07c155,5
p_3aa0638a,30,i_cf07c155,5
p_f8521602,12,i_0d1b7747,5
p_f8521602,13,i_0d1b7747,5
p_f8521602,14,i_0d1b7747,5
p_f8521602,15,i_0d1b7747,5
p_f8521602,16,i_0d1b7747,5
p_f8521602,17,i_0d1b7747,5
p_f8521602,18,i_0d1b7747,5
p_882215ab,12,i_0d1b7747,5
p_882215ab,13,i_0d1b7747,5
p_882215ab,14,i_0d1b7747,5
p_882215ab,15,i_0d1b7747,5
p_882215ab,16,i_0d1b7747,5
p_882215ab,17,i_0d1b7747,5
p_882215ab,18,i_0d1b7747,5
p_a90698e9,12,i_462495a4,5
p_a90698e9,13,i_462495a4,5
p_a90698e9,14,i_462495a4,5
p_a90698e9,15,i_462495a4,5
p_a90698e9,16,i_462495a4,5
p_a90698e9,17,i_462495a4,5
p_a90698e9,18,i_462495a4,5
p_a90698e9,21,i_462495a4,5
p_a90698e9,22,i_462495a4,5
p_a90698e9,23,i_462495a4,5
p_a90698e9,24,i_462495a4,5
p_a90698e9,25,i_462495a4,5
p_a90698e9,26,i_462495a4,5
p_a90698e9,27,i_462495a4,5
p_a90698e9,28,i_462495a4,5
p_a90698e9,29,i_462495a4,5
p_a90698e9,30,i_462495a4,5
p_1a51f525,12,i_462495a4,5
p_1a51f525,13,i_462495a4,5
p_1a51f525,14,i_462495a4,5
p_1a51f525,15,i_462495a4,5
p_1a51f525,16,i_462495a4,5
p_1a51f525,17,i_462495a4,5
p_1a51f525,18,i_462495a4,5
p_1a51f525,21,i_462495a4,5
p_1a51f525,22,i_462495a4,5
p_1a51f525,23,i_462495a4,5
p_1a51f525,24,i_462495a4,5
p_1a51f525,25,i_462495a4,5
p_1a51f525,26,i_462495a4,5
p_1a51f525,27,i_462495a4,5
p_1a51f525,28,i_462495a4,5
p_1a51f525,29,i_462495a4,5
p_1a51f525,30,i_462495a4,5
p_525ad8a3,21,i_c673ded0,1
p_525ad8a3,22,i_c673ded0,1
p_33f3ea86,12,i_00ed92a4,5
p_33f3ea86,13,i_00ed92a4,5
p_33f3ea86,14,i_00ed92a4,5
p_33f3ea86,15,i_00ed92a4,5
p_33f3ea86,16,i_00ed92a4,5
p_33f3ea86,17,i_00ed92a4,5
p_33f3ea86,18,i_00ed92a4,5
p_33f3ea86,21,i_dc122ab3,50
p_33f3ea86,22,i_dc122ab3,50
p_2ce2f5aa,12,i_00ed92a4,5
p_2ce2f5aa,13,i_00ed92a4,5
p_2ce2f5aa,14,i_00ed92a4,5
p_2ce2f5aa,15,i_00ed92a4,5
p_2ce2f5aa,16,i_00ed92a4,5
p_2ce2f5aa,17,i_00ed92a4,5
p_2ce2f5aa,18,i_00ed92a4,5
p_2ce2f5aa,21,i_dc122ab3,50
p_2ce2f5aa,22,i_dc122ab3,50
p_e678e55b,12,i_3a472bb7,5
p_e678e55b,13,i_3a472bb7,5
p_e678e55b,14,i_3a472bb7,5
p_e678e55b,15,i_3a472bb7,5
p_e678e55b,16,i_3a472bb7,5
p_e678e55b,17,i_3a472bb7,5
p_e678e55b,18,i_3a472bb7,5
p_e678e55b,21,i_3a472bb7,5
p_e678e55b,22,i_3a472bb7,5
p_9aa61ec7,12,i_3a472bb7,5
p_9aa61ec7,13,i_3a472bb7,5
p_9aa61ec7,14,i_3a472bb7,5
p_9aa61ec7,15,i_3a472bb7,5
p_9aa61ec7,16,i_3a472bb7,5
p_9aa61ec7,17,i_3a472bb7,5
