artist_credit,position,artist,name
ac2132,1,a3398,Michel Plasson
ac2445,0,a808,Sertab Erener
ac3166,0,a3769,Billy Lincoln
ac3858,0,a1300,Fabe
ac1802,0,a144,Scrotum
ac3115,0,a388,Monsters of Liedermaching
ac3945,0,a4130,Valdur
ac3861,0,a1779,Bill Clinton
ac3759,0,a3779,Rocco Raimundo
ac2771,2,a2543,Fred Oldenburg
ac597,0,a2970,Weldon Henson
ac3376,4,a3388,Najee
ac3004,0,a222,Hecenia
ac907,0,a2983,Milan Knížák
ac456,0,a1865,Doc Powell
ac4030,0,a942,Tommy Ladnier and His Orchestra
ac1966,0,a4698,Steve Malone
ac248,0,a1402,Stephen Janetzko
ac3006,0,a2748,De Lyckliga Kompisarna
ac789,3,a2802,Sir William Walton
ac811,0,a1204,Alexander Klaws
ac4091,0,a848,OToGi8
ac1455,0,a4029,Tõnis Mägi
ac2822,0,a4666,X Fade
ac1234,0,a3609,Frankie Cicala
ac4246,0,a3342,Marjinal
ac223,0,a4253,Jerry Goldsmith
ac4014,0,a1132,Andrea Jürgens
ac1916,0,a1862,CygnosiC
ac169,0,a177,Bad Haggis
ac3230,0,a3006,Cocknoose
ac434,0,a4288,Muslimgauze
ac2719,0,a2675,A Thousand Societies
ac3567,0,a4394,Ross Lynch
ac2941,0,a1995,Jon Hansson
ac2938,0,a1936,Hey Negrita
ac2349,0,a1281,Spencer Dickinson
ac1566,1,a4685,Tatyana Kalmykova
ac1832,0,a2445,Timm  Gordon
ac3719,0,a576,Nirvana
ac583,0,a620,SNMNMNM
ac3148,0,a1299,Roger Shah
ac3289,0,a4307,Cry Wolf
ac3487,0,a970,Jane Monheit
ac4429,0,a3164,Джем
ac563,0,a4340,Guster
ac188,0,a3553,Emdi
ac1664,0,a1964,Delerium
ac3649,0,a3000,Doctor Explosion
ac1803,0,a4562,Dead Vampires
ac792,0,a4034,Barbara Hendricks
ac3579,5,a3532,Franck
ac1869,0,a1979,T‐Bone Walker
ac3486,0,a4105,biff0r
ac2891,0,a2990,Sarah McLachlan
ac2853,0,a2923,Christopher Herrick
ac374,0,a1718,UNITE
ac1525,0,a3183,Harlej
ac2201,0,a4267,Vega Nova
ac1370,0,a2199,Die drei 
ac2985,0,a1688,4Voice
ac1533,0,a4218,Jef Lee Johnson
ac126,0,a3420,Ashentide
ac3353,0,a966,Elton D
ac2718,0,a4310,Pendulum
ac968,0,a3548,Exited
ac4539,0,a1287,Terrace
ac3673,0,a3832,Numbers
ac1028,1,a983,John Giuffrida
ac225,1,a1354,VAYAN
ac1174,0,a1149,Neophyte
ac144,0,a675,Klaus Harmony
ac3695,0,a1674,Vyaas Houston 
ac2167,0,a484,Vakkuum
ac2913,0,a2067,Grobschnitt
ac1559,0,a4582,Dougie D
ac11,0,a1363,Distance
ac4289,1,a3872,EverSeenΛ Ghostbefore
ac1518,0,a4491,David  the High Spirit
ac1897,0,a2340,Dvořák
ac4418,0,a3816,The Styrenes
ac3822,0,a2586,Sway  King Tech
ac1550,2,a431,Lorin Maazel
ac1514,0,a2213,The Zone
ac3491,0,a2983,Milan Knížák
ac3726,0,a1134,XRay Dog
ac997,0,a2385,Tony Joe White
ac2571,0,a4627,K J Yesudas
ac2620,0,a2885,Duo Damiano Sarzier
ac1956,0,a2092,Chop Shop
ac3862,0,a1606,Koji Asano
ac1560,2,a1651,Nikolaus Harnoncourt
ac2388,0,a72,Needle
ac3971,0,a4158,KnockDiesel
ac3217,0,a2068,David Rovics
ac236,0,a2943,The Shamen
ac4629,0,a581,Emrah
ac434,0,a4291,Muslimgauze
ac711,0,a3606,Marianne Rosenberg
ac2550,0,a2196,Necrodeath
ac142,0,a4853,Sally Barker
ac4089,0,a1443,Louis Armstrong
ac3568,0,a3822,The Eggnogs
ac329,0,a4633,The Mighty Diamonds
ac2736,0,a4584,Love Ranger
ac1683,0,a3109,Max van Egmond
ac3297,0,a4432,Pernilla Wahlgren
ac866,0,a260,Grooveminister
ac685,0,a4529,Hans Appelqvist
ac3500,0,a692,松尾早人
ac4196,0,a4611,研ナオコ
ac2110,0,a567,Steve Haun
ac1181,0,a4226,Sylvia Telles
ac976,0,a4777,伊藤賢治
ac3199,0,a3350,Soffull
ac3589,0,a4688,The Gordons
ac3420,0,a3221,Rick Seratte
ac658,0,a537,Malevolent Creation
ac2397,0,a3565,Ludwig van Beethoven
ac3687,0,a48,Antonino
ac2113,0,a192,Die Toten Hosen
ac952,0,a2529,SilverHawk
ac2134,1,a3353,Mika Kallio
ac1346,0,a1652,Χρήστος Σαντικάι
ac1766,0,a495,Duke Ellington  His Orchestra
ac2141,0,a2260,Carmine
ac3415,0,a1882,Goldham John
ac630,0,a3866,John Ernest Galliard
ac2328,0,a2089,Steven Halpern
ac3877,0,a3121,Erol Parlak Bağlama Beşlisi
ac467,0,a1118,Precious Wax Drippings
ac4488,0,a4517,Dinah Washington
ac792,1,a2286,Katia  Marielle Labèque
ac2272,0,a3296,Da Vincis Notebook
ac284,2,a4635,Priya Subramani
ac1475,0,a1590,鈴木雅之
ac2743,0,a2186,Richie Branson
ac2261,0,a366,Eddy Duchin and His Orchestra
ac2451,0,a829,Dennis Brown
ac4615,0,a4855,İbrahim Tatlıses
ac1067,1,a1560,Project Pat
ac294,0,a1418,Rainer
ac2733,0,a4163,Gang Starr
ac1862,0,a472,The Countdown Mixmasters
ac92,0,a2416,The Perceptionists
ac980,0,a4229,Caravan
ac4192,0,a2380,James Horner
ac4180,1,a3353,Mika Kallio
ac1317,1,a136,Gerold Huber
ac2353,0,a1449,Peter Hammill
ac3508,0,a4821,Bloodstone
ac3329,0,a4250,黒田洋介
ac2944,0,a1039,My Vitriol
ac3864,2,a4655,Denis Dobrenz
ac3873,0,a712,Mercedes Sosa
ac1935,2,a3470,Václav Neumann
ac1382,0,a1215,Patricia Morrison
ac2883,0,a4029,Tõnis Mägi
ac2167,0,a484,Vakkuum
ac3748,0,a2821,The Creams
ac2311,0,a170,Gemma Hayes
ac3443,0,a1235,Hart Backbord
ac4331,0,a4545,Sick of the Law
ac2745,1,a4442,Project Pat
ac3470,0,a754,Erci_E
ac3434,0,a648,Chris Barber
ac4600,0,a403,Junior Murvin
ac1715,2,a873,Dana
ac3402,0,a3730,Franz Schubert
ac3785,0,a4702,Battle Circus
ac3208,0,a2779,The Gardening Club
ac976,0,a4238,伊藤賢治
ac1207,0,a3965,Ratcat
ac3754,0,a2870,RIP SLYME
ac4502,0,a4829,Isha Foundation
ac1130,0,a2504,Les Brown
ac1462,0,a4782,The Starlights
ac3452,0,a367,Burd Early
ac1295,0,a3317,The Primitive Quartet
ac3777,0,a1336,Michael B Tretow
ac2688,0,a111,Hatebreed
ac3709,0,a497,Frontier
ac942,0,a149,Glen Campbell
ac2715,1,a2479,Radioskugga
ac2408,0,a3038,Quirk
ac4477,0,a1331,Stranded At The DriveIn
ac495,0,a1067,Özdemir Erdoğan
ac1302,0,a169,Pianoheadz
ac123,0,a4734,Ÿuma
ac808,0,a1545,Disciplina kičme
ac873,0,a1853,Atomic Pulse
ac2081,1,a2297,The Wailers
ac4500,0,a3594,Werwolf 77
ac1787,1,a3519,Nürnberger Symphoniker
ac3878,0,a1591,Fryderyk Chopin
ac4530,0,a309,Marian Anderson
ac4531,0,a1107,Bobby Blue Bland
ac1184,0,a4599,אריק איינשטיין
ac1462,0,a3213,The Starlights
ac4140,0,a3872,EverSeenΛ Ghostbefore
ac3127,0,a2871,RIP SLYME
ac2183,0,a4453,Orquesta Uribichá
ac517,1,a155,Orchestra of the Swan
ac714,0,a4251,Pure Obsessions  Red Nights
ac458,0,a4322,American Noise
ac2134,0,a3417,Mikko Innanen
ac1951,0,a2178,Fatso Jetson
ac2715,1,a1540,Radioskugga
ac2945,0,a3082,Veil of Ashes
ac246,0,a4832,Sin Eater
ac3319,0,a1347,Orlando Voorn
ac3926,0,a3907,Beach Fossils
ac437,0,a2141,Ben Somer
ac964,0,a1045,666
ac1318,0,a3993,Christian Gerhaher
ac3790,0,a106,BeeBee
ac678,0,a727,Arsen Dedić
ac4070,0,a1573,Crimpshrine
ac2617,0,a2340,Antonín Dvořák
ac3149,1,a1289,Cypha
ac4091,0,a485,OToGi8
ac789,1,a1167,Sir Laurence Olivier
ac3659,0,a3329,Eristetyt
ac4465,0,a4715,projectDelta
ac3038,0,a1113,Johnny Griffin
ac3833,0,a4523,Byron Stripling
ac3064,0,a4272,Robert Shaw Chamber Singers
ac2864,0,a3663,Massgrav
ac318,0,a2713,Les Reines Prochaines
ac852,0,a3671,Sue Henry
ac4507,0,a1007,Kate Wolf
ac3800,4,a4539,雪村螢子
ac668,0,a1998,Goodbye
ac4526,0,a1179,Giuseppe Verdi
ac519,2,a1344,Геннадий Николаевич Рождественский
ac3871,0,a458,Chriz
ac2333,0,a2098,Iceland Symphony Orchestra
ac4291,0,a3599,Ansiktet
ac4190,1,a3584,Xande de Pilares
ac3644,0,a3486,Steve Merlin
ac3548,0,a2041,Jadis
ac3726,0,a1052,XRay Dog
ac1390,0,a2635,Fats Domino
ac4163,0,a64,Sharon Lois  Bram
ac1018,0,a4510,Matthias Reim
ac2893,0,a3249,Trio Bier
ac2892,0,a4680,Carlos Di Sarli
ac2078,0,a3605,Athlos
ac2000,0,a2791,Tequilajazzz
ac2393,0,a224,Vince Gabriel
ac3305,1,a925,Engineer
ac4183,0,a3890,TeeKu
ac4562,0,a1224,Tommy Coomes Band
ac460,0,a3855,Simon Etchell
ac2461,0,a617,Urban Dance Squad
ac2075,0,a3605,Athlos
ac284,1,a4593,Tippu
ac168,0,a1080,ChaosOrder
ac733,0,a2517,Μάνος Χατζιδάκις
ac2595,0,a4060,Ed Gungor
ac915,0,a2526,The Channels
ac3148,0,a1202,Roger Shah
ac2684,0,a3067,Daco
ac2572,4,a346,Academy of St Martin‐in‐the‐Fields
ac1920,0,a3713,Andrea Polli
ac788,0,a4108,Walton
ac1050,1,a2180,Paul Frazer
ac2725,0,a2421,Vyaas Houston
ac1501,0,a4491,David  the High Spirit
ac284,2,a4635,Priya Subramani
ac191,0,a4488,The Four Freshmen
ac2301,1,a370,Corelli
ac3974,0,a2499,Peter Ditzer
ac3997,1,a1650,Nikolaus Harnoncourt
ac2188,0,a1946,Griffin House
ac4295,0,a2696,James Last
ac3653,0,a3452,Mariachi Peñatitlan
ac3944,0,a4129,Peter Rowan
ac528,0,a1631,Filicophyta
ac11,0,a1361,Distance
ac2609,0,a4749,Pugs
ac2619,0,a4626,The Ethel Mertz Experience
ac2316,0,a1855,Kombi
ac1647,0,a144,Scrotum
ac2159,0,a3208,Cairo Liberation Front
ac1296,0,a657,Jo Bogaert
ac326,1,a2330,Michael Tauben
ac2338,0,a2740,Andreas Fulterer
ac1354,0,a4053,陶喆
ac3638,0,a4835,Niños Cantores de Lara
ac649,0,a2693,Intricate
ac4512,0,a2742,The Panacea
ac414,0,a3422,Johan Tronestam
ac2923,0,a2817,Graham Park
ac2315,0,a662,The Count Basie Trio
ac2514,0,a1195,Jason Mraz
ac370,0,a1595,Frank Tayla
ac4192,0,a2382,James Horner
ac3846,0,a4016,Hot Chip
ac2216,0,a4545,Sick of the Law
ac4597,0,a4591,Liane Carroll
ac2746,0,a4681,Mortuus Infradaemoni
ac3044,0,a4533,Las Estrallas Cobo
ac3243,0,a3840,Lucky Jim
ac1380,0,a3158,Koan
ac119,1,a3681,Khaled
ac2083,0,a55,Dorsey Brothers and Their Orchestra
ac3579,4,a4348,Schumann
ac3087,0,a3940,Ron Escheté
ac1781,0,a116,Autechre
ac3657,0,a3457,Dave Specter  The Bluebirds
ac616,0,a1089,Guus Meeuwis  Vagant
ac260,0,a2217,Johanson  Vennad
ac1154,2,a1605,Herb Ellis
ac2161,0,a4631,Puzzle
ac1084,0,a1637,afrodynamix
ac2381,0,a1836,Fondo Flamenco
ac788,2,a75,Philharmonia Orchestra
ac4033,0,a735,The Tombstone Brawlers
ac2167,0,a4742,Vakkuum
ac1422,0,a2581,The Bakers
ac4299,0,a2054,ona
ac3416,0,a1882,Goldham John
ac3802,0,a3016,Hungarian State Orchestra
ac1221,0,a2560,Richard Strauss
ac2208,0,a164,Michał Bajor
ac4499,0,a592,Mynock
ac776,0,a114,Duane Eddy
ac633,0,a2772,百蚊
ac2485,0,a3169,Star of Ash
ac3767,0,a478,Seba
ac390,0,a773,Anima Virus
ac2759,0,a214,Zachary Allen
ac190,0,a194,Quadra
ac3252,0,a531,The Glory
ac3541,0,a237,Vermin
ac28,0,a2619,Toomas Anni
ac2859,0,a1100,Kelly Joe Phelps
ac2572,5,a1542,Neville Marriner
ac2668,0,a3261,Elton John
ac2725,0,a2422,Vyaas Houston
ac2544,0,a2575,Hall  Oates
ac3269,0,a3663,Massgrav
ac3833,0,a3973,Byron Stripling
ac3632,0,a1671,St Anthony Falls
ac3146,0,a1248,Lionel Marchetti
ac2716,1,a965,Stewart Winter
ac4470,0,a4704,Modest Mouse
ac1103,1,a3015,Hungarian State Orchestra
ac3548,0,a2045,Jadis
ac3006,0,a3736,De Lyckliga Kompisarna
ac635,0,a4237,Triple R
ac560,5,a706,Horst Laubenthal
ac2628,0,a1775,La Inestable
ac2355,0,a2517,Μάνος Χατζιδάκις
ac333,0,a3214,Эдита Пьеха
ac3908,0,a951,Fries Jeugdkoor
ac1959,1,a1553,Guy McAffer
ac2131,0,a258,NǽnøĉÿbbŒrğ VbëřřĦōlökäävsŦ
ac2320,0,a1383,Astrid  Freddy Breck
ac3846,0,a4017,Hot Chip
ac2431,0,a2860,Gioachino Rossini
ac3756,0,a2137,Heads We Dance
ac4459,0,a3604,DJ Spair
ac1393,0,a1161,The Klezmer Conservatory Band
ac1806,2,a440,Ben Riley
ac2005,0,a4753,Die Maus
ac1634,0,a686,David Arnold
ac4426,0,a4160,Табула Раса
ac3003,1,a2129,Oliver Wyman
ac4414,0,a3755,Luna
ac551,0,a399,The Mills Brothers
ac4309,0,a3293,Gilles Droulez
ac1211,0,a2763,Memphis Slim
ac1668,0,a4621,Little Bushman
ac3744,0,a3912,Engineer
ac3519,0,a1914,Kobranocka
ac1625,2,a1818,Vésper Vocal
ac1214,1,a1343,Геннадий Николаевич Рождественский
ac2777,0,a2603,Honey White
ac1247,0,a978,Controlled Bleeding
ac2947,0,a1960,Harrie Jekkers
ac518,0,a3442,Martin and Company
ac2824,0,a2976,Luxxuriös
ac770,0,a2181,Big Youth
ac4180,0,a3417,Mikko Innanen
ac3847,0,a4019,wumpscut
ac1468,0,a20,Madonna
ac623,0,a666,Deadly Buda
ac4274,1,a3136,Mike Posner
ac1505,0,a3567,Charles Bukowski
ac1985,0,a2806,佐橋佳幸
ac2520,0,a464,John Lee Hooker
ac526,0,a1028,Bernhard Brink
ac4455,0,a218,De La Soul
ac3663,0,a3329,Eristetyt
ac392,0,a3941,Mecanic Groove
ac1190,0,a1568,Empyreal
ac973,0,a2412,Eumir Deodato
ac3925,0,a3907,Beach Fossils
ac56,0,a914,The Spaniels
ac471,0,a509,Hany Shaker
ac4528,0,a356,Brigada Criminal  Stupenda Jones
ac210,0,a1156,Raison Varner
ac1658,0,a2299,PMODEL
ac1511,1,a3681,Khaled
ac1354,1,a920,Tension
ac4152,0,a1770,Pop Levi
ac1165,0,a4578,Leci Brandão
ac4013,0,a895,Spank the Monkey
ac2976,0,a2648,Alexandre Tharaud
ac697,0,a785,Manitoba
ac1310,0,a2154,GaMetal
ac3673,0,a3834,Numbers
ac3971,0,a4158,KnockDiesel
ac426,0,a4448,TimeLapse Consortium
ac1764,0,a1897,3 Doors Down
ac2055,0,a362,Tommy McCook
ac4483,0,a3618,Pakita
ac3302,0,a3647,As the Sun Falls
ac588,0,a1271,Die Fantastischen Vier
ac3198,3,a3923,Richard Bonynge
ac4568,1,a4671,Anla Courtis
ac2132,1,a3397,Michel Plasson
ac347,4,a4206,Robert Lloyd
ac481,0,a1464,SEX MACHINEGUNS
ac2173,0,a4188,OAR
ac4330,0,a4544,U2
ac2204,0,a4348,Robert Schumann
ac885,0,a2432,Erlend Krauser
ac2960,0,a937,Lars Lilholt
ac3422,0,a607,Tsurubami
ac1610,1,a3926,BDS
ac1028,2,a2566,Wayne Wright
ac1480,0,a687,Clay Fav
ac284,4,a1420,Emcee Jesz
ac3250,1,a4255,Akinsa
ac3076,0,a683,Mudmen
ac318,0,a681,Les Reines Prochaines
ac789,3,a2802,Sir William Walton
ac75,0,a2463,The Stupids
ac3945,0,a580,Valdur
ac2581,0,a3281,Jerry Garcia
ac3333,0,a2851,Apollo
ac4488,0,a783,Dinah Washington
ac2579,0,a1250,Lamiel
ac1179,0,a1438,Kristina Bach
ac3548,0,a1125,Jadis
ac119,1,a3677,Khaled
ac679,0,a2324,Gary Lamb
ac2796,0,a2937,Thieves Like Us
ac2383,0,a4472,TV on the Radio
ac4164,0,a3284,Internet Forever
ac1225,0,a1328,Stare Dzwony
ac1094,0,a1940,Ron Kenoly
ac3802,3,a4758,Simfonični orkester RTV Slovenija
ac3681,0,a3349,Martin Cook
ac4137,0,a183,坂本龍一
ac2301,7,a321,Justin Taylor
ac4586,0,a4095,XTC
ac2938,0,a1828,Hey Negrita
ac1847,1,a3448,Icewear Vezzo
ac4535,0,a447,Vijay Prakash
ac2363,0,a1997,Weltempfänger
ac3030,0,a3735,Mean Green
ac1807,0,a432,さユり
ac2888,3,a820,Jed Wentz
ac2918,0,a4243,Gianni Ferrio
ac1142,0,a2321,Jason Gray
ac4269,0,a4472,TV on the Radio
ac1599,0,a2905,Dead Can Dance
ac1640,0,a3144,Don Huonot
ac1992,0,a3352,光田康典
ac4109,0,a483,Marty Stuart
ac3148,0,a1202,Roger Shah
ac3741,0,a2453,Vangelis
ac208,0,a226,Fluke
ac4200,0,a1447,Nicole
ac3120,0,a3698,Indiana
ac1560,2,a1650,Nikolaus Harnoncourt
ac1466,0,a4838,Steven Robinson
ac3357,0,a1707,Kaimiņi
ac3807,0,a883,Christopher Young
ac2659,0,a4005,Chewy Marble
ac1354,1,a962,Tension
ac4535,4,a668,Emcee Jesz
ac1369,0,a4032,Joanna Stingray
ac2689,0,a1136,Francesca Michielin
ac1353,0,a3382,Roomful of Blues
ac675,0,a4136,Louie Ramírez
ac3495,0,a869,増子司
ac381,2,a797,Birgit Nilsson
ac619,0,a1078,Cobee
ac926,1,a3674,Chris William Woods
ac2648,0,a3119,Kid
ac926,2,a3673,Scott P Schreer
ac43,8,a3923,Richard Bonynge
ac2888,1,a3866,Galliard
ac2399,0,a2143,Jannes
ac3943,0,a4129,Peter Rowan
ac2776,0,a4872,柿島伸次
ac4080,0,a2587,John Hammond
ac4450,0,a1018,Tikeyah
ac12,0,a3291,cloud
ac4263,0,a2511,Mark Rushton
ac3621,0,a1520,Blue Chill
ac2957,0,a2450,They Would Be Happy People
ac2524,0,a4820,Nick Jagger
ac2676,0,a2317,OT Quartet
ac3006,0,a2592,De Lyckliga Kompisarna
ac3418,0,a107,Joe Walsh
ac1508,0,a1630,Back to Earth
ac1444,0,a1854,Jip
ac596,0,a3892,DJ 2nd Nature
ac4315,1,a4463,Тараканы
ac1780,0,a116,Autechre
ac969,0,a180,Château Flight
ac317,0,a4738,Russell Wolff
ac3627,0,a831,Sugar Minott
ac4581,1,a267,Jacques Loussier
ac3884,0,a4359,Harry Bluestone
ac227,0,a2710,AQUAPLUS
ac3657,0,a3456,Dave Specter  The Bluebirds
ac2819,0,a1318,Auróra
ac3888,0,a3671,Sue Henry
ac1323,0,a0,Love4Money
ac2854,0,a4013,Mark Emney
ac27,0,a251,Simeon ten Holt
ac2914,0,a4819,Gaither Carlton
ac3704,0,a3302,Manikin
ac127,0,a3800,Wolf Ram Heart
ac3624,2,a3174,Edward Serov
ac345,0,a1302,Suffocation
ac4070,0,a39,Crimpshrine
ac2006,0,a2990,Sarah McLachlan
ac3587,0,a2223,Juanita Williams
ac2664,0,a4580,Nach Scratch
ac192,0,a142,Clam Chowder
ac4277,2,a1847,Stefano Bollani
ac3082,0,a2615,David Shire
ac64,0,a1769,The CRS Players
ac2275,0,a2601,Steve Cole
ac1335,0,a59,Back of the Bus
ac4422,0,a3626,John Hicks
ac3701,0,a2940,ThermalBear
ac1048,0,a3414,Neljänsuora
ac958,0,a4817,Dilba
ac2713,0,a4437,Margot Käßmann
ac1325,0,a2862,Ace Troubleshooter
ac1683,3,a1650,Nikolaus Harnoncourt
ac1949,0,a3395,Christy Moore
ac234,0,a2474,Kate MacLeod
ac1315,0,a1434,Lazzi
ac2035,0,a2128,Monique Kessous
ac3557,0,a4811,Shenanigans
ac3764,0,a3936,Denez Prigent
ac499,0,a4393,Maher Shalal Hash Baz
ac727,0,a4482,Baltimore
ac4037,0,a1084,アリス九號
ac1694,0,a3851,TeeKu
ac3160,0,a50,Cheap Trick
ac3198,2,a3808,Welsh National Orchestra
ac651,0,a3657,Danny Elfman
ac2962,0,a3361,Claudio Roditi
ac1103,1,a3014,Hungarian State Orchestra
ac3006,0,a3736,De Lyckliga Kompisarna
ac160,0,a2975,Little Richard
ac180,0,a3690,Raul de Souza
ac2673,0,a4781,山中千尋
ac839,0,a1077,森高千里
ac241,0,a2588,Bernd Kohlhepp
ac3352,0,a842,Mak
ac2276,0,a3316,Erich Kunzel
ac2269,0,a4187,Anonomous
ac4443,1,a3186,Libor Pešek
ac270,0,a2731,Malignant Tumour
ac2918,0,a1320,Gianni Ferrio
ac3852,0,a1218,The Olivia Tremor Control
ac3676,0,a4119,Glenn Crytzers Savoy Seven
ac1902,0,a3546,Blümchen
ac100,0,a2173,Die Toten Hosen
ac656,0,a4754,Sturmwehr
ac1914,0,a2669,Monument to Thieves
ac2301,6,a878,Hanna Salzenstein
ac2136,0,a3601,Bethany Curve
ac88,0,a4227,Frauke Nahrgang
ac244,0,a341,伊藤真澄
ac119,2,a2464,Faudel
ac1991,0,a2105,John Morgan
ac1947,0,a1288,Praveen
ac3788,0,a300,Air Formation
ac2675,0,a2827,The Dixie Cups
ac383,2,a4765,Leonhardt
ac2645,0,a196,Laurent Garnier
ac4370,0,a1093,Georges Delerue
ac1861,2,a839,Le Consort
ac1367,0,a4120,Christian Smith  John Selway
ac3286,0,a4088,Stojan Knežević
ac757,0,a1811,AlienSix13
ac2553,0,a4751,Ingrid Michaelson
ac2831,0,a1518,Subject to Change
ac1436,0,a628,Manolo Guardia
ac4558,0,a1133,Lita Roza
ac512,0,a1027,The California Aggie Marching Banduh
ac3951,0,a3893,The First
ac2455,0,a829,Dennis Brown
ac3222,1,a4571,English Bach Festival Chorus
ac3149,1,a4241,Cypha
ac1750,0,a4670,Freeez
ac1720,0,a1255,Fats Waller and His Rhythm
ac2029,0,a947,Gaetano Donizetti
ac3704,0,a259,Manikin
ac4293,0,a2265,Groovy Godzilla
ac1852,0,a3869,Amp
ac560,4,a2085,Plácido Domingo
ac775,0,a4342,Jay Farrar
ac865,0,a925,Engineer
ac2055,0,a2520,Tommy McCook
ac188,2,a4201,Barren Gates
ac542,0,a3142,Fireside
ac1540,0,a4211,aLi
ac3327,0,a3546,Blümchen
ac210,0,a1135,Raison Varner
ac461,0,a501,Simon Etchell
ac2782,0,a3685,Montag
ac2233,1,a4068,Taverner Choir  Players
ac2538,0,a2268,Fernando Noronha  Black Soul
ac79,0,a4729,Reparata  The Delrons
ac2334,0,a4108,Sir William Walton
ac579,1,a1424,Leopold Stokowski
ac1841,1,a2802,Sir William Walton
ac290,1,a3672,Khaled
ac4169,0,a1159,Insomnia FM
ac277,0,a2931,Teoman
ac1128,0,a2244,ORIGA
ac2881,0,a462,Teresa Brewer
ac904,0,a2525,Written in Ashes
ac1665,0,a841,Fernando Villalona
ac3928,0,a3898,Joseph Manson
ac3661,1,a2670,Maureen OBrien
ac3442,0,a2392,4lung
ac2534,0,a3641,白鳥英美子
ac38,0,a4035,Claudinho  Buchecha
ac1370,0,a359,Die drei 
ac2252,0,a1327,Čedo Antolić
ac2413,0,a1648,San Ul Lim
ac4573,0,a787,王新蓮
ac4568,0,a364,Kawabata Makoto
ac1462,0,a4789,The Starlights
ac3557,0,a121,Shenanigans
ac1347,0,a2292,Nimbus Luna
ac560,5,a705,Horst Laubenthal
ac4398,0,a3362,Junior Brown
ac3684,0,a1154,John Hiatt
ac2625,0,a2887,Norah Jones
ac4538,0,a4779,Yakup Ekin
ac3144,0,a3299,The Playtones
ac4296,0,a2692,James Last
ac1771,0,a3484,Save
ac2771,2,a2541,Fred Oldenburg
ac2292,0,a1065,UK Subs
ac657,0,a3896,Dream Theater
ac957,0,a1981,Jah Wobble
ac265,0,a4280,Sidney Bechet
ac1854,0,a2672,陶喆
ac2165,0,a2171,Joel RL Phelps  the Downer Trio
ac3765,0,a4315,Overkill
ac3633,0,a3903,Paddy Kingsland
ac2205,0,a4328,Smilers
ac306,0,a312,Megadeth
ac218,0,a4225,Los Fabulosos Cadillacs
ac1915,1,a2868,Saycet
ac737,0,a233,Complys
ac3867,0,a126,The Notorious BIG
ac1935,3,a2390,Angelica May
ac1808,0,a118,Samson François
ac3041,0,a2740,Andreas Fulterer
ac2886,0,a3025,Bee Gees
ac1710,0,a2419,Eivind Aadland
ac987,0,a2289,Judith Pearce
ac2002,0,a4465,Jimmy Page  Robert Plant
ac3653,0,a605,Mariachi Peñatitlan
ac1075,0,a1906,Ruffnexx Sound System
ac2954,0,a2035,The Count Basie Orchestra
ac1363,0,a2242,Distinct Nature
ac2301,0,a1660,Dandrieu
ac2907,0,a2145,FBI
ac4400,2,a569,English Bach Festival Baroque Orchestra
ac2428,0,a2036,OLamm
ac2968,0,a2490,أصالة
ac3143,4,a587,The Kings Consort
ac1500,0,a1412,Pink Floyd
ac535,0,a892,Kelly Marie
ac2132,1,a3399,Michel Plasson
ac1339,0,a2627,Clifford Brown
ac1936,0,a906,Tori Amos
ac3013,0,a1076,The Wireless Stores
ac4375,0,a2524,Mr Long
ac3875,0,a2933,Clinton Emil Shorter
ac482,0,a523,The BBC Big Band
ac2259,0,a2618,Sick of It All
ac1071,1,a1531,Mike Patton
ac1128,0,a3693,ORIGA
ac1830,0,a2157,Edward M Favor
ac1039,1,a2025,David Rogers
ac3585,0,a1469,Cadillac Angels
ac3318,0,a2973,Ernest Wakefield
ac4536,0,a553,Linda Lewis
ac3919,0,a182,Little Simz
ac1340,0,a4235,Marco Beltrami
ac1233,0,a2835,Brook Benton
ac1694,0,a3851,TeeKu
ac1583,0,a2846,Kirka
ac1915,0,a196,Laurent Garnier
ac1926,0,a4657,The Ventures
ac1832,0,a4759,Timm  Gordon
ac1103,0,a2340,Dvořák
ac939,0,a1738,Chris Egan
ac2832,0,a4464,新垣結衣
ac3162,0,a3283,Robbie Rivera
ac3329,0,a4250,黒田洋介
ac617,0,a3359,Guus Meeuwis  Vagant
ac1154,0,a2914,Monty Alexander
ac4616,0,a3153,Frank Marauder
ac981,0,a2494,ALSDEAD
ac1527,0,a1650,Nikolaus Harnoncourt
ac2593,0,a2831,Jimmy Jim
ac518,0,a1458,Martin and Company
ac2190,0,a3125,After Meridian
ac644,0,a3842,dialogue
ac1412,0,a4380,Baia e Rockboys
ac1683,3,a1650,Nikolaus Harnoncourt
ac1033,0,a245,Jars of Clay
ac325,2,a1967,Rostislav Merkulov
ac598,1,a863,Ferdl
ac4242,0,a2564,Michael Wendler
ac179,0,a1256,Lola Lago Detective
ac3493,0,a3433,Orchester Heinz Störrle
ac3564,0,a2921,Cris Cab
ac1676,0,a1911,Nathan Siter
ac3193,0,a785,Caribou
ac1583,0,a2489,Kirka
ac3222,4,a786,Orquestra Gulbenkian
ac3653,0,a3452,Mariachi Peñatitlan
ac4109,0,a4298,Marty Stuart
ac678,0,a3530,Arsen Dedić
ac3635,0,a3934,D Todd Sorensen
ac3520,0,a4446,Kevin Whalum
ac2177,0,a2681,Matt Hill
