pokemon,version_group,move,pokemon_move_method,level,order
548,20,m373,4,0,
548,20,m746,1,52,
548,20,m746,4,0,
548,20,m936,4,0,
548,20,m942,4,0,
548,20,m250,4,0,
548,20,m251,4,0,
548,20,m1084,1,34,
548,20,m1087,4,0,
548,20,m532,4,0,
548,20,m755,4,0,
548,20,m753,4,0,
548,20,m40,4,0,
548,20,m41,1,62,
548,20,m41,4,0,
548,20,m226,4,0,
548,20,m38,4,0,
548,20,m1046,4,0,
548,20,m405,4,0,
548,20,m556,1,1,6.0
548,20,m892,4,0,
548,20,m88,4,0,
548,20,m1075,4,0,
548,20,m1076,1,0,
548,20,m1076,1,1,1.0
548,20,m1076,4,0,
548,20,m187,4,0,
548,20,m909,4,0,
548,20,m353,4,0,
548,20,m579,4,0,
548,20,m827,1,1,3.0
548,20,m827,4,0,
548,20,m1265,1,42,
548,20,m1265,4,0,
548,20,m1045,4,0,
548,20,m153,4,0,
548,20,m1009,4,0,
548,20,m516,4,0,
548,20,m468,1,82,
548,20,m863,4,0,
548,20,m865,4,0,
548,20,m1210,4,0,
548,20,m1205,4,0,
548,20,m313,3,0,
548,20,m365,4,0,
548,20,m363,4,0,
548,20,m361,4,0,
548,20,m499,4,0,
548,20,m676,1,18,
548,20,m676,4,0,
548,20,m1149,1,1,2.0
548,20,m331,4,0,
548,20,m810,4,0,
548,20,m849,4,0,
548,20,m510,3,0,
548,20,m1228,3,0,
545,20,m24,4,0,
545,20,m25,4,0,
545,20,m26,4,0,
545,20,m33,4,0,
545,20,m34,4,0,
545,20,m789,4,0,
545,20,m1143,1,1,2.0
545,20,m1136,1,28,
545,20,m1136,4,0,
545,20,m1132,2,0,
545,20,m237,1,16,
545,20,m603,4,0,
545,20,m606,4,0,
545,20,m607,4,0,
545,20,m600,4,0,
545,20,m601,4,0,
545,20,m945,2,0,
545,20,m6,4,0,
545,20,m377,4,0,
545,20,m379,4,0,
545,20,m373,4,0,
545,20,m745,2,0,
545,20,m741,4,0,
545,20,m941,1,24,
545,20,m941,4,0,
545,20,m799,1,4,
545,20,m37,1,40,
545,20,m37,4,0,
545,20,m1224,4,0,
545,20,m940,1,1,1.0
545,20,m936,4,0,
545,20,m591,1,36,
545,20,m591,4,0,
545,20,m250,4,0,
545,20,m251,4,0,
545,20,m1087,4,0,
545,20,m532,4,0,
545,20,m560,2,0,
545,20,m563,1,44,
545,20,m755,4,0,
545,20,m750,1,48,
545,20,m412,4,0,
545,20,m41,4,0,
545,20,m226,4,0,
545,20,m36,4,0,
545,20,m1046,4,0,
545,20,m405,4,0,
545,20,m554,4,0,
545,20,m88,4,0,
545,20,m1075,4,0,
545,20,m1081,4,0,
545,20,m187,4,0,
545,20,m184,4,0,
545,20,m183,1,20,1.0
545,20,m181,1,20,2.0
545,20,m909,4,0,
545,20,m503,4,0,
545,20,m314,1,8,
545,20,m353,4,0,
545,20,m926,4,0,
545,20,m579,4,0,
545,20,m1047,1,12,
545,20,m153,1,32,
545,20,m153,4,0,
545,20,m597,1,52,
545,20,m512,4,0,
545,20,m1201,4,0,
545,20,m368,4,0,
545,20,m499,4,0,
545,20,m1015,4,0,
545,20,m676,4,0,
545,20,m681,4,0,
545,20,m540,2,0,
545,20,m810,4,0,
546,20,m24,4,0,
546,20,m33,4,0,
546,20,m34,4,0,
546,20,m424,1,40,
546,20,m424,4,0,
546,20,m789,4,0,
546,20,m237,2,0,
546,20,m414,4,0,
546,20,m945,1,12,
546,20,m373,4,0,
546,20,m746,4,0,
546,20,m740,4,0,
546,20,m737,1,1,1.0
546,20,m941,1,28,
546,20,m941,4,0,
546,20,m942,4,0,
546,20,m586,2,0,
546,20,m250,4,0,
546,20,m251,4,0,
546,20,m1087,4,0,
546,20,m538,2,0,
546,20,m532,4,0,
546,20,m734,1,56,
546,20,m734,4,0,
546,20,m755,4,0,
546,20,m413,2,0,
546,20,m226,1,1,2.0
546,20,m226,4,0,
546,20,m1046,4,0,
546,20,m405,4,0,
546,20,m892,4,0,
546,20,m895,1,8,
546,20,m888,2,0,
546,20,m88,4,0,
546,20,m1075,4,0,
546,20,m1076,4,0,
546,20,m1083,1,20,
546,20,m909,4,0,
546,20,m736,1,44,
546,20,m736,4,0,
546,20,m292,4,0,
546,20,m353,4,0,
546,20,m701,4,0,
546,20,m579,4,0,
546,20,m1262,4,0,
546,20,m1264,2,0,
546,20,m1255,4,0,
546,20,m527,1,4,
546,20,m158,4,0,
546,20,m153,4,0,
546,20,m547,1,48,
546,20,m175,1,36,
546,20,m1009,4,0,
546,20,m758,4,0,
546,20,m859,2,0,
546,20,m858,4,0,
546,20,m864,1,24,
546,20,m864,4,0,
546,20,m867,2,0,
546,20,m1210,4,0,
546,20,m1201,4,0,
546,20,m493,4,0,
546,20,m499,4,0,
546,20,m108,1,32,
546,20,m103,2,0,
546,20,m1015,4,0,
546,20,m1016,1,52,
546,20,m676,4,0,
546,20,m681,1,16,
546,20,m681,4,0,
546,20,m57,3,0,
543,20,m24,4,0,
543,20,m33,4,0,
543,20,m34,4,0,
543,20,m424,1,40,
543,20,m424,4,0,
543,20,m789,4,0,
543,20,m430,4,0,
543,20,m414,4,0,
543,20,m945,1,12,
543,20,m373,4,0,
543,20,m746,4,0,
543,20,m741,4,0,
543,20,m740,4,0,
543,20,m737,1,1,12.0
543,20,m941,1,1,6.0
543,20,m941,4,0,
543,20,m881,4,0,
543,20,m942,4,0,
543,20,m250,4,0,
543,20,m251,4,0,
543,20,m1087,4,0,
543,20,m532,4,0,
543,20,m734,1,1,11.0
543,20,m734,4,0,
543,20,m755,4,0,
543,20,m753,4,0,
543,20,m413,1,1,13.0
543,20,m398,1,36,
543,20,m226,4,0,
543,20,m1046,4,0,
543,20,m405,4,0,
543,20,m892,4,0,
543,20,m895,1,1,15.0
543,20,m88,4,0,
543,20,m1075,4,0,
543,20,m1076,4,0,
543,20,m1079,1,56,
543,20,m1081,4,0,
543,20,m1083,1,1,4.0
543,20,m909,4,0,
543,20,m736,1,1,8.0
543,20,m736,4,0,
543,20,m292,4,0,
543,20,m353,4,0,
543,20,m701,4,0,
543,20,m922,1,48,
543,20,m579,4,0,
543,20,m577,1,28,
543,20,m1262,4,0,
543,20,m1255,4,0,
543,20,m1051,1,24,
543,20,m1051,4,0,
543,20,m527,1,1,14.0
543,20,m157,1,60,
543,20,m157,4,0,
543,20,m158,4,0,
543,20,m153,4,0,
543,20,m547,1,1,9.0
543,20,m175,1,1,7.0
543,20,m172,1,0,
543,20,m172,1,1,1.0
543,20,m172,4,0,
543,20,m1009,4,0,
543,20,m1010,4,0,
543,20,m516,1,52,
543,20,m516,4,0,
543,20,m758,4,0,
543,20,m858,4,0,
543,20,m865,4,0,
543,20,m864,1,1,5.0
543,20,m864,4,0,
543,20,m1210,4,0,
543,20,m1201,4,0,
543,20,m309,4,0,
543,20,m363,4,0,
543,20,m493,4,0,
543,20,m499,4,0,
543,20,m108,1,32,
543,20,m112,1,44,
543,20,m1015,4,0,
543,20,m1016,1,1,10.0
543,20,m676,4,0,
543,20,m681,1,1,3.0
543,20,m681,4,0,
543,20,m247,1,20,
543,20,m772,1,16,
543,20,m791,1,1,2.0
543,20,m504,3,0,
543,20,m889,3,0,
543,20,m57,3,0,
544,20,m434,2,0,
544,20,m794,1,1,2.0
544,20,m1143,1,1,1.0
544,20,m1136,4,0,
544,20,m1138,1,28,
544,20,m1132,1,44,
544,20,m237,1,4,
544,20,m239,1,32,
544,20,m373,1,40,
544,20,m373,4,0,
544,20,m745,1,48,
544,20,m746,1,16,
544,20,m746,4,0,
544,20,m591,4,0,
544,20,m250,1,36,
544,20,m250,4,0,
544,20,m251,4,0,
544,20,m1087,4,0,
544,20,m532,4,0,
544,20,m560,2,0,
544,20,m755,4,0,
544,20,m41,1,24,
544,20,m41,4,0,
544,20,m226,4,0,
544,20,m1046,4,0,
544,20,m405,4,0,
544,20,m892,4,0,
544,20,m1075,4,0,
544,20,m1076,1,20,
544,20,m1076,4,0,
544,20,m183,2,0,
544,20,m182,2,0,
544,20,m181,2,0,
544,20,m909,4,0,
544,20,m503,4,0,
544,20,m292,4,0,
544,20,m354,1,8,
544,20,m931,1,52,
544,20,m585,4,0,
544,20,m579,4,0,
544,20,m827,1,12,
544,20,m827,4,0,
544,20,m1258,4,0,
544,20,m1045,4,0,
544,20,m863,4,0,
544,20,m361,4,0,
544,20,m499,4,0,
544,20,m676,4,0,
544,20,m1110,4,0,
544,20,m810,4,0,
544,20,m1228,3,0,
685,20,m794,1,1,5.0
685,20,m1143,1,1,4.0
685,20,m1136,4,0,
685,20,m1138,1,28,
685,20,m1132,1,50,
685,20,m237,1,1,6.0
685,20,m239,1,32,
685,20,m430,4,0,
685,20,m373,1,44,
685,20,m373,4,0,
685,20,m745,1,56,
685,20,m746,1,16,
685,20,m746,4,0,
685,20,m591,4,0,
685,20,m250,1,38,
685,20,m250,4,0,
685,20,m251,4,0,
685,20,m1087,4,0,
685,20,m532,4,0,
685,20,m755,4,0,
685,20,m41,1,24,
685,20,m41,4,0,
685,20,m226,4,0,
685,20,m1046,4,0,
685,20,m405,4,0,
685,20,m892,4,0,
685,20,m1075,4,0,
685,20,m1076,1,20,
685,20,m1076,4,0,
685,20,m909,4,0,
685,20,m503,4,0,
685,20,m292,4,0,
685,20,m354,1,1,7.0
685,20,m931,1,62,
685,20,m585,4,0,
685,20,m579,4,0,
685,20,m827,1,12,
685,20,m827,4,0,
685,20,m1258,4,0,
685,20,m1045,4,0,
685,20,m863,4,0,
685,20,m865,4,0,
685,20,m1211,1,1,3.0
685,20,m1211,4,0,
685,20,m1212,1,1,1.0
685,20,m1212,4,0,
685,20,m1205,1,1,2.0
685,20,m1205,4,0,
685,20,m365,4,0,
685,20,m363,4,0,
685,20,m361,4,0,
685,20,m135,4,0,
685,20,m499,4,0,
685,20,m676,4,0,
685,20,m1110,4,0,
685,20,m810,4,0,
685,20,m768,4,0,
685,20,m1228,3,0,
684,20,m424,4,0,
684,20,m434,2,0,
684,20,m794,2,0,
684,20,m233,1,1,1.0
684,20,m235,1,30,
684,20,m235,4,0,
684,20,m234,1,1,2.0
684,20,m237,1,12,
684,20,m746,4,0,
684,20,m743,1,33,
684,20,m740,4,0,
684,20,m941,4,0,
684,20,m375,2,0,
684,20,m250,4,0,
684,20,m1084,2,0,
684,20,m1087,4,0,
684,20,m91,4,0,
684,20,m532,4,0,
684,20,m755,4,0,
684,20,m753,1,27,
684,20,m753,4,0,
684,20,m761,4,0,
684,20,m226,4,0,
684,20,m38,4,0,
684,20,m1046,4,0,
684,20,m405,4,0,
684,20,m892,4,0,
684,20,m88,4,0,
684,20,m1075,4,0,
684,20,m1076,1,48,
684,20,m1076,4,0,
684,20,m1081,4,0,
684,20,m909,4,0,
684,20,m953,4,0,
684,20,m353,4,0,
684,20,m825,1,24,
684,20,m925,1,9,
684,20,m579,4,0,
684,20,m524,1,45,
684,20,m158,4,0,
684,20,m159,4,0,
684,20,m153,4,0,
684,20,m990,1,15,
684,20,m990,4,0,
684,20,m1009,4,0,
684,20,m1010,4,0,
684,20,m460,1,36,
684,20,m518,1,42,
684,20,m518,4,0,
684,20,m519,4,0,
684,20,m367,1,39,
684,20,m367,4,0,
684,20,m728,1,18,
684,20,m1058,1,3,
684,20,m148,1,21,
684,20,m148,4,0,
684,20,m499,4,0,
684,20,m533,1,6,
684,20,m684,3,0,
687,20,m424,4,0,
687,20,m233,1,1,4.0
687,20,m235,1,30,
687,20,m235,4,0,
687,20,m234,1,1,5.0
687,20,m237,1,12,
687,20,m430,4,0,
687,20,m373,4,0,
687,20,m746,4,0,
687,20,m743,1,33,
687,20,m740,4,0,
687,20,m941,4,0,
687,20,m619,4,0,
687,20,m250,4,0,
687,20,m251,4,0,
687,20,m1087,4,0,
687,20,m91,4,0,
687,20,m532,4,0,
687,20,m755,4,0,
687,20,m753,1,27,
687,20,m753,4,0,
687,20,m761,4,0,
687,20,m226,4,0,
687,20,m38,4,0,
687,20,m1046,4,0,
687,20,m405,4,0,
687,20,m892,4,0,
687,20,m88,4,0,
687,20,m1075,4,0,
687,20,m1076,1,54,
687,20,m1076,4,0,
687,20,m1081,4,0,
687,20,m909,4,0,
687,20,m953,4,0,
687,20,m353,4,0,
687,20,m825,1,24,
687,20,m925,1,9,
687,20,m579,4,0,
687,20,m827,4,0,
687,20,m1262,4,0,
687,20,m524,1,49,
687,20,m158,4,0,
687,20,m159,4,0,
687,20,m153,4,0,
687,20,m990,1,15,
687,20,m990,4,0,
687,20,m1009,4,0,
687,20,m1010,4,0,
687,20,m460,1,36,
687,20,m518,1,44,
687,20,m518,4,0,
687,20,m519,4,0,
687,20,m865,4,0,
687,20,m1211,1,1,1.0
687,20,m1211,4,0,
687,20,m1212,1,1,2.0
687,20,m1212,4,0,
687,20,m1205,1,1,3.0
687,20,m1205,4,0,
687,20,m367,1,39,
687,20,m367,4,0,
687,20,m728,1,18,
687,20,m1058,1,1,6.0
687,20,m148,1,21,
687,20,m148,4,0,
687,20,m499,4,0,
687,20,m1015,4,0,
687,20,m676,4,0,
687,20,m884,4,0,
687,20,m533,1,1,7.0
687,20,m477,4,0,
687,20,m774,4,0,
687,20,m331,4,0,
687,20,m810,4,0,
687,20,m684,3,0,
687,20,m321,3,0,
686,20,m24,4,0,
686,20,m33,4,0,
686,20,m34,4,0,
686,20,m789,4,0,
686,20,m793,2,0,
686,20,m233,1,1,1.0
686,20,m414,4,0,
686,20,m945,2,0,
686,20,m373,4,0,
686,20,m746,4,0,
686,20,m743,1,36,
686,20,m941,4,0,
686,20,m250,4,0,
686,20,m251,4,0,
686,20,m1087,4,0,
686,20,m91,4,0,
686,20,m532,4,0,
686,20,m755,4,0,
686,20,m761,1,44,
686,20,m761,4,0,
686,20,m760,1,1,2.0
686,20,m412,4,0,
686,20,m226,4,0,
686,20,m39,1,28,
686,20,m1046,4,0,
686,20,m405,4,0,
686,20,m550,2,0,
686,20,m553,4,0,
686,20,m554,4,0,
686,20,m888,2,0,
686,20,m88,4,0,
686,20,m1075,4,0,
686,20,m1081,4,0,
686,20,m185,2,0,
686,20,m915,1,12,
686,20,m909,4,0,
686,20,m953,1,8,
686,20,m953,4,0,
686,20,m736,4,0,
686,20,m292,1,16,
686,20,m292,4,0,
686,20,m353,4,0,
686,20,m584,1,4,
686,20,m579,4,0,
686,20,m1255,4,0,
686,20,m1223,4,0,
686,20,m527,2,0,
686,20,m158,4,0,
686,20,m159,4,0,
686,20,m153,4,0,
686,20,m634,1,24,
686,20,m1009,1,32,
686,20,m1009,4,0,
686,20,m1010,4,0,
686,20,m518,4,0,
686,20,m758,4,0,
686,20,m859,2,0,
686,20,m858,4,0,
686,20,m864,1,40,
686,20,m864,4,0,
686,20,m867,2,0,
686,20,m368,4,0,
686,20,m148,1,20,
686,20,m148,4,0,
686,20,m129,4,0,
686,20,m493,4,0,
686,20,m495,4,0,
686,20,m499,4,0,
686,20,m108,2,0,
686,20,m1015,4,0,
686,20,m676,4,0,
686,20,m681,4,0,
686,20,m540,1,48,
686,20,m477,4,0,
686,20,m321,3,0,
686,20,m57,3,0,
681,20,m24,4,0,
681,20,m33,4,0,
681,20,m34,4,0,
681,20,m424,4,0,
681,20,m789,4,0,
681,20,m233,1,1,1.0
681,20,m430,4,0,
681,20,m414,4,0,
681,20,m373,4,0,
681,20,m746,4,0,
681,20,m743,1,36,
681,20,m941,4,0,
681,20,m250,4,0,
681,20,m251,4,0,
681,20,m1087,4,0,
681,20,m91,4,0,
681,20,m532,4,0,
681,20,m755,4,0,
681,20,m761,1,48,
681,20,m761,4,0,
681,20,m760,1,1,2.0
681,20,m412,4,0,
681,20,m226,4,0,
681,20,m39,1,28,
681,20,m1046,4,0,
681,20,m405,4,0,
681,20,m553,4,0,
681,20,m554,4,0,
681,20,m88,4,0,
681,20,m1075,4,0,
681,20,m1081,4,0,
681,20,m915,1,12,
681,20,m909,4,0,
681,20,m953,1,1,4.0
681,20,m953,4,0,
681,20,m736,4,0,
681,20,m292,1,16,
681,20,m292,4,0,
681,20,m353,4,0,
681,20,m584,1,1,3.0
681,20,m579,4,0,
681,20,m1255,4,0,
681,20,m1223,4,0,
681,20,m158,4,0,
681,20,m159,4,0,
681,20,m153,4,0,
681,20,m634,1,24,
681,20,m1009,1,32,
681,20,m1009,4,0,
681,20,m1010,4,0,
681,20,m518,4,0,
681,20,m758,4,0,
681,20,m858,4,0,
681,20,m865,4,0,
681,20,m864,1,42,
681,20,m864,4,0,
681,20,m367,4,0,
681,20,m368,4,0,
681,20,m363,4,0,
681,20,m148,1,20,
681,20,m148,4,0,
681,20,m129,4,0,
681,20,m493,4,0,
681,20,m495,4,0,
681,20,m499,4,0,
681,20,m1015,4,0,
681,20,m676,4,0,
681,20,m681,4,0,
681,20,m540,1,54,
681,20,m477,4,0,
681,20,m774,4,0,
681,20,m321,3,0,
681,20,m73,3,0,
681,20,m57,3,0,
679,20,m423,1,8,
679,20,m785,2,0,
679,20,m793,1,28,
679,20,m1143,1,1,1.0
679,20,m1138,1,44,
679,20,m228,1,4,
679,20,m609,1,1,2.0
679,20,m606,1,48,
679,20,m606,4,0,
679,20,m607,4,0,
679,20,m600,4,0,
679,20,m601,4,0,
679,20,m440,1,24,
679,20,m373,4,0,
679,20,m740,1,20,
679,20,m740,4,0,
679,20,m375,2,0,
679,20,m19,2,0,
679,20,m935,4,0,
679,20,m942,4,0,
679,20,m591,4,0,
679,20,m252,2,0,
679,20,m250,4,0,
679,20,m251,4,0,
679,20,m1087,4,0,
679,20,m532,4,0,
679,20,m755,4,0,
679,20,m412,4,0,
679,20,m226,4,0,
679,20,m1046,4,0,
679,20,m405,4,0,
679,20,m887,2,0,
679,20,m88,4,0,
679,20,m1077,2,0,
679,20,m187,4,0,
679,20,m179,4,0,
679,20,m909,4,0,
679,20,m736,4,0,
679,20,m709,4,0,
679,20,m1223,1,40,
679,20,m1223,4,0,
679,20,m699,1,12,
679,20,m525,2,0,
679,20,m176,1,36,
679,20,m513,1,32,
679,20,m513,4,0,
679,20,m1059,1,16,
679,20,m499,4,0,
679,20,m106,4,0,
679,20,m1021,4,0,
679,20,m676,4,0,
678,20,m24,4,0,
678,20,m33,4,0,
678,20,m424,4,0,
678,20,m783,2,0,
678,20,m1132,2,0,
678,20,m234,1,1,2.0
678,20,m608,1,10,
678,20,m600,4,0,
678,20,m601,1,45,
678,20,m601,4,0,
678,20,m3,2,0,
678,20,m4,2,0,
678,20,m5,1,20,
678,20,m6,4,0,
678,20,m16,4,0,
678,20,m592,2,0,
678,20,m250,4,0,
678,20,m1087,4,0,
678,20,m532,4,0,
678,20,m756,1,1,1.0
678,20,m755,4,0,
678,20,m412,1,25,
678,20,m412,4,0,
678,20,m42,4,0,
678,20,m226,4,0,
678,20,m39,1,30,
678,20,m1046,4,0,
678,20,m405,4,0,
678,20,m1095,4,0,
678,20,m892,4,0,
678,20,m88,4,0,
678,20,m1081,4,0,
678,20,m179,4,0,
678,20,m909,4,0,
678,20,m731,1,35,
678,20,m585,4,0,
678,20,m355,1,50,
678,20,m1259,4,0,
678,20,m1049,4,0,
678,20,m512,4,0,
678,20,m861,4,0,
678,20,m866,4,0,
678,20,m1209,1,15,
678,20,m362,4,0,
678,20,m730,1,41,
678,20,m499,4,0,
678,20,m771,1,5,
678,20,m262,3,0,
792,20,m24,4,0,
792,20,m33,1,0,
792,20,m33,1,1,1.0
792,20,m33,4,0,
792,20,m424,4,0,
792,20,m789,4,0,
792,20,m234,1,1,4.0
792,20,m608,1,1,6.0
792,20,m600,4,0,
792,20,m601,1,49,
792,20,m601,4,0,
792,20,m430,4,0,
792,20,m5,1,20,
792,20,m6,4,0,
792,20,m373,4,0,
792,20,m16,4,0,
792,20,m250,4,0,
792,20,m251,4,0,
792,20,m1087,4,0,
792,20,m532,4,0,
792,20,m756,1,1,3.0
792,20,m755,4,0,
792,20,m412,1,25,
792,20,m412,4,0,
792,20,m40,4,0,
792,20,m42,4,0,
792,20,m226,4,0,
792,20,m39,1,30,
792,20,m1046,4,0,
792,20,m405,4,0,
792,20,m1095,4,0,
792,20,m892,4,0,
792,20,m88,4,0,
792,20,m1081,4,0,
792,20,m179,4,0,
792,20,m909,4,0,
792,20,m731,1,35,
792,20,m353,4,0,
792,20,m585,4,0,
792,20,m579,4,0,
792,20,m355,1,56,
792,20,m1259,4,0,
792,20,m1261,4,0,
792,20,m1049,4,0,
792,20,m153,4,0,
792,20,m512,4,0,
792,20,m858,4,0,
792,20,m861,4,0,
792,20,m863,4,0,
792,20,m865,4,0,
792,20,m866,4,0,
792,20,m1209,1,15,
792,20,m310,4,0,
792,20,m362,4,0,
792,20,m730,1,43,
792,20,m499,4,0,
792,20,m676,4,0,
792,20,m771,1,1,5.0
792,20,m330,1,1,2.0
792,20,m810,4,0,
792,20,m262,3,0,
793,20,m24,4,0,
793,20,m33,4,0,
793,20,m428,1,1,7.0
793,20,m424,4,0,
793,20,m789,4,0,
793,20,m234,1,1,8.0
793,20,m607,4,0,
793,20,m600,4,0,
793,20,m601,4,0,
793,20,m430,4,0,
793,20,m414,4,0,
793,20,m746,4,0,
793,20,m740,1,1,5.0
793,20,m740,4,0,
793,20,m737,1,1,3.0
793,20,m941,1,54,
793,20,m941,4,0,
793,20,m22,4,0,
793,20,m942,4,0,
793,20,m248,1,30,
793,20,m250,4,0,
793,20,m1084,1,1,6.0
793,20,m1087,4,0,
793,20,m91,4,0,
793,20,m532,4,0,
793,20,m755,4,0,
793,20,m412,1,24,
793,20,m412,4,0,
793,20,m226,4,0,
793,20,m38,4,0,
793,20,m1046,4,0,
793,20,m405,4,0,
793,20,m892,4,0,
793,20,m895,1,18,
793,20,m88,4,0,
793,20,m1075,4,0,
793,20,m1081,4,0,
793,20,m187,4,0,
793,20,m186,1,1,4.0
793,20,m186,4,0,
793,20,m179,4,0,
793,20,m909,4,0,
793,20,m953,1,1,9.0
793,20,m953,4,0,
793,20,m292,1,1,1.0
793,20,m292,4,0,
793,20,m353,4,0,
793,20,m583,4,0,
793,20,m1261,4,0,
793,20,m1051,4,0,
793,20,m158,4,0,
793,20,m159,1,1,2.0
793,20,m159,4,0,
793,20,m153,1,42,
793,20,m153,4,0,
793,20,m1009,4,0,
793,20,m1010,1,66,
793,20,m1010,4,0,
793,20,m460,1,60,
793,20,m518,4,0,
793,20,m858,4,0,
793,20,m865,4,0,
793,20,m864,1,48,
793,20,m864,4,0,
793,20,m866,4,0,
793,20,m1209,1,1,10.0
793,20,m1210,4,0,
793,20,m1208,4,0,
793,20,m1058,1,36,
793,20,m493,4,0,
793,20,m495,4,0,
793,20,m499,4,0,
793,20,m1015,4,0,
793,20,m884,4,0,
793,20,m774,4,0,
793,20,m321,3,0,
793,20,m89,3,0,
794,20,m1143,1,1,6.0
794,20,m228,1,1,7.0
794,20,m430,4,0,
794,20,m378,1,1,5.0
794,20,m377,4,0,
794,20,m380,1,1,8.0
794,20,m380,4,0,
794,20,m379,4,0,
794,20,m941,1,24,
794,20,m941,4,0,
794,20,m16,1,52,
794,20,m16,4,0,
794,20,m22,4,0,
794,20,m1224,4,0,
794,20,m942,4,0,
794,20,m250,4,0,
794,20,m114,1,1,1.0
794,20,m114,4,0,
794,20,m1087,4,0,
794,20,m532,4,0,
794,20,m755,4,0,
794,20,m408,1,64,
794,20,m399,1,58,
794,20,m226,4,0,
794,20,m49,1,20,
794,20,m405,4,0,
794,20,m88,4,0,
794,20,m1075,4,0,
794,20,m1077,1,1,4.0
794,20,m909,4,0,
794,20,m577,1,46,
794,20,m1262,4,0,
794,20,m489,1,16,
794,20,m489,4,0,
794,20,m177,1,28,
794,20,m865,4,0,
794,20,m309,1,34,
794,20,m309,4,0,
794,20,m312,1,40,
794,20,m365,4,0,
794,20,m135,4,0,
794,20,m133,1,12,
794,20,m133,4,0,
794,20,m499,4,0,
794,20,m107,4,0,
794,20,m674,4,0,
794,20,m680,4,0,
794,20,m683,4,0,
794,20,m967,1,1,3.0
794,20,m969,1,1,2.0
794,20,m969,4,0,
794,20,m768,4,0,
794,20,m504,3,0,
794,20,m433,3,0,
794,20,m118,3,0,
795,20,m24,4,0,
795,20,m26,4,0,
795,20,m33,4,0,
795,20,m34,4,0,
795,20,m424,4,0,
795,20,m785,1,48,
795,20,m783,1,30,
795,20,m789,4,0,
795,20,m1136,4,0,
795,20,m1137,1,18,
795,20,m228,1,1,4.0
795,20,m604,1,24,
795,20,m603,4,0,
795,20,m606,4,0,
795,20,m607,4,0,
795,20,m600,4,0,
795,20,m601,4,0,
795,20,m430,4,0,
795,20,m6,4,0,
795,20,m377,4,0,
795,20,m379,4,0,
795,20,m373,4,0,
795,20,m746,4,0,
795,20,m941,1,42,
795,20,m941,4,0,
795,20,m799,1,1,2.0
795,20,m1224,4,0,
795,20,m940,1,1,1.0
795,20,m936,4,0,
795,20,m591,4,0,
795,20,m250,4,0,
795,20,m251,4,0,
795,20,m1087,4,0,
795,20,m91,4,0,
795,20,m532,4,0,
795,20,m755,4,0,
795,20,m750,1,60,
795,20,m412,4,0,
795,20,m41,4,0,
795,20,m226,4,0,
795,20,m201,1,1,3.0
795,20,m1046,4,0,
795,20,m405,4,0,
795,20,m892,4,0,
795,20,m88,4,0,
795,20,m1075,4,0,
795,20,m1081,4,0,
795,20,m187,4,0,
795,20,m909,4,0,
795,20,m736,4,0,
795,20,m353,4,0,
795,20,m825,1,36,
795,20,m579,4,0,
795,20,m1258,4,0,
795,20,m489,4,0,
795,20,m153,4,0,
795,20,m858,4,0,
795,20,m865,4,0,
795,20,m1201,4,0,
795,20,m301,1,54,
795,20,m301,4,0,
795,20,m499,4,0,
795,20,m1015,4,0,
795,20,m676,4,0,
795,20,m681,4,0,
795,20,m331,4,0,
795,20,m810,4,0,
795,20,m768,4,0,
795,20,m433,3,0,
795,20,m889,3,0,
796,20,m24,4,0,
796,20,m25,4,0,
796,20,m26,4,0,
796,20,m33,4,0,
796,20,m34,4,0,
796,20,m424,4,0,
796,20,m783,1,25,
796,20,m789,4,0,
796,20,m1140,1,15,
796,20,m1142,1,68,
796,20,m1143,1,1,2.0
796,20,m1136,4,0,
796,20,m1138,1,40,
796,20,m1133,1,1,3.0
796,20,m603,4,0,
796,20,m606,4,0,
796,20,m607,4,0,
796,20,m600,4,0,
796,20,m601,4,0,
796,20,m430,4,0,
796,20,m377,4,0,
796,20,m379,4,0,
796,20,m373,1,47,
796,20,m373,4,0,
796,20,m746,4,0,
796,20,m936,4,0,
796,20,m250,4,0,
796,20,m251,4,0,
796,20,m1087,4,0,
796,20,m91,4,0,
796,20,m532,4,0,
796,20,m734,4,0,
796,20,m755,4,0,
796,20,m753,1,20,
796,20,m753,4,0,
796,20,m412,4,0,
796,20,m40,4,0,
796,20,m41,4,0,
796,20,m226,4,0,
796,20,m1046,4,0,
796,20,m405,4,0,
796,20,m555,1,61,
796,20,m555,4,0,
796,20,m892,4,0,
796,20,m88,4,0,
796,20,m1075,4,0,
796,20,m1076,4,0,
796,20,m187,4,0,
796,20,m184,4,0,
796,20,m909,4,0,
796,20,m736,4,0,
796,20,m503,4,0,
796,20,m353,4,0,
796,20,m579,4,0,
796,20,m1262,4,0,
796,20,m1045,4,0,
796,20,m394,1,30,
796,20,m394,4,0,
796,20,m415,1,1,1.0
796,20,m158,4,0,
796,20,m153,4,0,
796,20,m1009,4,0,
796,20,m516,4,0,
796,20,m858,4,0,
796,20,m863,4,0,
796,20,m865,4,0,
796,20,m866,4,0,
796,20,m1210,4,0,
796,20,m1211,4,0,
796,20,m1212,4,0,
796,20,m1205,4,0,
796,20,m309,4,0,
796,20,m300,1,75,
796,20,m365,4,0,
796,20,m363,1,54,
796,20,m363,4,0,
796,20,m361,4,0,
796,20,m901,1,1,4.0
796,20,m135,4,0,
