pokemon,ability,is_hidden,slot
70,a403,1,3
1233,a333,0,1
558,a365,1,3
9,a181,1,3
39,a148,1,3
374,a333,0,1
986,a16,1,3
608,a369,1,3
756,a487,1,3
431,a270,0,1
131,a328,0,1
1626,a369,1,3
1439,a403,1,3
1160,a333,0,2
90,a489,0,2
1471,a454,0,2
681,a86,1,3
842,a270,0,1
1383,a453,1,3
286,a329,1,3
954,a187,0,1
1015,a456,0,1
1098,a317,1,3
1008,a283,0,1
1283,a486,0,1
1162,a186,0,2
655,a13,1,3
1459,a71,1,3
515,a469,1,3
864,a189,1,3
1471,a469,0,1
860,a99,0,1
365,a473,0,2
963,a99,0,1
39,a185,0,1
274,a187,0,1
1582,a118,0,1
258,a179,0,1
120,a72,1,3
9,a339,0,1
510,a468,1,3
930,a99,0,1
369,a472,1,3
1360,a289,0,1
738,a429,0,2
361,a118,0,1
144,a232,1,3
365,a238,1,3
678,a389,0,1
835,a54,0,1
1010,a381,0,1
256,a403,1,3
442,a469,1,3
1054,a104,0,1
889,a486,0,1
730,a9,0,2
1158,a151,0,2
586,a118,1,3
1031,a100,0,2
1171,a239,1,3
395,a393,0,1
1092,a468,0,1
232,a388,0,1
34,a14,1,3
459,a14,0,2
1325,a468,0,1
112,a374,0,1
1423,a13,0,2
374,a238,1,3
252,a394,1,3
132,a328,0,1
475,a300,0,1
1310,a71,1,3
586,a118,1,3
743,a271,1,3
1305,a373,0,1
457,a388,0,1
1325,a1,0,2
1634,a14,0,1
992,a35,0,1
1382,a187,0,2
1274,a189,0,2
1244,a72,1,3
125,a171,0,1
996,a490,0,1
1528,a121,0,2
763,a103,0,1
59,a283,1,3
474,a71,1,3
306,a287,0,2
1088,a446,0,1
837,a338,1,3
1307,a118,1,3
656,a388,0,1
994,a141,0,1
1535,a105,1,3
1093,a99,0,1
1631,a190,0,1
252,a14,0,1
1542,a111,0,2
497,a272,0,2
879,a121,0,1
133,a401,0,1
253,a146,1,3
931,a270,0,1
1006,a374,1,3
758,a393,0,1
326,a374,0,2
1637,a86,1,3
1374,a283,0,2
669,a16,0,2
990,a245,0,2
114,a111,1,3
641,a369,1,3
1510,a468,0,1
1452,a266,1,3
1056,a300,0,2
845,a324,0,1
593,a400,0,1
1347,a283,0,2
858,a374,1,3
721,a393,0,2
1633,a262,0,1
1034,a274,1,3
1292,a488,0,2
988,a179,1,3
379,a327,0,1
1034,a274,1,3
555,a429,1,3
1547,a469,0,1
861,a99,0,1
793,a72,1,3
551,a133,1,3
1214,a54,0,2
1214,a17,1,3
585,a486,1,3
858,a101,0,2
1327,a177,0,2
983,a33,1,3
389,a152,0,1
1283,a489,1,3
1012,a60,0,1
1151,a40,0,2
1087,a324,0,1
386,a442,0,2
105,a174,1,3
1026,a369,1,3
1293,a105,1,3
457,a388,0,1
1185,a401,1,3
1188,a328,0,2
503,a403,0,1
1620,a238,1,3
548,a468,0,1
46,a384,1,3
1203,a124,1,3
241,a2,0,1
668,a283,1,3
611,a191,0,1
1218,a425,0,1
695,a393,1,3
864,a270,0,1
1609,a133,1,3
1313,a14,0,2
517,a188,0,2
1425,a121,0,1
787,a178,0,1
620,a394,1,3
346,a39,0,1
1428,a403,0,1
529,a177,1,3
752,a239,0,1
989,a133,1,3
230,a188,1,3
1063,a45,0,2
599,a397,1,3
1094,a82,1,3
299,a455,0,1
1360,a389,1,3
906,a13,0,1
1387,a71,1,3
908,a338,0,1
1470,a468,0,1
1524,a323,0,1
248,a367,0,1
1329,a468,1,3
1620,a390,0,2
1324,a1,0,2
580,a101,0,1
770,a72,1,3
1593,a287,0,2
587,a486,0,2
1505,a469,0,1
1023,a455,0,1
1099,a387,0,1
141,a374,0,1
668,a16,0,2
1632,a9,1,3
422,a40,1,3
464,a45,0,2
140,a151,1,3
129,a14,0,1
1238,a464,0,1
602,a388,0,1
1034,a95,0,1
1512,a324,0,1
1514,a271,0,2
1000,a121,0,2
1034,a14,0,2
1167,a191,0,1
653,a254,0,1
1447,a464,0,1
791,a187,0,1
620,a266,0,1
1294,a82,0,1
1623,a23,1,3
914,a235,1,3
843,a101,1,3
25,a14,0,1
987,a179,1,3
1470,a404,0,2
820,a188,0,1
1243,a472,0,1
1303,a453,0,2
1361,a390,1,3
987,a468,0,1
1315,a330,0,1
701,a121,0,1
397,a152,0,2
246,a229,1,3
1418,a70,1,3
1205,a377,0,2
881,a20,1,3
422,a331,0,2
1417,a486,1,3
1432,a486,0,2
499,a327,1,3
993,a259,1,3
1235,a464,0,1
1473,a40,0,2
191,a270,0,1
913,a145,0,2
1086,a196,0,1
558,a45,0,2
1300,a269,0,1
258,a19,0,2
1466,a472,0,1
374,a14,0,2
983,a179,0,1
1526,a369,0,2
281,a121,0,1
742,a109,0,2
1330,a34,1,3
902,a329,1,3
456,a52,0,1
610,a191,0,1
1035,a45,0,2
204,a13,1,3
8,a52,1,3
587,a150,0,1
1624,a232,1,3
981,a16,0,2
979,a16,0,2
165,a461,1,3
1071,a102,0,1
1304,a100,1,3
1090,a109,0,2
811,a446,0,2
1309,a38,0,1
1203,a435,1,3
397,a207,1,3
460,a333,0,1
1312,a14,0,2
155,a142,0,1
971,a394,1,3
298,a13,0,1
956,a152,1,3
689,a72,1,3
945,a190,0,1
501,a151,1,3
1318,a367,1,3
1423,a274,1,3
529,a489,0,2
257,a179,0,1
1577,a274,1,3
1525,a195,1,3
1290,a190,0,1
0,a487,0,2
451,a187,0,1
1145,a468,1,3
878,a109,0,2
90,a446,0,1
1113,a232,1,3
1542,a151,1,3
628,a119,0,1
1513,a271,0,2
1002,a191,0,1
360,a254,1,3
295,a486,1,3
363,a270,0,1
393,a272,1,3
763,a265,1,3
261,a20,0,1
172,a13,0,2
569,a232,1,3
1568,a490,0,2
989,a251,0,1
1514,a71,1,3
1337,a272,0,1
1595,a69,1,3
961,a187,0,1
476,a126,1,3
139,a191,0,1
1029,a272,0,1
1559,a284,0,2
487,a252,0,1
271,a248,0,1
25,a486,0,2
1417,a486,1,3
978,a141,1,3
385,a118,0,1
364,a118,0,1
737,a265,1,3
480,a2,1,3
335,a338,0,1
806,a469,1,3
1327,a19,0,1
4,a333,0,2
272,a248,0,1
153,a47,1,3
629,a455,0,1
979,a284,1,3
1208,a8,0,1
1310,a271,0,2
1218,a313,1,3
26,a486,0,2
529,a490,0,2
879,a113,1,3
496,a333,0,1
658,a449,1,3
1114,a50,0,1
481,a54,1,3
1483,a99,0,1
629,a456,0,1
595,a116,0,1
1098,a381,0,1
1549,a232,0,1
929,a338,0,1
108,a14,0,1
24,a272,0,1
240,a486,0,1
197,a40,0,1
337,a101,0,1
1289,a272,0,2
26,a255,1,3
1597,a69,1,3
1426,a2,0,1
557,a365,1,3
854,a13,0,1
122,a50,0,1
97,a70,0,2
757,a443,0,1
25,a13,0,1
110,a452,0,2
1544,a324,0,1
1091,a109,0,2
960,a14,1,3
846,a44,1,3
251,a69,1,3
716,a439,1,3
1362,a393,0,1
904,a377,0,2
1511,a324,0,1
1513,a70,1,3
328,a188,0,1
903,a371,1,3
1221,a70,1,3
1549,a152,1,3
999,a272,0,1
662,a288,0,2
1026,a255,0,1
1191,a238,1,3
1634,a469,1,3
1099,a388,0,1
501,a101,0,1
496,a468,1,3
591,a393,0,1
442,a13,0,2
1157,a2,0,1
132,a106,1,3
29,a118,1,3
904,a430,0,1
1628,a374,0,1
1313,a121,0,1
314,a191,0,1
1163,a101,0,2
1150,a101,0,1
754,a34,0,2
1630,a443,0,1
994,a52,1,3
811,a337,1,3
1277,a13,0,1
1528,a121,0,2
1329,a469,1,3
1252,a46,0,1
757,a19,1,3
271,a312,0,2
1367,a283,0,1
380,a283,0,2
497,a190,0,1
857,a365,0,1
641,a374,0,2
1053,a338,0,2
981,a258,1,3
1414,a382,0,2
1297,a486,0,1
1162,a42,1,3
306,a338,1,3
860,a371,1,3
124,a99,0,1
412,a284,0,2
107,a333,0,2
1400,a488,0,2
873,a169,0,1
851,a94,0,1
152,a46,1,3
558,a86,1,3
569,a232,1,3
1233,a338,0,2
1000,a486,0,1
1317,a284,1,3
1314,a338,1,3
608,a333,0,1
500,a327,1,3
5,a255,1,3
262,a453,1,3
536,a429,1,3
1274,a446,0,1
139,a141,0,2
986,a327,0,1
1191,a5,0,2
13,a54,1,3
1415,a188,0,1
10,a446,0,1
384,a105,1,3
106,a174,1,3
1313,a121,0,1
1627,a109,1,3
1210,a328,0,1
1053,a338,0,2
810,a382,1,3
1319,a45,0,2
738,a105,1,3
738,a101,0,1
1008,a393,0,2
1232,a382,0,2
69,a393,0,1
1243,a473,0,1
1178,a435,0,1
1415,a54,1,3
106,a182,0,1
820,a187,0,1
115,a5,0,1
1023,a456,0,1
450,a188,0,1
1386,a121,0,1
1634,a469,1,3
714,a429,1,3
1519,a70,0,2
130,a333,1,3
159,a40,0,2
857,a207,1,3
385,a429,0,2
984,a17,0,1
451,a54,1,3
1212,a220,0,1
1322,a99,0,1
1325,a468,0,1
1067,a190,0,1
1302,a461,1,3
1221,a71,1,3
89,a126,1,3
605,a369,0,1
167,a283,1,3
979,a283,1,3
