pokemon,version,item,rarity
1289,21,i1029,50
1273,27,i1163,5
1002,15,i2004,5
1036,23,i222,5
1221,26,i2014,5
1541,18,i2305,5
1507,17,i222,50
1000,24,i1756,5
1224,25,i1182,5
854,24,i2003,5
1447,21,i1162,100
1432,30,i2236,5
950,30,i1162,5
874,11,i899,5
1447,17,i1162,100
1145,15,i181,5
116,8,i837,50
1447,29,i1163,5
1319,18,i1340,5
545,18,i1873,100
459,21,i1836,5
851,21,i1661,5
1190,27,i2072,5
703,21,i887,5
1289,27,i1029,50
112,10,i222,50
1527,14,i17,5
1162,9,i1761,5
988,27,i835,5
1035,13,i887,5
455,26,i1895,5
1000,12,i1231,50
1154,8,i1873,100
1313,11,i1502,5
159,18,i1756,5
1208,28,i725,5
1172,12,i2165,5
1466,28,i1231,5
1261,26,i1756,5
782,18,i222,50
1507,7,i222,50
1217,24,i1163,100
1373,13,i586,5
1505,18,i1756,5
115,26,i887,5
493,21,i17,5
981,15,i2165,5
841,28,i2003,5
1637,16,i1340,5
1290,13,i1029,50
274,14,i222,5
791,14,i725,50
1349,24,i899,5
709,27,i1509,5
1208,15,i725,5
989,22,i1761,50
1533,25,i887,5
769,12,i1499,5
880,14,i1406,5
1535,23,i887,5
755,11,i899,5
443,17,i2239,5
1074,18,i2244,5
77,29,i2318,5
950,27,i1162,5
1459,17,i518,1
1416,29,i899,5
311,27,i682,5
149,22,i2137,100
1036,27,i682,5
768,30,i1499,5
1535,24,i887,5
691,18,i1249,5
1432,15,i2236,5
655,15,i1834,5
1221,23,i2014,5
1515,12,i1759,5
387,17,i1526,100
754,18,i899,5
476,28,i1740,5
1303,29,i1499,5
1289,23,i1029,50
365,30,i1500,5
88,11,i1896,5
1330,8,i899,5
86,18,i2014,5
642,26,i1851,5
554,27,i2395,5
116,14,i837,50
486,24,i2137,100
608,29,i2312,5
1024,30,i423,5
974,22,i2004,5
1535,17,i887,5
757,29,i1740,5
115,12,i837,50
1377,29,i262,5
1459,18,i2015,5
386,9,i1526,100
1190,9,i2072,100
84,26,i1509,5
1515,16,i1759,5
852,29,i1841,5
1324,27,i2004,5
159,27,i1756,5
1535,7,i643,5
140,29,i1662,5
133,30,i1503,5
1318,21,i1340,5
755,28,i899,5
159,14,i1756,5
476,14,i1740,5
26,27,i1851,5
1221,27,i2015,5
1634,12,i181,5
116,26,i887,5
1624,30,i18,5
364,22,i2239,5
1204,15,i1406,5
422,7,i1761,5
115,27,i887,5
1520,10,i2003,5
1067,26,i2078,5
555,18,i681,5
86,22,i518,1
149,26,i2137,100
1547,13,i835,5
982,14,i2165,5
1214,28,i262,5
480,28,i1656,5
446,30,i2066,5
1235,18,i1163,100
1108,28,i1756,5
862,22,i17,50
1214,30,i262,5
1290,17,i1030,5
811,25,i2002,5
662,30,i1225,5
852,27,i1841,5
545,23,i1873,100
1289,7,i1029,50
1348,30,i899,5
1524,28,i2014,5
1008,29,i859,5
1534,22,i1231,50
1303,17,i1499,5
115,7,i887,5
861,27,i1499,5
87,8,i2014,5
1416,8,i899,5
1162,15,i1761,5
116,28,i887,5
1623,18,i17,50
13,25,i1163,5
880,16,i1406,5
1212,11,i1525,5
536,29,i2014,5
757,26,i1740,5
1426,22,i2163,5
1534,13,i1231,50
768,21,i1499,5
854,22,i1836,50
968,21,i1896,5
2,13,i1282,50
389,18,i222,50
1445,10,i899,5
1098,27,i2305,5
1307,27,i423,5
384,18,i18,5
683,16,i2242,5
1621,29,i1500,50
1036,29,i682,5
1510,25,i1231,5
1273,29,i1162,5
1628,11,i1837,5
1515,25,i1839,5
1236,9,i1163,100
1373,16,i586,5
581,30,i948,5
489,18,i1895,5
1290,28,i1030,5
1235,9,i1163,100
698,10,i899,5
1547,25,i835,5
555,10,i682,5
1201,21,i17,5
257,10,i859,5
1542,27,i2001,50
1422,28,i2318,5
86,10,i2015,5
385,15,i17,5
1157,14,i2163,5
1000,15,i1231,50
476,7,i1740,5
1000,12,i1756,5
2,17,i1281,50
1290,15,i1030,5
790,17,i948,5
2,11,i1281,50
581,24,i948,5
116,15,i887,5
1097,24,i873,5
257,23,i859,5
115,15,i837,50
1307,18,i422,5
12,21,i2395,5
1207,12,i2169,5
481,27,i1735,5
1447,16,i1163,100
77,28,i2318,5
115,13,i837,50
2,22,i1281,50
493,15,i17,5
642,28,i1851,5
501,28,i2001,5
325,15,i2166,5
1318,29,i1497,5
0,12,i423,5
784,29,i899,5
1236,12,i1162,100
368,12,i2395,5
754,23,i899,5
1534,21,i1231,50
1201,17,i17,5
476,27,i1740,5
776,22,i181,5
298,21,i1877,1
1524,27,i2014,5
385,9,i17,5
1593,28,i18,5
1261,28,i1756,5
1520,17,i2003,5
556,28,i2078,5
389,18,i181,5
1210,28,i2169,5
106,23,i2395,5
556,25,i18,50
1221,26,i2015,5
1447,22,i1162,100
1440,26,i2305,5
88,25,i1740,5
89,12,i1740,5
1216,29,i1162,5
1330,9,i899,5
1330,14,i2162,5
1329,27,i899,5
1000,18,i1231,50
987,16,i835,5
862,18,i1525,50
1337,11,i2137,100
1380,30,i1591,5
914,21,i2312,5
1190,30,i2072,5
945,30,i2015,5
551,16,i1141,5
1541,13,i2305,5
1190,8,i2072,100
443,12,i2239,5
1634,22,i181,5
1518,26,i1846,5
581,23,i948,5
257,16,i859,5
1000,15,i1231,50
89,29,i1740,5
88,26,i1740,5
913,24,i2312,5
781,17,i222,50
1317,27,i586,5
1338,12,i1760,5
1261,14,i1756,5
497,14,i1030,5
1065,21,i1509,1
591,27,i1180,5
971,8,i1740,5
793,23,i1756,5
854,27,i1836,50
493,16,i18,5
968,22,i1896,5
1620,27,i1500,50
529,29,i1525,5
1439,26,i2002,100
690,12,i1249,5
116,18,i837,50
581,13,i1109,5
1154,26,i1873,100
1524,28,i2015,5
1520,16,i2003,5
86,24,i2015,5
1535,28,i887,5
536,28,i2015,5
989,18,i844,5
1512,25,i1180,5
1308,28,i422,5
1439,28,i2002,5
0,22,i422,5
989,8,i844,5
1162,10,i1761,5
384,8,i18,5
569,30,i17,5
1624,30,i17,5
385,16,i18,5
848,23,i222,50
159,28,i1756,5
1221,28,i2015,5
384,15,i18,5
116,9,i887,5
1024,29,i422,5
1432,30,i2236,5
1377,18,i262,5
1154,18,i1873,100
1044,30,i2169,5
1172,15,i2165,5
1264,26,i586,5
1598,27,i681,5
1286,29,i586,5
853,13,i1841,5
1516,13,i1759,5
267,25,i1841,5
1447,15,i1162,100
1447,23,i1163,100
1207,28,i2169,5
1527,15,i17,5
106,12,i2395,5
460,17,i1836,5
834,21,i1526,50
793,17,i1756,5
1515,14,i1759,5
1162,21,i17,50
1008,22,i859,5
1448,8,i899,5
25,27,i1851,5
1324,12,i2004,5
368,18,i2395,5
26,29,i1851,5
1221,25,i843,50
446,28,i2066,5
932,27,i2014,5
368,27,i2395,5
1547,16,i835,5
1000,23,i1756,5
1547,12,i835,5
257,14,i859,5
1002,23,i2004,5
1580,28,i262,5
1516,22,i1759,5
703,13,i887,5
0,27,i423,5
853,26,i1841,5
368,17,i2395,5
1534,24,i1756,5
1063,27,i681,5
1549,17,i2164,5
326,12,i2166,5
421,17,i1761,5
2,8,i1281,50
551,15,i1141,5
1221,28,i2014,5
1337,23,i2137,100
1319,26,i1340,5
1448,30,i899,5
1206,16,i875,100
1207,16,i2169,5
384,12,i18,5
592,30,i1180,5
89,24,i1740,5
861,23,i1499,5
974,29,i2004,5
133,27,i1503,5
1221,29,i2014,5
317,29,i2169,5
756,17,i1502,5
1304,17,i1499,5
1447,27,i1162,5
690,21,i1249,5
754,29,i899,5
1235,22,i1162,100
360,12,i2166,5
556,27,i17,50
1337,22,i2137,100
982,10,i1500,5
1035,15,i887,5
731,26,i1837,5
274,16,i222,5
36,18,i1896,5
790,28,i948,5
1290,18,i1030,5
1515,13,i1760,5
486,8,i2137,100
1207,28,i2169,5
1510,8,i1756,5
317,28,i2169,5
1431,30,i1422,5
971,24,i1896,5
159,29,i1756,5
1308,17,i423,5
1067,29,i2077,5
853,27,i1841,5
1134,13,i761,5
384,7,i18,5
554,26,i2395,5
1158,21,i2163,5
1445,16,i899,5
1534,18,i1231,50
443,18,i2239,5
1307,13,i422,5
1546,17,i835,5
1527,11,i17,5
317,17,i2169,5
1515,30,i1839,5
856,23,i1180,5
115,7,i837,50
298,17,i1878,1
86,30,i2015,5
968,18,i1895,5
854,24,i1836,50
703,24,i887,5
1207,11,i2169,5
387,21,i1526,100
115,24,i837,50
88,12,i1740,5
1516,27,i1839,5
1154,12,i1873,100
1289,26,i1029,50
968,13,i1895,5
848,24,i682,5
1290,25,i1029,50
1312,28,i2312,5
856,26,i1180,5
1598,30,i222,50
1263,21,i1462,1
497,7,i1029,50
460,22,i1836,5
968,7,i1740,5
841,22,i2003,5
1210,16,i2169,5
971,22,i1895,5
793,13,i1231,50
790,13,i948,5
410,28,i1509,5
621,7,i859,5
709,30,i1509,5
1629,25,i1837,5
1157,12,i2163,5
756,16,i1502,5
268,30,i1841,5
1377,22,i262,5
360,17,i2166,5
1036,15,i887,5
989,23,i844,5
1510,21,i1756,5
1348,17,i899,5
1535,21,i887,5
655,18,i1834,5
1098,14,i2305,5
981,22,i2165,5
2,30,i1281,50
1534,23,i1231,50
569,28,i18,5
1289,29,i1029,50
971,21,i1895,5
782,17,i222,50
591,28,i1180,5
85,30,i1509,5
1338,16,i1759,5
1534,13,i1756,5
480,14,i1656,50
1432,29,i2236,5
1535,15,i887,5
1420,15,i1841,5
881,15,i1406,5
1264,25,i586,5
2,13,i1281,50
258,25,i859,5
1373,7,i586,5
777,17,i222,50
368,16,i2395,5
581,17,i1109,5
1459,18,i2014,5
480,13,i1656,50
1224,29,i1182,5
257,29,i859,5
790,16,i1109,5
1319,22,i919,1
1399,18,i2137,100
274,17,i222,50
1516,18,i1759,5
368,21,i2395,5
556,26,i18,50
1527,14,i18,5
140,28,i1662,5
1306,15,i682,5
249,21,i1756,5
257,24,i859,5
1162,14,i1761,5
555,15,i222,50
105,9,i2305,5
1515,14,i1759,5
2,30,i1282,50
364,21,i2239,5
1236,29,i1163,5
608,16,i2312,5
555,12,i222,50
1210,15,i2169,5
116,27,i887,5
1637,25,i1340,5
1306,12,i681,5
971,11,i1740,5
1447,10,i1162,100
1432,22,i2236,5
1637,15,i1340,5
1435,22,i1525,50
790,29,i948,5
1474,21,i1463,1
480,27,i1656,5
1204,14,i1406,5
497,9,i1030,5
737,30,i2312,5
1217,23,i1162,100
881,14,i1406,5
115,9,i887,5
852,21,i1841,5
613,14,i222,5
325,12,i2166,5
581,13,i948,5
968,13,i1896,5
1447,21,i1163,100
848,25,i681,5
1056,27,i2395,5
971,18,i1895,5
1238,16,i1162,100
1024,18,i422,5
1035,16,i887,5
1000,16,i1231,50
755,13,i899,5
759,28,i1163,5
856,30,i1180,5
498,25,i1499,5
268,26,i1841,5
274,16,i222,5
1171,18,i2165,5
793,12,i1756,5
348,29,i2066,50
579,12,i1691,5
481,28,i1735,5
1303,16,i1499,5
112,10,i682,5
112,11,i682,5
1216,25,i1163,100
36,23,i1896,5
159,15,i1756,5
655,7,i645,5
1533,9,i643,5
1377,9,i262,5
1204,12,i1406,5
1582,12,i222,5
1399,21,i2137,100
489,23,i1896,5
754,17,i899,5
1416,12,i2162,5
87,13,i2015,5
971,21,i1896,5
1289,9,i1030,5
592,29,i1180,5
1377,10,i262,5
1202,21,i1525,50
950,28,i1162,5
459,8,i1836,5
385,14,i17,5
460,27,i1836,5
1426,14,i2163,5
961,25,i1735,5
989,18,i1463,1
1414,18,i2242,5
757,24,i1740,5
116,16,i887,5
1154,8,i1873,100
87,21,i2014,5
1133,15,i760,5
1304,18,i1499,5
1527,8,i18,5
88,8,i1740,5
0,18,i423,5
1507,14,i222,50
87,18,i2014,5
1623,25,i1499,5
855,21,i1836,50
1206,10,i875,100
8,8,i1661,5
36,25,i1895,5
1201,15,i17,5
556,30,i18,50
1036,22,i887,5
1290,21,i1030,5
1157,16,i2163,5
364,16,i2239,5
1092,15,i2167,5
1541,16,i2305,5
1210,23,i2169,5
1273,30,i1162,5
1036,12,i887,5
754,25,i899,5
1235,8,i1162,100
1335,14,i1761,5
0,26,i423,5
460,28,i1836,5
1634,17,i181,5
1373,15,i586,5
756,18,i1502,5
1214,15,i262,5
1474,9,i1761,50
987,8,i1499,5
1238,8,i1163,100
1097,27,i873,5
1063,28,i682,5
1214,25,i262,5
59,27,i586,5
756,21,i1502,5
1198,21,i899,5
12,29,i2395,5
556,26,i17,50
880,12,i1406,5
361,10,i222,50
1290,18,i1029,50
1337,27,i2137,5
759,30,i1162,5
1416,27,i899,5
1324,21,i2004,5
556,27,i2077,5
755,15,i899,5
1221,22,i2014,5
848,30,i681,5
861,16,i1499,5
105,21,i2395,5
1432,13,i2236,5
311,29,i681,5
1197,22,i2328,5
0,24,i422,5
384,16,i17,5
1154,26,i1873,100
493,21,i18,5
623,27,i2002,5
555,13,i682,5
1221,21,i518,1
581,18,i1109,5
968,12,i1896,5
555,9,i681,5
1303,21,i1499,5
989,29,i844,5
116,27,i887,5
1190,18,i2072,100
87,28,i2015,5
1447,9,i1162,100
620,30,i2066,5
116,14,i887,5
1624,27,i17,5
791,26,i725,5
1546,11,i1499,5
1190,22,i2072,100
1236,29,i1162,5
1208,17,i725,5
556,28,i17,50
1254,22,i1463,1
1238,29,i1163,5
810,27,i2002,5
1325,27,i2004,5
364,13,i2239,5
1329,30,i899,5
810,18,i2002,5
88,17,i1740,5
709,28,i1509,5
384,17,i18,5
1214,30,i262,5
1074,7,i2244,5
1534,17,i1231,50
1527,7,i17,5
785,30,i899,5
249,27,i1756,5
1451,11,i899,5
421,8,i1761,5
1623,28,i1499,5
1447,14,i1162,100
493,14,i18,5
1134,17,i761,5
115,21,i837,50
968,18,i1896,5
1510,29,i1231,5
776,18,i222,50
579,15,i1688,5
1448,9,i899,5
1448,11,i899,5
855,22,i1836,50
1439,30,i2002,5
2,26,i1282,50
988,15,i835,5
386,16,i1526,100
1289,11,i1030,5
1290,25,i1030,5
1002,7,i2004,5
1307,12,i422,5
326,14,i2166,5
361,12,i2166,5
388,17,i222,50
1515,18,i1759,5
176,23,i2395,5
608,17,i2312,5
1530,14,i222,5
0,23,i422,5
306,30,i17,5
1217,25,i1163,100
1290,21,i1029,50
790,15,i1109,5
1221,17,i518,1
781,18,i222,50
298,17,i1877,1
1154,28,i1873,5
581,22,i948,5
1205,16,i1406,5
848,22,i222,50
778,17,i222,50
421,8,i1761,5
1315,28,i18,5
0,22,i423,5
1533,8,i643,5
1224,26,i1182,5
1221,18,i518,1
860,21,i1499,5
1024,15,i423,5
655,22,i1834,5
1530,8,i222,5
86,24,i2014,5
492,15,i18,5
757,25,i1740,5
1207,16,i2169,5
968,14,i1895,5
489,29,i1896,5
761,24,i899,5
1432,21,i2236,5
36,26,i1896,5
1414,16,i2242,5
848,25,i222,50
1092,21,i2167,5
393,28,i1399,5
581,23,i1109,5
1161,15,i1761,5
497,22,i1030,5
569,27,i17,5
1416,7,i899,5
848,25,i682,5
914,30,i2312,5
855,24,i1836,50
249,16,i1756,5
602,27,i1030,5
1098,21,i2305,5
1201,22,i18,5
1036,24,i222,5
1207,8,i2169,5
1263,22,i1463,1
86,28,i2015,5
1440,28,i2305,5
1304,14,i1499,5
529,28,i1525,5
1207,9,i2169,5
497,8,i1029,50
325,16,i2166,5
913,13,i2312,5
974,21,i2004,5
1290,24,i1029,50
1267,25,i1141,50
1036,14,i887,5
1064,27,i2078,5
1507,9,i222,50
551,12,i1140,5
855,30,i1836,50
1035,9,i887,5
932,29,i2014,5
364,14,i2239,5
13,26,i1163,5
1315,29,i17,5
1612,21,i1761,50
854,28,i1836,50
492,15,i18,5
1238,29,i1162,5
336,27,i17,5
1347,27,i1435,5
968,29,i1896,5
1620,28,i1500,50
968,9,i1740,5
1261,15,i1756,5
1063,18,i887,5
1447,12,i1162,100
579,17,i1691,5
1634,15,i181,5
249,21,i1756,5
368,14,i2395,5
987,23,i835,5
641,26,i1851,5
116,21,i887,5
1308,27,i423,5
761,27,i899,5
989,28,i844,5
1593,27,i18,5
26,18,i1851,5
1349,27,i899,5
1024,13,i423,5
1199,27,i899,5
586,29,i1509,5
26,22,i1850,1
1206,26,i875,100
1036,27,i222,50
1337,26,i2137,100
1510,14,i1756,5
768,12,i1499,5
1154,29,i1873,5
662,27,i1225,5
12,18,i2395,5
273,18,i222,50
59,28,i586,5
115,30,i837,50
0,27,i422,5
655,17,i1834,5
1510,22,i1756,5
971,29,i1895,5
1035,23,i222,5
1161,7,i1761,5
968,26,i1895,5
1207,21,i2169,5
388,21,i181,5
755,24,i899,5
1535,27,i887,5
1074,9,i2244,5
848,18,i681,5
987,22,i835,5
810,22,i2002,5
554,24,i2395,5
443,16,i2239,5
1516,12,i1760,5
1445,28,i899,5
1447,10,i1163,100
87,7,i2015,5
761,23,i899,5
1236,13,i1162,100
1207,21,i2169,5
410,30,i1509,5
1263,18,i1463,1
743,10,i2137,100
790,24,i948,5
769,18,i1499,5
768,17,i1499,5
86,15,i2014,5
880,12,i1406,5
769,29,i1499,5
1074,13,i2244,5
149,17,i2137,100
1002,9,i2004,5
754,17,i899,5
1629,26,i1837,5
1065,22,i1509,1
855,27,i2003,5
1208,12,i725,50
1349,29,i899,5
1637,28,i1340,5
1308,21,i423,5
581,16,i948,5
1201,15,i17,5
86,21,i2014,5
968,22,i1896,5
336,30,i18,5
25,17,i1850,1
87,25,i2015,5
848,22,i681,5
1214,25,i262,5
1582,8,i222,5
880,17,i1406,5
497,24,i1029,50
87,27,i2014,5
496,13,i1836,5
1210,18,i2169,5
1063,15,i887,5
757,7,i1740,5
1034,28,i2318,50
1217,28,i1163,5
754,30,i899,5
1286,27,i586,5
443,22,i2239,5
263,27,i1030,5
757,30,i1740,5
971,17,i1896,5
459,24,i1836,5
834,18,i1526,50
1056,30,i2395,5
989,8,i1761,50
1217,27,i1163,5
86,8,i2014,5
105,12,i2395,5
655,24,i1834,5
1629,29,i1837,5
1097,28,i873,5
368,23,i2395,5
384,9,i18,5
1221,18,i843,50
1416,10,i899,5
134,25,i1180,5
1420,25,i1841,5
1190,26,i2072,100
655,28,i1834,5
581,29,i1109,5
1205,22,i18,50
1546,26,i835,5
159,26,i1756,5
249,30,i1756,5
1190,24,i2072,100
139,28,i1662,5
1416,27,i899,5
855,22,i2003,5
932,28,i2015,5
1306,14,i682,5
1267,26,i1141,50
974,13,i2004,5
368,29,i2395,5
1511,28,i1180,5
1414,15,i2242,5
855,26,i2003,5
757,9,i1740,5
1580,29,i262,5
1002,18,i2004,5
1324,18,i2004,5
459,14,i1836,5
1210,8,i2169,5
1547,10,i1499,5
298,22,i1877,1
1074,25,i2244,5
115,18,i887,5
1516,16,i1760,5
1634,14,i181,5
105,13,i2395,5
1035,8,i887,5
793,22,i1756,5
1533,24,i887,5
1474,7,i1761,50
608,30,i2312,5
1306,11,i222,50
914,28,i2312,5
1290,9,i1030,5
86,18,i2015,5
105,21,i2395,5
1308,21,i422,5
1206,17,i875,100
1267,27,i1141,50
1527,12,i18,5
85,29,i1509,5
1036,26,i681,5
781,22,i222,50
853,24,i1841,5
856,18,i1180,5
1510,13,i1756,5
860,27,i1499,5
492,22,i17,5
86,21,i2015,5
106,8,i2305,5
1474,22,i1463,1
1036,13,i887,5
374,10,i2003,5
591,30,i1180,5
1201,14,i17,5
115,30,i887,5
569,29,i17,5
13,29,i1163,5
1512,30,i1180,5
492,18,i17,5
497,29,i1029,50
1024,12,i422,5
1373,17,i586,5
1063,17,i887,5
1201,17,i17,5
1024,13,i422,5
476,26,i1740,5
1000,17,i1756,5
997,16,i222,50
89,28,i1740,5
1097,30,i873,5
1304,15,i1499,5
1547,27,i835,5
249,22,i1756,5
25,21,i1850,1
13,30,i1163,5
1197,16,i2328,5
3,30,i1163,5
556,29,i2078,5
1158,16,i2163,5
1290,13,i1030,5
118,17,i1662,50
1267,22,i1140,50
398,29,i1435,50
1420,21,i1841,5
1546,28,i835,5
1474,16,i1761,50
249,29,i1756,5
1445,22,i899,5
1210,12,i2169,5
1190,16,i2072,100
1264,30,i586,5
121,29,i1025,5
1262,26,i2395,5
1593,30,i17,5
1207,25,i2169,5
1273,25,i1162,5
620,27,i2066,5
569,30,i17,5
143,27,i2312,5
1207,24,i2169,5
914,22,i2312,5
776,18,i181,5
1236,17,i1162,100
754,21,i899,5
1206,24,i875,100
971,28,i1896,5
545,28,i1873,5
1024,25,i423,5
1064,29,i2078,5
848,18,i222,50
1267,30,i1141,50
1164,29,i1109,5
1198,25,i899,5
1190,12,i2072,100
273,13,i222,5
1637,21,i1340,5
311,30,i681,5
968,21,i1895,5
913,18,i2312,5
1447,24,i1162,100
397,29,i1340,5
1582,16,i222,5
106,14,i2395,5
497,26,i1029,50
111,11,i681,5
1348,23,i899,5
1216,26,i1163,100
1432,27,i2236,5
368,28,i2395,5
1549,14,i2164,5
1337,24,i2137,100
655,13,i1834,5
121,27,i1025,5
88,10,i1896,5
1289,17,i1030,5
790,27,i948,5
1414,15,i2242,5
1338,22,i1759,5
555,8,i222,50
1164,27,i948,5
1024,15,i422,5
971,14,i1895,5
1306,21,i682,5
997,14,i681,5
1202,22,i1525,50
755,26,i899,5
1235,8,i1163,100
1214,16,i262,5
1546,27,i835,5
1347,29,i1435,5
1426,16,i2163,5
486,29,i2137,5
159,30,i1756,5
1515,21,i1759,5
1221,24,i2015,5
388,22,i222,50
1318,22,i1340,5
968,28,i1896,5
1338,13,i1759,5
417,27,i1509,5
1416,21,i2162,5
85,26,i1509,5
848,17,i222,50
1214,9,i262,5
176,27,i2395,5
1598,26,i222,50
1036,14,i887,5
989,13,i844,5
1199,27,i899,5
709,26,i1509,5
1377,14,i262,5
1308,14,i422,5
968,8,i1740,5
1172,13,i2165,5
1002,17,i2004,5
497,15,i1029,50
361,14,i2166,5
622,30,i2002,5
691,17,i1249,5
87,23,i2015,5
1290,9,i1029,50
1235,15,i1162,100
384,11,i17,5
410,29,i1509,5
1467,28,i1231,5
422,18,i1761,5
489,30,i1895,5
861,26,i1499,5
1035,17,i887,5
105,10,i2305,5
325,13,i2166,5
848,30,i222,50
1414,17,i2242,5
932,30,i2014,5
1145,12,i181,5
581,26,i948,5
851,8,i1661,5
1264,18,i586,5
105,17,i2395,5
1221,22,i518,1
1445,9,i899,5
86,30,i2014,5
1000,18,i1756,5
257,21,i859,5
1008,13,i859,5
111,11,i681,5
621,21,i1342,5
1524,26,i2015,5
1447,17,i1163,100
89,27,i1740,5
87,26,i2014,5
1212,16,i1525,5
13,26,i1162,5
264,27,i1030,5
1162,12,i1761,5
0,28,i423,5
848,29,i682,5
1422,29,i2318,5
1238,10,i1162,100
1445,13,i899,5
703,9,i887,5
1214,11,i262,5
791,12,i725,50
1459,29,i2014,5
851,18,i1661,5
459,16,i1836,5
1534,7,i1756,5
159,16,i1756,5
497,25,i1029,50
1527,7,i18,5
683,18,i2242,5
1206,11,i875,100
1524,25,i2014,5
1190,24,i2072,100
497,24,i1030,5
87,29,i2014,5
1438,23,i2002,100
36,21,i1895,5
1035,28,i222,50
1534,14,i1231,50
1221,30,i843,50
1524,28,i843,50
1546,23,i835,5
360,13,i2166,5
914,27,i2312,5
777,18,i2242,5
1308,23,i423,5
545,25,i1873,100
1534,15,i1756,5
790,23,i948,5
89,14,i1740,5
971,25,i1895,5
1114,29,i1025,5
1518,30,i677,50
1373,18,i586,5
1107,30,i1756,5
777,18,i222,50
36,15,i1896,5
1290,22,i1030,5
1267,18,i1141,50
496,27,i1836,5
1335,18,i1761,5
87,17,i2015,5
0,13,i422,5
555,18,i222,50
105,18,i2395,5
1629,10,i1837,5
384,7,i18,5
988,8,i1499,5
497,27,i1029,50
1624,28,i17,5
409,30,i1509,5
497,18,i1030,5
855,28,i1836,50
1201,13,i18,5
497,14,i1029,50
1290,16,i1029,50
690,13,i1249,5
1534,25,i1756,5
861,15,i1499,5
1533,27,i887,5
1549,21,i1525,50
791,27,i725,5
1092,14,i2167,5
493,14,i18,5
421,9,i1761,5
743,10,i2137,100
0,21,i423,5
2,29,i1281,50
914,14,i2312,5
116,18,i887,5
1210,24,i2169,5
455,25,i1896,5
1210,28,i2169,5
498,30,i1499,5
997,18,i682,5
2,28,i1281,50
1036,26,i682,5
384,8,i17,5
389,21,i181,5
989,9,i1761,50
1546,14,i835,5
1546,30,i835,5
1582,13,i222,5
1165,12,i725,50
1520,23,i2003,5
1324,17,i2004,5
2,18,i1281,50
1325,16,i2004,5
1337,14,i2137,100
1289,22,i1030,5
556,28,i2077,5
755,16,i899,5
703,11,i887,5
1197,18,i2328,5
1535,23,i887,5
1308,24,i423,5
385,21,i17,5
996,29,i2395,5
989,21,i844,5
1238,24,i1162,100
754,11,i899,5
1238,12,i1163,100
422,14,i1761,5
1473,30,i1756,5
853,23,i1841,5
1289,11,i1029,50
1158,15,i2163,5
1098,22,i2305,5
1459,30,i2014,5
950,28,i1163,5
86,26,i2014,5
1190,7,i2072,100
1467,27,i1231,5
791,28,i725,5
106,18,i2395,5
793,24,i1756,5
116,12,i887,5
1432,8,i2236,5
1304,24,i1499,5
1235,25,i1163,100
1623,18,i17,50
857,27,i1340,50
841,26,i2003,5
581,29,i948,5
790,13,i1109,5
555,14,i222,50
841,24,i2003,5
755,7,i899,5
621,26,i1342,5
1447,29,i1162,5
1373,29,i586,5
1447,25,i1162,100
336,28,i17,5
87,13,i2014,5
364,21,i2239,5
1447,14,i1163,100
1134,14,i761,5
496,9,i1836,5
1324,25,i2004,5
142,28,i2312,5
149,15,i2137,100
731,27,i1837,5
176,29,i2395,5
1210,11,i2169,5
545,27,i1873,5
737,21,i2312,5
1198,30,i899,5
134,26,i1180,5
914,16,i2312,5
1420,29,i1841,5
932,29,i2015,5
1466,29,i1231,5
1217,29,i1162,5
1163,21,i2171,5
1546,24,i835,5
1221,26,i2014,5
613,15,i222,5
1399,30,i2137,5
86,21,i518,1
493,21,i17,5
755,21,i899,5
159,29,i1756,5
249,12,i1756,5
87,8,i2015,5
1158,18,i2163,5
1190,23,i2072,100
856,27,i1180,5
857,28,i1340,50
1207,14,i2169,5
116,29,i887,5
1308,16,i423,5
1349,25,i899,5
1535,24,i887,5
1107,27,i1756,5
1024,18,i423,5
1533,7,i643,5
1207,23,i2169,5
988,24,i835,5
25,17,i1850,1
1207,12,i2169,5
1158,14,i2163,5
1466,27,i1231,5
159,14,i1756,5
8,10,i1661,5
1507,13,i222,50
1530,25,i950,5
855,17,i1836,50
655,27,i1834,5
703,25,i887,5
1133,17,i761,5
988,23,i835,5
1431,18,i2165,5
1459,21,i518,1
59,29,i586,5
1373,12,i586,5
105,23,i2395,5
8,12,i1661,5
662,30,i1226,5
1432,17,i2236,5
1207,13,i2169,5
737,24,i2312,5
87,18,i2015,5
997,14,i222,50
1216,23,i1163,100
755,12,i899,5
1306,8,i682,5
1074,28,i2244,5
1212,17,i1525,5
755,26,i899,5
1044,29,i2169,5
592,27,i1180,5
1201,16,i17,5
1201,14,i17,5
1236,10,i1162,100
1210,30,i2169,5
496,7,i1836,5
497,10,i1030,5
982,21,i2165,5
1212,13,i1525,5
608,7,i2312,5
1063,30,i222,50
1108,27,i1756,5
790,12,i1109,5
492,13,i17,5
756,24,i1502,5
848,17,i681,5
881,22,i17,50
848,30,i682,5
1512,29,i1180,5
861,13,i1499,5
1414,21,i2242,5
1224,27,i1182,5
1235,14,i1162,100
498,27,i1499,5
1541,22,i2305,5
36,13,i1896,5
274,15,i222,5
852,18,i1841,5
116,7,i837,50
989,27,i844,5
757,28,i1740,5
106,15,i2395,5
1197,14,i2328,5
1527,13,i18,5
384,15,i18,5
497,17,i1029,50
86,23,i2015,5
1205,13,i1406,5
854,23,i1836,50
