recording,artist
rec-17820792-dup-2,rec-461087-dup-1
rec-9530023-dup-1,id-2254
rec-17820792-dup-0,rec-461087-dup-0
id-11797043,id-754648
id-6685496,id-183568
id-13443981,id-966791
rec-9530023-dup-0,id-2254
id-2242456,id-153909
id-1580284,id-122283
id-20947381,id-1527372
rec-10136499-dup-0,id-871679
rec-299956-dup-1,rec-1804-dup-0
id-3536999,id-840183
id-383585,id-22008
rec-8298697-dup-1,id-41744
id-11420663,id-663290
id-6544731,id-110517
rec-9832353-dup-1,id-6226
rec-22613665-dup-0,rec-2208417-dup-0
id-11638637,id-750068
id-12426777,id-658627
id-11799991,id-38905
id-11010402,id-637843
id-6899320,id-436676
id-12854115,id-872534
id-2435917,id-832662
id-939382,id-15917
id-2049429,id-15855
id-23303707,id-243831
id-12932312,id-187
id-1935481,id-897194
id-9679261,id-1072154
id-8437554,id-102893
id-27980299,id-2822231
rec-5262254-dup-1,rec-65497-dup-0
id-12842833,id-59059
id-10967291,id-820421
id-8990916,id-595515
rec-6009204-dup-0,id-372448
id-3352553,id-74151
id-26557842,id-2535045
id-7341199,id-40946
rec-2611391-dup-0,id-61854
id-7441835,id-33778
id-9729906,id-154555
id-2844494,id-185828
id-9512308,id-84146
id-12284852,id-23396
rec-9917692-dup-0,id-223910
id-8055014,id-527371
id-12481333,id-75948
id-5272121,id-38971
id-14259094,id-1088214
rec-10955726-dup-0,id-711515
id-4177767,id-262301
rec-4933178-dup-0,rec-235368-dup-1
rec-17820347-dup-0,id-1482641
id-12414641,id-91919
id-270380,id-524677
id-17864413,id-1488651
id-5123992,id-42950
id-6153947,id-223799
id-11231541,id-728837
id-10214293,id-666735
id-5508303,id-339439
id-11915218,id-1710
id-11486571,id-432499
id-13412564,id-206463
id-3176127,id-231417
id-11061766,id-114073
id-1830464,id-133851
id-15028905,id-1655
rec-2217151-dup-0,id-152494
rec-29718717-dup-0,id-3006570
id-1663264,id-126224
rec-11061766-dup-1,id-114073
rec-13606877-dup-0,id-52512
id-24286241,id-253119
id-10060661,id-660076
id-12057686,id-465718
id-29078456,id-2934791
id-6301613,id-1076992
id-16376421,id-629087
id-10960443,id-661214
rec-10954428-dup-0,id-711620
id-7355391,id-105616
id-27968125,id-2817762
id-859579,id-6238
id-13823443,id-6849
rec-6257031-dup-0,rec-1211767-dup-0
id-1607153,id-123737
id-9447431,id-204
rec-1704994-dup-1,id-5251
id-4537932,id-207857
id-7350508,id-470776
rec-13764081-dup-0,id-532607
rec-6189263-dup-0,id-12129
rec-6189263-dup-1,id-12129
rec-12350479-dup-1,id-379483
rec-13764081-dup-1,id-532607
rec-10083370-dup-2,id-140170
id-24268388,id-1343220
rec-10083370-dup-1,id-140170
id-5646143,id-11684
id-7940934,id-819568
id-24729669,id-2060126
id-2017110,id-143312
id-6349218,id-298885
id-5494795,id-338710
id-9808112,id-417023
id-5035436,id-164994
rec-12690827-dup-0,rec-703010-dup-0
id-17826910,id-1483876
id-4109822,id-241892
id-671950,id-9579
rec-12725403-dup-0,rec-582111-dup-0
id-4319353,id-50776
id-5631016,id-85568
rec-12612400-dup-1,id-1174721
id-14319051,id-113460
id-1467521,id-58636
rec-6653804-dup-0,id-182567
id-1427509,id-64631
id-14221433,id-1121561
id-6881970,id-436016
rec-11091692-dup-2,id-234128
id-9088344,id-193087
id-27946345,id-2817844
id-15205292,id-105191
rec-3321686-dup-0,id-193055
id-537994,id-1730
rec-3321686-dup-2,id-193055
id-3003196,id-40678
rec-21954049-dup-2,id-1951411
id-15682128,id-1036947
id-6821082,id-432147
id-8042343,id-71452
id-7587052,id-82891
rec-3873194-dup-0,id-3356
id-20980520,id-2006738
id-1685268,id-127268
id-33024721,id-2398764
rec-3516806-dup-2,id-175568
rec-4331733-dup-1,id-272152
rec-3516806-dup-0,id-175568
id-6313783,id-9617
id-4964856,id-2998136
id-8161407,id-143929
id-7747939,id-2997
rec-4219595-dup-0,id-153598
id-8413398,id-554522
id-5088159,id-315980
rec-11454715-dup-1,id-980385
rec-11454715-dup-2,id-980385
id-17837114,id-1484915
id-1974360,id-57963
rec-9252591-dup-0,id-612300
rec-9252591-dup-1,id-612300
id-14693500,id-70341
id-17880574,id-1490687
id-7433458,id-478131
rec-573048-dup-0,id-47204
rec-573048-dup-2,id-47204
rec-12173606-dup-2,id-187
id-4716417,id-24635
rec-12304686-dup-0,id-797091
rec-12304686-dup-1,id-797091
id-794636,id-6999
id-9217075,id-160765
id-7985566,id-1763
rec-24223963-dup-0,rec-2373002-dup-0
id-1651574,id-53106
rec-1539509-dup-0,id-9298
id-9230466,id-97546
id-2735271,id-173656
rec-21953897-dup-2,id-153898
id-2906589,id-4542
rec-3903093-dup-0,id-99668
id-12687477,id-73841
id-9509726,id-441914
id-10722873,id-376690
rec-13443981-dup-0,id-966791
rec-22625236-dup-0,id-2210429
id-31563971,id-1685547
rec-20879281-dup-1,id-30944
rec-20879281-dup-0,id-30944
rec-6104994-dup-0,id-380489
id-2207324,id-23121
id-8460119,id-118918
id-27067879,id-300971
rec-4929752-dup-2,id-36327
rec-6186669-dup-1,rec-436282-dup-0
id-6277495,id-584601
id-8856994,id-97546
id-10205278,id-71296
rec-16188793-dup-1,id-1314909
rec-1857685-dup-1,id-34227
rec-1857685-dup-0,id-34227
id-7641200,id-31074
id-4060577,id-21002
rec-3300802-dup-0,rec-91659-dup-0
id-24753993,id-1764396
rec-8349221-dup-0,rec-549809-dup-0
id-10341771,id-226338
id-6593968,id-9316
id-1328931,id-108000
id-7015816,id-174368
id-8302904,id-478665
id-3747292,id-1319915
rec-10198676-dup-1,id-41249
id-29136197,id-193545
rec-8528156-dup-1,id-1097
id-1887362,id-5198
id-7288234,id-310364
id-4774529,id-187161
id-11577414,id-2330772
id-8121251,id-531926
id-10550404,id-689394
id-17863890,id-14530
rec-31574175-dup-0,rec-3222546-dup-0
id-4137482,id-3271
id-2666894,id-125932
id-13223925,id-49608
id-6721767,id-36815
id-33043001,id-3395855
rec-25287283-dup-0,id-432390
id-17182809,id-1403526
id-12170512,id-315670
rec-8933387-dup-0,id-440517
id-122588,id-7546
id-13010675,id-63517
rec-7106006-dup-0,rec-140605-dup-0
id-7699679,id-206783
rec-10022886-dup-1,id-808163
id-2550742,id-282220
id-13601446,id-47014
id-21003329,id-2009464
id-10490349,id-685180
id-4514802,id-51744
id-13330276,id-218697
rec-14037678-dup-1,id-201995
rec-11128199-dup-1,id-721700
rec-8806005-dup-0,id-582429
rec-8806005-dup-1,id-582429
rec-8806005-dup-2,id-582429
id-12471405,id-81137
id-1568419,id-11411
id-6653804,id-182567
id-1159920,id-89571
id-2318403,id-39801
id-3911608,id-3271
rec-10093079-dup-0,id-41239
id-1213638,id-94607
id-11056533,id-655315
id-12152862,id-386271
rec-17820792-dup-1,id-461087
rec-1790267-dup-2,id-2546
id-10872885,id-248134
id-11385969,id-53139
id-1138720,id-379
rec-6168281-dup-0,rec-244528-dup-0
rec-13768085-dup-0,id-1017212
id-1206473,id-121009
rec-13768085-dup-2,id-1017212
id-21953897,id-153898
id-1539509,id-9298
rec-20982808-dup-0,id-1110
id-2392040,id-6595
rec-26573481-dup-0,id-2490460
id-6621840,id-419252
id-5169373,id-21240
rec-1826093-dup-1,id-133691
id-9534064,id-69635
id-8585883,id-567402
rec-8869732-dup-0,rec-586435-dup-0
id-13675289,id-1001961
id-5779337,id-350834
id-17184900,id-1404966
id-10388645,id-204327
id-11935184,id-249662
rec-1306089-dup-2,rec-32837-dup-0
id-14985341,id-683349
rec-3719908-dup-1,id-253
rec-4168507-dup-0,id-261708
rec-13490059-dup-1,id-972981
rec-6057010-dup-0,rec-340959-dup-0
rec-6057010-dup-1,id-340959
rec-8298029-dup-2,id-545963
id-4028364,id-92566
id-10620427,id-694063
id-14096135,id-406552
id-8124646,id-155775
id-17185506,id-32116
id-4603902,id-288886
rec-20981660-dup-0,id-610960
id-8242414,id-309597
rec-20981660-dup-2,id-610960
id-3957711,id-6874
id-13330853,id-923565
id-7919684,id-272336
rec-24758428-dup-1,id-1988644
id-6269582,id-190052
id-17232535,id-442219
id-13430459,id-965161
id-12501599,id-242693
id-10826215,id-39233
id-20959284,id-2003779
rec-6876375-dup-1,id-423843
id-12715411,id-12285
rec-13573814-dup-0,id-94013
rec-13573814-dup-1,id-94013
id-1747204,id-61551
rec-1595212-dup-0,id-97970
id-10742523,id-661578
id-3270460,id-103924
id-13043214,id-844
rec-24753993-dup-0,id-1764396
id-3319366,id-34677
id-1123086,id-71148
id-265046,id-23032
id-4818777,id-52572
id-1571403,id-110404
id-15212324,id-1208784
id-9857074,id-648742
id-5634441,id-167549
rec-257778-dup-1,id-22351
id-11811252,id-947517
id-4128972,id-359296
id-7790919,id-318023
id-10432820,id-663106
id-2803562,id-1637
id-2221314,id-70010
id-6927682,id-54
id-11215151,id-1192
id-5091657,id-222939
id-3650587,id-191522
id-9627808,id-634900
rec-13759299-dup-1,id-2115138
rec-13759299-dup-0,id-2115138
rec-13759299-dup-2,id-2115138
id-667093,id-52227
id-11617548,id-248245
id-12355208,id-800519
rec-10618805-dup-0,id-218240
rec-8309493-dup-0,id-546755
id-3856529,id-101230
id-13116355,id-118270
id-6330402,id-301865
id-2033530,id-1214582
id-5996800,id-115585
id-27948539,id-2117648
rec-6186669-dup-0,rec-436282-dup-1
id-13095201,id-907581
id-11422433,id-872363
id-11581261,id-139206
id-11471102,id-518844
rec-8306387-dup-0,id-190212
id-1687746,id-44434
id-544783,id-45713
id-8656967,id-2601
id-11561345,id-548450
id-466087,id-40154
id-11295165,id-104351
id-394179,id-3144
id-8842108,id-256352
rec-6953707-dup-0,id-393568
id-469998,id-5174
id-2591248,id-172571
id-30259604,id-3072755
id-5779681,id-114202
id-2478867,id-129143
rec-8093129-dup-2,id-433619
id-29125960,id-261245
id-2313283,id-820516
id-29731134,id-2984484
id-6334790,id-193257
id-24246954,id-3884
id-3588732,id-4
rec-11720031-dup-1,id-365078
id-12910331,id-879316
id-9097613,id-69657
id-1637229,id-124935
rec-3310818-dup-0,id-4906
id-16478314,id-538460
id-12029673,id-817997
id-9169333,id-607102
id-12651717,id-40042
id-12922713,id-1158038
id-11591960,id-887648
id-6708283,id-106599
id-26525448,id-2647816
id-11721894,id-759653
id-128403,id-7834
id-8866858,id-107702
rec-7661735-dup-0,rec-3815-dup-0
id-2403837,id-16162
rec-8866858-dup-0,id-107702
rec-8866858-dup-1,id-107702
id-8740171,id-16332
rec-25292578-dup-1,id-116496
rec-133856-dup-0,rec-1022-dup-0
id-11497644,id-844857
id-4793090,id-12651
rec-11540474-dup-0,id-748849
rec-11540474-dup-1,id-748849
id-4335313,id-114771
rec-13947548-dup-0,id-1170723
id-4954161,id-33266
id-14459218,id-24070
id-6463144,id-407960
id-10185652,id-281257
rec-8866858-dup-2,id-107702
rec-24227744-dup-0,id-53469
rec-11333920-dup-0,id-207287
id-4818590,id-160408
id-14976430,id-45726
id-13024572,id-895042
id-3128512,id-199985
id-10805176,id-814078
id-10038096,id-616913
id-13603313,id-34686
id-3598743,id-117289
id-11829302,id-46
id-11120851,id-721275
rec-22641945-dup-0,rec-2122925-dup-1
id-14321695,id-136897
id-855239,id-63738
id-13722426,id-54602
id-15059509,id-1187088
rec-7222423-dup-2,id-461864
rec-7222423-dup-1,id-461864
rec-2272482-dup-0,rec-3418-dup-1
id-12206235,id-790932
rec-3032026-dup-0,id-194931
id-299739,id-30119
id-13259431,id-1004611
id-11091692,id-234128
id-7760190,id-280954
rec-10681066-dup-1,id-698519
rec-6737988-dup-0,id-183272
rec-17185025-dup-0,rec-1399966-dup-0
id-3441622,id-9460
rec-5927003-dup-0,id-52544
id-16231264,id-124894
id-12823615,id-785257
id-2755755,id-188
rec-7937006-dup-2,id-174573
id-11515422,id-3416
id-11541718,id-163583
id-965580,id-22649
rec-1937260-dup-0,id-139439
id-708208,id-50192
rec-2139937-dup-0,rec-148344-dup-0
rec-13947548-dup-1,id-1170723
rec-7937006-dup-0,id-174573
id-6528605,id-289505
id-12422067,id-220530
rec-5497299-dup-0,id-93814
id-10198676,id-41249
id-5231369,id-323514
id-8861070,id-540648
rec-13947548-dup-2,id-1170723
id-14484331,id-1116989
rec-1334052-dup-0,id-30874
rec-7286153-dup-0,id-146068
id-10750652,id-701452
id-1313020,id-106939
id-5188178,id-83758
id-2941579,id-826221
id-15171880,id-1203856
id-32285853,id-3306294
id-11407781,id-197
id-32254209,id-3302023
rec-1946720-dup-1,rec-139868-dup-0
rec-7326530-dup-1,id-469760
rec-7326530-dup-0,id-469760
rec-7326530-dup-2,id-469760
id-12279690,id-795534
id-23213198,id-196861
id-414736,id-829288
id-12014229,id-778341
id-24227744,id-53469
id-13172691,id-933614
id-10933586,id-3074030
rec-2304164-dup-0,id-93819
id-6257031,id-1211767
id-10789074,id-819625
id-14961697,id-969211
rec-7401997-dup-0,id-267507
id-29729506,id-820488
id-6356179,id-399955
rec-7792358-dup-0,rec-228322-dup-0
id-20879281,id-30944
id-12685426,id-863419
id-7117622,id-75525
id-2236347,id-153657
id-7268985,id-339055
id-10087277,id-308670
rec-6631269-dup-0,id-47100
rec-6631269-dup-1,id-47100
id-9388499,id-299749
rec-11333920-dup-1,id-207287
rec-13065581-dup-0,id-105384
id-4950841,id-1590
id-6824420,id-432508
id-13573814,id-94013
id-11007275,id-657951
rec-240712-dup-0,id-92744
id-7043957,id-4350
rec-3310818-dup-1,id-4906
id-11007270,id-814449
id-1375590,id-5033
id-3032026,id-194931
id-6675776,id-422905
id-13747352,id-128208
id-3596746,id-51
id-6009204,id-372448
id-11536531,id-1014136
rec-10055325-dup-0,rec-660005-dup-0
id-2818405,id-34681
id-24300631,id-44783
id-14374287,id-256922
rec-6876375-dup-0,id-423843
id-13574455,id-842423
id-10985835,id-199734
rec-12914303-dup-0,id-873177
id-11180705,id-3684
id-7106006,id-140605
id-11742573,id-2002784
id-9459848,id-2091
id-13738023,id-441240
rec-2076754-dup-1,id-161962
id-75717,id-5549
rec-12567304-dup-0,id-435011
rec-12567304-dup-1,id-435011
rec-12567304-dup-2,id-435011
id-8306387,id-190212
rec-13638633-dup-0,id-388
id-5927003,id-52544
id-12468374,id-826369
id-4650097,id-16178
id-16220965,id-63131
rec-7588790-dup-0,id-492027
id-2475140,id-165691
id-26542686,id-2578700
id-10189331,id-445115
id-13140513,id-116044
id-26563016,id-587603
id-2307497,id-79821
id-14569362,id-1125173
id-8692017,id-427385
rec-22641945-dup-1,id-2122925
rec-9958908-dup-0,id-58532
id-2646417,id-128831
id-14457683,id-1113812
id-9768190,id-35542
id-18416054,id-2647715
id-9082457,id-5907
rec-5603215-dup-1,id-78627
rec-8230946-dup-0,id-115891
rec-7783430-dup-0,id-176277
id-1788277,id-22420
id-7900386,id-269604
rec-2216907-dup-0,id-53448
id-13820701,id-768460
id-10365884,id-677359
id-3289644,id-818508
rec-11986050-dup-1,id-574766
rec-9230466-dup-0,id-97546
id-464252,id-2494
id-9712141,id-360187
id-9139806,id-63902
id-9065852,id-359586
id-5852555,id-42638
id-5626322,id-160784
id-12042339,id-5880
rec-1485535-dup-0,rec-3126-dup-0
rec-1485535-dup-1,id-3126
id-10445463,id-682002
rec-1830464-dup-1,id-133851
id-31574175,id-3222546
id-8972177,id-16196
id-4583708,id-287561
id-13490059,id-972981
id-15311663,id-663546
rec-7298587-dup-0,id-467585
rec-369392-dup-1,id-35217
id-7324110,id-7364
id-10265882,id-670719
rec-17800924-dup-1,rec-1479605-dup-0
id-14662674,id-452165
rec-17800924-dup-2,rec-1479605-dup-0
id-15327672,id-1221059
rec-14658431-dup-1,id-1134928
rec-3665741-dup-0,id-229564
rec-10170021-dup-2,id-141658
id-7271714,id-4473
id-22625236,id-2210429
id-1946720,id-139868
id-5626811,id-24589
id-11709021,id-16172
rec-23303707-dup-0,id-243831
id-1704994,id-5251
id-7863116,id-2249357
id-29096253,id-1538365
rec-674525-dup-1,id-67853
rec-674525-dup-0,id-67853
rec-2778708-dup-0,id-151300
rec-391960-dup-0,id-36220
id-3517385,id-61158
id-29093166,id-486532
id-9953050,id-388226
id-11702564,id-346396
id-3686357,id-230596
id-4730581,id-267212
rec-11120851-dup-1,rec-721275-dup-1
rec-11120851-dup-0,id-721275
id-8300687,id-546136
id-6157219,id-14154
rec-10623912-dup-0,rec-694310-dup-0
rec-26567295-dup-0,id-2648746
rec-24751769-dup-0,rec-365377-dup-1
rec-9775514-dup-0,id-193526
id-8520196,id-562442
id-32290653,id-3306794
id-5268480,id-325469
id-8429833,id-852453
id-6029120,id-114790
id-21005259,id-2009632
id-1155684,id-1040692
id-3233033,id-206196
rec-21938865-dup-0,id-2128064
id-13819359,id-102277
id-14859785,id-1158536
id-10551743,id-362868
rec-4052168-dup-1,id-250744
id-8392634,id-186838
id-3832804,id-307
id-17800924,id-1479605
id-14201759,id-871535
id-806781,id-4523
id-16197223,id-48418
id-22644703,id-1433478
id-788534,id-59284
id-21004653,id-210535
id-983189,id-4876
id-2598271,id-53976
rec-2909361-dup-2,id-387
rec-24261719-dup-0,id-2376899
id-26533127,id-1335525
rec-2314699-dup-0,id-250495
id-9662867,id-135073
rec-12112456-dup-0,id-56408
rec-12112456-dup-1,id-56408
id-14185603,id-1078512
id-10661067,id-193186
id-5138141,id-318794
id-7353653,id-79388
id-1017425,id-77045
id-4237450,id-3992
id-2010293,id-142969
id-2004850,id-35453
rec-2507190-dup-1,id-33058
rec-2507190-dup-0,id-33058
rec-2507190-dup-2,id-33058
rec-4209685-dup-1,id-264498
rec-4209685-dup-0,id-264498
rec-4209685-dup-2,id-264498
rec-9672336-dup-1,id-5028
rec-10219980-dup-0,id-666736
rec-14411945-dup-0,rec-383729-dup-0
id-6737988,id-183272
id-11641762,id-887906
id-3943154,id-44941
id-10350901,id-32723
id-3909672,id-245697
id-13863054,id-1025436
id-26537634,id-148462
id-17797874,id-1479180
id-9920416,id-652444
id-5925628,id-366012
id-30249843,id-1319221
id-5741516,id-59312
id-15331201,id-31074
id-14305307,id-41636
id-8900547,id-278377
id-14286520,id-1092213
rec-33027638-dup-0,id-3151190
id-13780209,id-856840
rec-9918473-dup-0,id-33153
id-21949292,id-2129691
id-12619437,id-845002
rec-11445203-dup-1,id-893649
id-4400558,id-167537
id-7581845,id-141474
id-9452399,id-33980
rec-5733016-dup-0,id-868655
id-15072922,id-21791
rec-9433743-dup-2,id-411882
rec-4838971-dup-0,id-133560
id-5733016,id-868655
id-24220047,id-2372469
rec-4849772-dup-1,rec-209615-dup-0
rec-1334052-dup-1,id-30874
rec-9790125-dup-0,id-298176
id-9518754,id-208486
id-9875721,id-1874
id-13231078,id-643572
id-21954049,id-1951411
rec-6589713-dup-0,id-2644
id-1228563,id-9262
rec-1334052-dup-2,id-30874
rec-1312686-dup-0,id-53043
rec-10350901-dup-0,id-32723
rec-11254753-dup-0,id-149110
id-14056024,id-1060156
id-33033845,id-621609
id-4539590,id-284787
rec-23213198-dup-0,id-196861
rec-5249192-dup-0,rec-145514-dup-0
id-8936324,id-33972
rec-5743388-dup-0,id-327384
rec-3909672-dup-1,id-245697
rec-3909672-dup-0,id-245697
id-924911,id-108237
id-12796602,id-2292920
id-6144217,id-383848
id-22039873,id-948799
rec-12834091-dup-1,rec-110490-dup-1
rec-12348071-dup-0,id-799973
id-13642614,id-92703
id-2380885,id-12069
id-12171027,id-789457
id-9192409,id-407989
id-9729634,id-641792
id-2724801,id-8071
id-6977028,id-359679
id-10424437,id-34840
id-4782936,id-137835
rec-13638633-dup-2,id-388
rec-13638633-dup-1,id-388
id-6215753,id-211701
id-744620,id-4538
id-7321519,id-58621
id-12596851,id-842630
id-24301130,id-2380754
id-17804699,id-1480192
id-15163043,id-1202781
id-13606877,id-52512
rec-25241633-dup-0,id-93
id-24253437,id-2207471
id-6450895,id-105739
id-3521060,id-3078
rec-20980520-dup-1,id-2006738
id-8332385,id-46629
id-11337889,id-2784
id-12409216,id-1119
id-3125664,id-120323
rec-6330402-dup-1,id-301865
id-24289162,id-2379733
id-21493255,id-1112645
rec-13690836-dup-0,rec-1004174-dup-0
id-8798962,id-258986
id-12505290,id-391771
id-10171283,id-33256
rec-10489961-dup-1,id-815954
id-10700678,id-700116
id-999061,id-30719
id-25286023,id-2097598
id-10108993,id-806820
rec-590230-dup-1,rec-15177-dup-0
rec-13073062-dup-0,id-903874
id-8536236,id-563674
id-9885262,id-162937
rec-6706980-dup-1,id-390837
rec-8342028-dup-2,id-69475
rec-10475468-dup-2,id-74857
rec-8342028-dup-0,id-69475
id-5065571,id-157915
rec-8774347-dup-1,id-40571
id-14579783,id-1126159
rec-24281202-dup-0,rec-1956044-dup-0
id-11367027,id-106040
rec-18416054-dup-0,rec-2647715-dup-0
id-10093079,id-41239
id-13835149,id-1030463
rec-14306490-dup-1,rec-1095797-dup-0
rec-14306490-dup-0,id-1095797
id-13461830,id-969266
id-12608314,id-63091
id-12611146,id-844070
rec-6946204-dup-0,id-185622
id-26537969,id-3128934
id-2161543,id-991
id-259573,id-21240
id-12745227,id-41733
rec-14362088-dup-0,id-70356
id-259574,id-21240
rec-16208157-dup-1,id-1135
id-2127343,id-1129732
id-5326774,id-326501
rec-2004850-dup-0,rec-35453-dup-1
id-24242943,id-67588
rec-16208157-dup-2,id-1135
rec-15260520-dup-1,id-63131
rec-15260520-dup-0,id-63131
id-7944326,id-114060
id-8002675,id-523602
rec-10559249-dup-2,id-97880
id-12643281,id-847749
rec-10559249-dup-0,rec-97880-dup-0
id-24239087,id-2374488
rec-740181-dup-0,id-11442
id-830569,id-16076
id-10077274,id-659454
rec-6234007-dup-0,id-235523
rec-9419394-dup-0,id-78251
id-12250804,id-793358
id-15179212,id-30544
id-13569467,id-866765
id-22643732,id-6040
id-5211424,id-14557
rec-26538351-dup-1,rec-1309777-dup-0
rec-26538351-dup-0,rec-1309777-dup-1
rec-13752485-dup-1,id-56535
rec-11026605-dup-1,id-313146
rec-1513064-dup-0,id-179585
id-5884201,id-363455
id-13874511,id-1040649
id-7504303,id-484485
rec-13122514-dup-0,id-1060377
rec-8917413-dup-0,id-121770
id-11599171,id-224913
id-11560906,id-2424750
rec-5082648-dup-0,rec-56063-dup-0
id-12620681,id-3815
rec-10189331-dup-1,rec-445115-dup-1
id-4830485,id-302701
rec-9920416-dup-0,rec-652444-dup-0
id-6249327,id-338696
rec-4588632-dup-1,rec-33040-dup-0
rec-4588632-dup-0,id-33040
id-2573693,id-171700
id-665305,id-52145
rec-8733621-dup-1,id-399604
id-97852,id-3071674
rec-31560795-dup-0,id-193117
rec-1555819-dup-0,id-49648
id-7705289,id-478989
id-10475468,id-74857
id-4168507,id-261708
id-3697505,id-207665
id-5743388,id-327384
rec-13451628-dup-0,id-67835
id-5391424,id-332528
id-6631269,id-47100
id-8402790,id-553678
id-9252591,id-612300
id-6198635,id-388370
id-8914449,id-1025061
rec-33049411-dup-0,id-1122289
id-1646912,id-45799
rec-26521164-dup-0,id-2647267
id-9555517,id-154853
rec-671950-dup-0,id-9579
id-29091847,id-2931223
id-3494213,id-45280
id-11024178,id-659517
rec-6431558-dup-1,id-1174528
id-13871813,id-1040813
id-8870941,id-586504
rec-13451628-dup-1,id-67835
id-9732815,id-105725
id-10129993,id-1617244
rec-2407097-dup-0,rec-1030-dup-0
id-10817981,id-23874
rec-8298029-dup-1,id-545963
id-13177131,id-934181
rec-9210506-dup-0,rec-609850-dup-0
id-9717439,id-51269
rec-3111596-dup-0,id-303
id-14579127,id-536103
id-11935213,id-775640
rec-13136441-dup-0,rec-922443-dup-0
rec-3270460-dup-1,id-103924
id-13271077,id-512508
id-12545950,id-9414
id-15685276,id-8422
id-8684958,id-444772
id-1892136,id-31534
id-4250723,id-1217205
id-12204885,id-652821
id-8264408,id-597116
id-2182561,id-82973
id-29133614,id-2931223
id-13889778,id-1035897
rec-7189405-dup-0,rec-1137900-dup-0
rec-25283363-dup-0,id-413959
id-3437520,id-217953
id-5014045,id-312065
rec-4276134-dup-0,id-268765
id-680914,id-52749
rec-4276134-dup-2,id-268765
id-5966525,id-275537
id-14149247,id-278820
id-14663131,id-1135376
id-133856,id-1022
id-13692611,id-233928
id-13841482,id-1031164
id-12067899,id-40385
rec-8933387-dup-1,id-440517
id-15305825,id-1027284
id-8942777,id-71931
rec-5713091-dup-0,rec-351790-dup-0
id-13328380,id-794376
id-8459193,id-376087
rec-14664710-dup-0,id-103870
id-12377596,id-595907
id-16226187,id-1318663
id-2414569,id-1197
rec-8742363-dup-0,id-243273
id-8307140,id-546609
rec-2984638-dup-0,rec-1517-dup-0
rec-9425620-dup-1,id-41728
rec-9425620-dup-0,id-41728
id-1420048,id-103234
id-2700973,id-177681
id-9180786,id-553379
rec-6241450-dup-1,id-348650
id-12790809,id-791589
id-6881199,id-323846
id-11128199,id-721700
id-2130219,id-110544
id-14742557,id-24465
id-10844020,id-339575
rec-8499392-dup-0,rec-203525-dup-0
id-12435437,id-59206
id-1500124,id-7966
id-4565471,id-132330
id-2714828,id-9808
id-26521125,id-33982
id-11369151,id-53215
id-26517020,id-1497997
rec-26551117-dup-1,id-2650747
id-307446,id-99603
id-11996467,id-778657
id-6555152,id-413717
id-7252763,id-247389
id-24758428,id-1988644
id-2809043,id-1324652
id-13870702,id-1040625
id-6203408,id-101262
id-13224662,id-652385
id-7586950,id-334810
id-11885906,id-772712
id-2643679,id-124393
id-7225479,id-1695
rec-7737972-dup-1,id-34797
id-21983832,id-2133700
id-9165951,id-501470
id-10959811,id-711494
id-9695073,id-912714
id-27954697,id-2817762
id-436223,id-38401
id-13211926,id-172464
id-4607576,id-97546
id-8529374,id-37548
rec-29721323-dup-0,id-3006862
rec-2965355-dup-0,id-311
id-3670272,id-229809
id-2999717,id-67071
id-8572072,id-566491
id-8596059,id-394308
id-17104652,id-525598
id-10570689,id-811807
rec-3868403-dup-1,id-243181
id-2751437,id-180957
id-7783430,id-176277
id-10871734,id-422130
id-8196085,id-296923
id-24246711,id-2375384
id-24252795,id-145720
rec-8298697-dup-0,id-41744
rec-73365-dup-0,id-5507
id-8217058,id-3416
id-3687381,id-224412
id-4682234,id-6083
id-26521164,id-2647267
rec-9110647-dup-1,rec-32837-dup-1
rec-9110647-dup-0,rec-32837-dup-0
rec-9110647-dup-2,rec-32837-dup-1
rec-8404626-dup-0,id-23465
id-14030539,id-607518
rec-10182022-dup-0,id-97546
rec-10182022-dup-1,id-97546
id-10324737,id-1357
id-11299312,id-1730747
id-54097,id-4636
rec-5508303-dup-0,rec-339439-dup-0
id-1656033,id-397141
id-21940569,id-2131274
rec-21930592-dup-1,id-2127032
id-2292559,id-40061
rec-4730123-dup-2,id-188064
rec-10249255-dup-0,id-350212
rec-10310037-dup-0,rec-278444-dup-0
rec-6704458-dup-0,id-861705
id-1369898,id-59820
id-8687394,id-573873
id-7395197,id-5907
id-13764913,id-1007795
rec-12250331-dup-1,id-118912
id-29721256,id-1137915
rec-8898593-dup-1,id-588561
rec-8898593-dup-0,id-588561
id-21952893,id-1178437
id-1652627,id-125786
id-5263562,id-96253
id-897803,id-66400
id-31570903,id-853346
rec-7667953-dup-0,rec-57933-dup-0
id-21975463,id-159154
id-25653706,id-453522
id-10280310,id-337068
id-5453130,id-306639
id-3236055,id-1169077
id-3736112,id-1183114
id-7703238,id-1079157
id-24756255,id-104010
id-3111596,id-303
id-7248824,id-464101
id-13975836,id-242684
id-6043922,id-375147
id-13638633,id-388
id-11790446,id-269353
id-10214571,id-666853
id-224170,id-16061
id-6593752,id-54913
id-16465677,id-65069
id-9392020,id-376705
rec-14173894-dup-0,id-1035304
id-7752630,id-346340
id-7667953,id-57933
id-11186442,id-725688
id-9067191,id-61915
id-1380309,id-32354
rec-9498551-dup-0,id-185490
id-5430274,id-287538
