a_id,pub_list
2951203b-5093-4b97-b39d-b0000dd50cbe,['1078']
e7d1090d-0793-4f85-a67a-f2dbe4264c14,['1080']
8abd5efd-30d9-46f5-86a1-11f2f753421a,['1080']
9b547f7f-9728-49f6-958a-037d4cb690e4,['1081']
201521f0-16e5-468b-be8a-81ab09d74ad0,['1084']
40d2cbba-db29-4440-a5a0-a91980f81541,['1086']
a2b6cec1-0e68-4623-94ef-d403c0c0a134,['1086']
c1d81ad7-d692-4f5a-bad8-bee95dd57651,['1086']
f5a90305-fee8-4948-80c3-03c1c8c9edbd,['1086']
fa395206-22f9-4cd9-9c59-02ff90acb8e7,['1090']
a7054290-d2a0-4006-a8ba-9f510a6dda20,['1090']
603563a9-b07c-4e5a-8d19-df7842ac35a0,['1090']
31275a22-09a0-45cf-a16e-b45fa7008356,['1090']
b90c089b-a022-4260-bb81-fbcca48f1163,['1090']
1bc8c5db-0a26-48fe-8cb9-cb60158052d2,['1091']
03394b09-7da5-4cf5-bfcf-05c5e667280d,['1091']
a67e8e5d-7153-49a1-aa90-29346c655aea,['1091']
1d783978-68ef-4afc-be89-1c5f54de7cfb,['1092']
5d243811-e02e-4c97-9375-53d561fc61d4,['1092']
890601ec-59fb-452e-991c-8bbb051af8e0,['1094']
db99ed61-71ba-4b35-9557-783ef94503d7,['1094']
0265a6ba-fdba-4bca-ad42-198e245993d8,['1094']
27e5a02d-ebaa-47a9-ae04-62f2cd1bf96e,['1095']
db5258e1-fbae-4c51-9227-a0220e2ceb86,['1095']
f5a1b103-80c0-4877-93a3-f89cbef52874,['1096']
5f2b91f3-bc65-4236-993f-57d61fdd7fc7,['1096']
af4e9327-c442-41ec-86db-7527a2f693a6,['1096']
622c7483-97f4-4821-9f88-aa7eac54af3c,['1096']
15a8c12f-62dc-4714-9712-5b547ee5fd15,['1097']
763d8509-8ed7-4b2c-b5fb-1e1cd105f318,['1098']
bcccc678-abd1-4ef7-b95f-6f67abdb9d40,['1100']
60c23378-05f1-4524-993c-b4929bd71e5c,['1100']
931ab33d-2678-45f5-9534-29f5483b384c,['1100']
2b24db36-e125-4934-8a25-e78e0115ce42,['1102']
3da018ae-04e9-45bf-b997-d4e7ef6ca686,['1102']
b2e953cf-3234-4f95-8d15-edb1609d5464,['1103']
04822b9a-7a79-4706-89c6-4ac0465b068c,['1103']
51fd6016-9ce3-4309-8924-e99693d11e9b,['1105']
93491d78-497c-42a2-8802-c4744d70b0ad,['1107']
3e0f68e9-e8f4-4998-86b1-f059181da39c,['1107']
91d63e13-a798-476c-b5e7-5ff7ac726712,['1107']
bf42f97a-9527-4d06-8158-d4bf5295d1c6,['1107']
c7d9698d-87e9-4f33-9aa6-9b71c84fb71a,['1107']
4c411252-2f68-44bd-bdc0-d67cf75c1ae1,['1109']
a791f45b-f887-465a-9815-d0e6239792a7,['1110']
3c1e78eb-73b1-4440-9d19-0b37400f39c1,['1110']
76484f9e-c98d-4a43-93fe-7feefcf61dc6,['1110']
14e05bbf-7f7c-4b97-8952-5daf06533272,['1110']
b171e90e-acd8-48bc-a9fb-3efae4b18702,['1113']
9453be05-07ba-465a-80f6-0a1e0f45d8a0,['1114']
3d4b35fc-e403-4fb6-be82-19f4f59d6d61,['1115']
242ba9f3-1a13-4343-9969-e050a215f785,['1115']
2a8433cb-f641-4cca-ae2c-5e7228637cc9,['1118']
83dccb1f-7bf8-45c0-9925-f1a75c6757db,['1119']
2891f25c-2f89-4706-8c07-3938c9299524,['1119']
4bacee94-3c20-4e97-a1be-18339ac11eee,['1119']
b7716e4e-8365-4628-9030-41655f0e4df4,['1119']
34538491-a564-41c9-bf34-fe7f393e4284,['1119']
8f579bd6-38b7-43f8-9a2e-0510947a33c3,['1119']
06f5e426-952e-425b-a9c3-c28410c324b2,['1123']
c671ab4f-c9e5-4df2-9ab4-2985f3cbb7ea,['1123']
f470a52f-5561-40c7-9f8a-702e1837f9cc,['1123']
631bd0c8-04fb-45e7-80fa-8069047cac53,['1123']
4ca8f274-5bdf-4eaf-b237-dcdda4d6be26,['1123']
79712e9c-5694-44a0-bae9-fd5079ef1d2f,['1123']
db4c80c5-5747-4f4a-a7bf-7aba25200d89,['1123']
a9c722e9-d470-4aa9-a741-ff189be4f188,['1125']
b0682f67-b030-4ba3-adc3-fd1047de4799,['1125']
719fde5b-fe0b-43e6-baef-3bff71cdd747,['1125']
c2f06acd-8b8e-4004-a219-de328bc1a42d,['1125']
6f7975e7-9819-4e6c-a706-febdaf32308d,['1126']
d4ca72fe-fb15-4641-b505-b46a29a2d58c,['1126']
fcb4b7de-52a7-45a3-a5a2-61f3db4255e9,['1126']
4101a2a0-95d6-4ce7-bf1f-c97a3c8f3799,['1126']
e9117063-4557-4f19-8b73-da84b8043438,['1130']
2305e684-8d07-4005-bda5-e07634cb5990,['1130']
47db3fd9-ee51-42a8-b04a-3ab8aae7445f,['1131']
d981f853-6a0a-4b9b-9da2-f6f5138420ac,['1134']
444dd070-1ea0-4618-b9dd-4d0eb73ec6c6,['1134']
ba28714b-2d27-47cb-a28b-d23f3337f400,['1134']
0437e336-cb07-4fea-ba23-7020a4e00e0d,['1135']
7282da0d-ce8c-4067-9673-4cded81ccf6c,['1135']
0839ad43-f68f-499b-be94-e9051398fc30,['1137']
152af4b6-ce61-4691-a47b-d45af6e9620b,['1139']
47a0ad3a-1626-4b5a-8175-fd7064d0aa07,['1139']
902ea366-e028-4881-8b4d-289983ea8ae2,['1140']
2398f7ed-9def-4cef-bb43-6c9e675fabac,['1140']
48c58bca-2496-4fb2-af83-aae95ccfd9de,['1140']
64fe7286-a7a7-4ed8-8a63-8dc4b6b66df7,['1140']
4b09db9c-0079-43de-8a96-26a18797ca53,['1140']
02c18df6-0675-4e68-9c97-49b2778381ea,['1140']
06427a6e-91f1-48f5-b4d6-3d7d6d1c635f,['1141']
22673ef7-74a7-47c9-b885-72ced81ed335,['1141']
39c99bac-64c6-4a3e-b045-d138248206ae,['1141']
b995724d-39c4-4953-a18d-7de8f5f37896,['1142']
8684a994-8d1b-4888-9a64-77b5079cd9db,['1142']
3845acbd-d213-429e-9e12-db092af6a074,['1142']
e8688402-4c96-4e76-ac15-160c39a0f98a,['1142']
cb2f47b7-a8b4-4820-a912-438e95ab4d33,['1142']
4c40a111-3249-4f81-8dc0-e65c5eab46d2,['1145']
e647cdfc-0996-4c8b-b518-00c95a293218,['1145']
277feaaf-43b1-47fc-8ac0-a1ce7a500602,['1146']
82c5fe60-d6bc-4f91-8c5f-df1f10a60e5c,['1146']
45be3a8c-8b82-4ce2-bc79-41c87b147314,['1146']
585c0b26-d69b-4457-bf9d-c19303f58845,['1146']
e9a498b6-eb14-43e2-8d5a-6c56419e28be,['1146']
c98b563b-8bac-4e92-9661-f37bed8e26e1,['1147']
a3e2c946-9852-45db-add3-563afb5dc747,['1147']
eae6820c-8c58-4531-9cef-0f6c45dba36a,['1147']
d7910b51-bf53-4946-9fc4-dbc30d3e05a6,['1148']
68015431-06f9-45ee-b5df-60331a317229,['1148']
cbc3e2e7-6d29-4b93-8831-7207d00c7a5b,['1148']
135aa3cb-d168-4bc4-a896-92404bd5db00,['1150']
8ef95aca-43aa-4ac2-b2b5-09c5d85f5e99,['1150']
d4aef151-5229-4175-931f-0e80089f79ec,['1150']
629caaa0-e084-4208-bb4f-0a145c8c415b,['1150']
996a4a5d-0157-4ddd-b437-b7c0c622798c,['1151']
60fea293-b8eb-4cbc-aad7-1ef95d45b217,['1151']
8013ee87-452c-43b5-9b1c-90c6cead38da,['1151']
e8f5914c-bc15-4976-9794-40f99f66ad6d,['1152']
e668aa47-8f05-447b-9889-f40cf66d1e3d,['1152']
425b00b4-9b01-4672-ba8f-465e2a9ba5a9,['1152']
73b5845a-f87c-4a99-a41b-761ecab8fc12,['1153']
df934e14-0d34-49c2-ac40-f7a117b8e062,['1153']
36fa3728-27b3-4cf5-bfa5-c1de9d331541,['1153']
94956d9e-d25b-400f-bd03-3dd11f092c7f,['1154']
706b8cc4-3d9e-4d8b-8848-813622a9efef,['1154']
321afc8e-e881-4c99-a255-590f4003bcf2,['1157']
521b8287-64c1-4d72-8c47-08be6c4f3e44,['1157']
252619f4-ab70-4d72-a227-f7b5927ee8d2,['1157']
2a0130c2-202d-4a22-900e-9637b97b0957,['1160']
40823dc4-5488-43cb-9977-77cebb8c440f,['1160']
8a355757-7667-4c28-a30c-2be3e202f22b,['1161']
9ae8855a-fe81-4814-bf15-0fafaa886c64,['1161']
19da040c-52a8-4f84-9944-bb8df8c8a951,['1162']
ac5e8cbb-e211-4d2a-b15b-05daa5d221b3,['1162']
eb79d47c-35bf-496d-a0e5-595d6ba4d922,['1162']
be963064-f427-48e7-8543-857d1ee8ed18,['1162']
31d03081-d137-489d-83d5-3e09e5eccd35,['1163']
9f02fc41-0865-442d-9d08-c1d1f9b89e78,['1163']
00150a08-0d05-44f4-a4cb-7cf06268f773,['1165']
b22bfe61-5cc9-4330-b5cb-45191b36532b,['1166']
3eb678d3-e879-43e2-9ba5-807956d40499,['1166']
7638dab1-763f-42e5-a7c6-746b96e45228,['1166']
0f5b5033-96c6-419b-9f93-9adbe9824cdd,['1166']
bbfeb0ce-31ef-4bae-b8ff-b61afcbabe8b,['1166']
37b07c6a-3321-44ce-955c-e8e6fb286d0f,['1167']
22647c7d-8cd3-44f8-881e-2d8a56cb6ae9,['1168']
7ff9e132-74d3-4bb3-82ac-731059eeee4b,['1168']
1ca38ae0-4ecf-4376-a499-bb747a278d90,['1168']
4cac4161-7aa9-4635-9c38-a8b8286bb69a,['1168']
703960a9-e13b-47ee-bf0f-58a420c6b464,['1171']
f3b6cbbc-730c-4fee-92f1-1012bd32bb89,['1171']
69990f5c-ed7d-4f73-81e7-3093d7960e75,['1171']
47a3168a-3bdf-41a9-9e5a-b31beaf1315b,['1172']
f59e5419-7235-46a0-a5c4-11652c91da68,['1172']
b0c4ebd5-b41e-4d2f-a4a3-e440326b30f9,['1172']
5747dc7b-d65a-4d32-bbc7-b2e6080b481b,['1173']
130e2494-bd97-498b-ade6-8ca2cb1597ba,['1173']
4b435c79-6331-498d-9437-c7c0a82f54c6,['1173']
1f8adf0a-7531-409d-8404-f1492b611fbb,['1174']
425d7d92-64d3-4a3a-a069-d35e327096f1,['1175']
dabfb86d-b9ef-4ff1-a861-a93ebfa0b117,['1175']
19b7dd58-11cf-49da-a0e8-12becf087a88,['1176']
70ed2f87-a523-49a1-9fa3-dc41d653ba3c,['1178']
aa0a148b-b308-4e68-89b8-2f00dac5d86d,['1178']
22122d3b-3f40-4340-9654-a1355a315914,['1179']
49c44548-7999-4aa2-a95d-c569e5670f08,['1179']
48d0a2be-4bf4-4805-a988-4d79377401ec,['1181']
d45d00d5-c56f-4fcc-96b0-035d7a9d61f9,['1183']
64e06218-7437-4c1e-8cde-930765b8e0ea,['1184']
7a8d6f1b-0b14-445c-8e21-a98de3674b4c,['1184']
fcbad27a-70d2-4fca-b902-b06e0da03525,['1184']
776416aa-4059-4048-9fd0-c14bb1e70d87,['1184']
1120e92e-428e-4c98-96cd-18046a6da008,['1184']
1b2bc555-6976-41a6-aa67-ae46910814ce,['1184']
4137bffd-55be-4621-890d-a68fc9b49582,['1184']
ba28ae03-8069-426a-a206-334976aa80cf,['1184']
ced4da91-0355-4c5d-8f79-902e4b136f22,['1187']
abdf021e-1829-44e8-8438-f3581a40df16,['1187']
5c55aa1d-5415-448d-b63f-d2fca023b496,['1187']
08872e09-8a17-49db-aa4d-d4b5e2d50792,['1187']
c1dee2b7-93e0-4ca7-ad5b-7494b60a1410,['1187']
c2bc9bae-becb-4274-b10a-27ac22ce6348,['1187']
e8f7b897-9436-4841-8b3b-f46d9196088c,['1187']
5e95286b-f784-46e7-a1ed-fdea23a30a59,['1187']
a973fdaa-884e-48cc-8f27-f68d52753b6b,['1187']
50b35eae-d144-40ab-a5c0-daadc4c1f623,['1191']
f1772363-a95b-4d9f-ac30-05d644b9c97e,['1191']
614faa8f-3203-4e8e-a849-b127e4613cea,['1191']
79f76463-0900-40ac-9b21-346746e891e4,['1192']
ee6d9056-7fe2-4d15-8064-e19ff8c06e0f,['1192']
d730122f-d968-4a1a-9c21-06c4f2d1d215,['1192']
90872b79-dc96-46f3-aad4-3a3dd2647399,['1192']
9758425d-4fce-4cc4-a98e-b8a2eecbf39f,['1193']
c6e40184-980a-4912-a655-972ee44fa9b9,['1193']
28b391d7-01b7-411f-b9d4-5d8da9ba3667,['1194']
3aad59e6-2c99-46e2-8b5b-7fbbf830ec30,['1194']
ec8f605f-1758-4a93-b18e-864d21195cfa,['1194']
060b543f-af8c-41f5-a01d-d94e74093512,['1196']
2c48d11e-5bd8-4f93-943c-827847fa8194,['1196']
a93f32d6-d6bd-4dab-b642-0b3c3d13bf1b,['1196']
0651169a-5e7c-4048-84fd-913273562627,['1196']
4edb794f-7108-45c2-94f3-c797bea5b61d,['1196']
eb734593-8774-428b-b7e4-ccc5960357f2,['1196']
26fa5da0-7984-48d0-aab6-0e07dcaea304,['1196']
610dbddf-c5b6-4c2c-8326-7828c124c0e2,['1196']
4eca1a81-f518-4147-978f-a7eccfdadaca,['1197']
515055c3-7b50-4e8f-bd90-ad7834886e0c,['1197']
f94d0fcb-8583-41cf-8c45-9cc647ad8f9b,['1198']
dec66c42-bb76-4847-8eb4-86574e836015,['1198']
709b127b-675a-413e-8817-8ba94f362309,['1198']
5b7eab88-f326-4f61-b41d-8a11aadc4436,['1198']
ca310c87-d8c2-4ab9-a36d-950382c3ee16,['1198']
58c03a69-568a-4bb3-87eb-033e32492872,['1198']
5a4975b1-9b6a-4bdf-ab62-b5cb78174289,['1198']
0c16c21e-c0a4-453b-bcd6-b87dc263ecd7,['1198']
d80452b1-d213-4e20-a025-5a606bd5e028,['1198']
f9e32d42-8a33-404b-a016-f879ee7bc2f1,['1200']
d49727be-9bbc-4775-a5ce-6e9019f789df,['1204']
2604e0c8-f98e-49a1-a8df-c0954ce96f2b,['1204']
9fe9f49f-8162-469c-a6b2-dd08ca09d578,['1204']
1019a797-fd9d-4c33-add1-ba5016b7c2f9,['1204']
9874cf48-3512-4b3d-8c6d-5198dd9ff309,['1207']
98e2849f-c804-49c4-b7ab-5de4f7ebd1a2,['1207']
700ea943-0c4d-4c60-8007-8d93e3764979,['1207']
2a83e295-d2d0-4e79-a0bd-ceb5fa1c6b58,['1209']
ad8ec3b6-3cb2-4a93-80be-f0f87560ea51,['1209']
d45d8da8-d347-441b-8cb7-48cd8fdb1a52,['1209']
919cd9fe-90ac-4690-bc95-c58c9118c63f,['1209']
626dc514-6aae-425b-ad29-3b91ae7ad4a8,['1209']
81975bcb-e838-41ae-95b0-2a1adfa1705e,['1209']
1d35cf85-8f11-4701-af7d-333be12019f6,['1209']
64506ee0-b5ec-44b5-885f-7653144e02fd,['1210']
7856edd2-bc7f-4233-baa4-5eda0167aab6,['1210']
7fcab1bf-5b0a-4483-9a26-0f6ea196ff9c,['1210']
8c947c1c-315a-45ef-8d0f-5b0416f9f65d,['1211']
2b504166-fc54-483c-9bf9-b7fbc41d44cd,['1211']
5eddc126-9e88-4d2d-b229-a00f98c2dceb,['1213']
8227a898-45f0-4ffe-b768-b91de81f9421,['1213']
aa1d3675-e95c-4c67-806b-e3402f1d1da5,['1214']
124eeb18-39c7-4526-8bd7-1ed79949286c,['1214']
44b7886e-e6ca-4be7-94ef-648dca2e21fa,['1214']
ffa3095f-67c4-4510-9f8e-1c19a6102d55,['1214']
2812f82b-03c7-4f1e-bc7c-d7f8c1cca2a1,['1214']
328bfe9a-a31e-4231-87fe-1baec3524758,['1214']
cc413ff7-41d9-4aca-bc0f-fd150be6ba4f,['1214']
a0994902-2ba5-48b6-83aa-8c79365966bd,['1218']
22c71048-1afe-4f0e-af86-06a1674bfa5c,['1220']
b9cefbaf-be63-4e40-b96d-d1773c84e7f3,['1220']
e7484e0c-2e45-4bbe-a440-fa5784be149e,['1220']
115e335d-74f1-45c5-8677-ebe04c4ed6c5,['1220']
dea568e6-9e9b-4c4b-9ca1-ea71457b88bf,['1220']
0e976a47-a058-470d-accc-8b5c54a29a1b,['1220']
39df07bb-cb19-45f0-9599-1576b9a8f785,['1220']
006439ed-98f8-4384-ba70-46aded4276b0,['1220']
2711fb9f-8126-44d0-9614-711516e2acf4,['1220']
9e62f95a-cbc2-4ba0-b354-8bf3e9a4ec81,['1221']
d00c4f36-fedf-4605-a9de-2cabf2dd0430,['1221']
7dcc3713-dbb8-4961-82e9-9e4342fb3051,['1221']
e4bd7a2c-ddc8-46ea-99b6-53b0935d178b,['1221']
441fbcc4-5b19-4859-82ee-82cace1321fc,['1221']
a8175350-b478-47e4-a21c-d35d702187a8,['1223']
2fe96c2c-1052-428e-8a62-929018578e0c,['1223']
c709c5b6-ac6e-49e9-92a7-59f1fcb88131,['1223']
ba634ffe-27f6-40d3-b6b7-30caaeb75f0c,['1223']
e4f0f97e-5387-4d7d-87a9-c68dfc9972cd,['1223']
77a31560-7c0b-4a7b-aa67-370ce5374fd7,['1223']
8a221ee4-002a-4e71-8496-dfae1c90bb26,['1224']
9895b11f-ca92-4c8d-8eda-b3abd7414e4a,['1225']
8f2350a9-58f3-46d1-8061-9e83c558b814,['1228']
d2b1d972-35ed-44c8-b892-d1be7472839f,['1228']
268c6055-dc57-4f29-b537-ae092bcc318b,['1229']
48277fd9-349c-4f17-8aed-68040f222092,['1229']
b6ae6c88-b89d-4ea4-9f39-6d3ad3bc6fcf,['1230']
a3659327-c6dc-4023-83b6-3f56e834d558,['1230']
4f751e3e-eded-4c6c-b548-854031076fe2,['1230']
3099e3de-4fbd-46ab-ae2c-c1a7dc910008,['1233']
9898bfaa-033d-4058-bebe-95f40ad851fb,['1233']
53d918cf-c9f0-4495-bf10-c109ea6eb8b3,['1234']
3afe9fd0-10d3-47dd-b3ab-e957ed31e1fa,['1234']
4b068a29-2b2c-47e6-b3ae-ce0c63f7e621,['1234']
dbabe1af-7d9e-4d71-9e80-451ff91819ef,['1234']
291d6531-a31b-41c3-8500-4c7ecde7e3d6,['1234']
8057d6dd-ea24-492d-a60d-eee1582ad36b,['1234']
e2e22e40-7ec3-4c0d-a9b1-c6a2fa6a75b0,['1235']
d8edccf9-1e03-4a2d-b00f-6f348c6faa2f,['1235']
747da2aa-c85c-4078-b2af-8645f9439740,['1235']
ffeaeefc-2445-4965-83ea-a2ffcddcd7bb,['1235']
7769d319-9a86-4911-9010-4dd49a9c7345,['1243']
ccdd33e8-f4b9-4f3c-b127-8a6d6073b404,['1243']
7af21756-4891-453a-85ae-47bf6706ed58,['1243']
badb30be-acae-407c-a8a6-c53c5e19ed16,['1244']
df79368e-cf62-49e8-878a-3bafc57d5865,['1244']
e2c0b168-7a39-4945-9f39-c75f73af7df9,['1244']
f009c4b1-b4f1-4250-ab4b-74e1ba181c54,['1244']
93cd232c-df67-4f98-b3a2-53c6bd5be4ad,['1244']
fc89c75e-b9bc-4e5d-9823-2675ce335153,['1244']
5f513663-e325-4cc8-b975-8c44ab52b91a,['1244']
b3735310-fe30-4c0a-b084-a44e4139f031,['1245']
421b2c52-2c37-4b39-8f88-135f61fc1b9d,['1245']
9c5e7f30-9664-48b8-ad93-6c8b5c3634eb,['1245']
ec781ac3-39d4-414a-9e0d-50bede985ea7,['1249']
1a670655-dc2c-444e-b3c5-0a741c1b31cf,['1251']
6248c782-bdf8-4388-b785-bc3dd23625fc,['1252']
43786146-094b-4928-9892-91f4ffae2308,['1252']
55f79498-f037-420e-9a77-94a37dad7f5d,['1252']
8c2d9742-a8c6-444f-bdbd-e5333525531f,['1252']
8de792d0-9451-4b99-9f30-d4f4cc9fea2a,['1252']
645b6eb6-0908-4149-b1cd-569abc0cc954,['1259']
511c725b-dbae-41ee-a20b-730ec356cc62,['1259']
b2b7ca7c-88ff-427f-b63e-19bf506879ba,['1262']
9c1cbffd-d5a1-4e29-b1e4-de6fa5d8edeb,['1262']
f01c7e25-4b96-4ffe-bdb3-e279bf8c3b02,['1262']
0fdba667-5668-4820-a4fc-b0e31765dad0,['1262']
5716db79-e374-4e18-aa0c-a06f7f48330b,['1263']
877d1ee7-b835-4885-b980-16fb5bda2545,['1263']
9a30df58-ae5f-4a71-9eaa-61ac96209f1e,['1265']
6499b7c3-eabc-4961-8418-99a10d6c18ef,['1269']
31939b76-78ef-4459-888b-26f977a3ed18,['1270']
5f7d376e-01f5-4ec5-a73b-3dea13d64bfe,['1270']
cc60aab2-baec-4c15-a1d7-73789ee2b5cc,['1273']
40967863-f4b8-433a-85d6-78b5be1de7f9,['1273']
e0f99b3b-b20c-49b4-ab19-262b85c0b887,['1273']
45c39364-6f12-48b4-81fa-ceb0c570ca39,['1274']
c3117f00-e7b0-492a-aca4-b5b7152bad7f,['1274']
0f87b079-46e9-4aed-af7a-7ab7bb10a629,['1274']
5e652025-fde8-47c3-ad08-ba58dad180f3,['1276']
5c5833ba-4c5f-4f15-997f-a0fe0da39979,['1277']
30c54158-79a8-4ac3-acd1-00272cdaf491,['1277']
1b25b789-0705-41d9-80b4-a0340986f8fd,['1277']
6c44dc47-d3c0-48eb-8d92-47e73bd38cad,['1277']
dbdc690c-0686-4460-bff6-266afc35d5dd,['1279']
1631fd80-2afa-4726-af27-62dbb936356b,['1279']
21dddcaa-f083-487a-9f70-0f8ef6e260d9,['1281']
ab6edad6-9c50-44d2-b941-f33dd0a61d97,['1281']
2eabd4fe-ec8a-45d4-a020-530eb185cda7,['1281']
d438cf64-1b94-4215-bb44-2aa3d475ca5d,['1281']
d2340251-182a-4bfa-bd96-80b960c3148b,['1281']
ff5a8868-7d83-4443-ae7c-ce7e0db4e21a,['1281']
0d417a20-1e24-4565-be9a-0b7b7cf8b367,['1281']
da5614b5-c3a8-479b-9646-b722c41f34a2,['1281']
ffd651af-27c6-4bdf-bab0-1afc229bee11,['1281']
7cec3966-6046-427e-aba2-c4cc1474b948,['1281']
8c06ab1c-8893-4d98-b1b1-2c7fc65730e2,['1281']
90383ac1-521c-4380-bb9a-18baaf074402,['1281']
465f2295-eb84-4bca-9ccf-6d97e7835b4f,['1281']
bc382621-2edf-4734-a072-5459223a3f1b,['1281']
90fa600b-829d-417c-bba7-13c224809919,['1281']
993b2806-7609-454d-b690-88e2977adb8d,['1281']
173a99ec-43e1-4a43-87b0-f6dcb74ab1e5,['1282']
a2b7e20a-185a-4825-aa5d-f7e78c0eb4e6,['1282']
53a0d638-2a2a-4390-b431-c5c20969d210,['1282']
7da50104-813a-4044-8471-6119a13fb47e,['1282']
8e5b8d65-313b-4857-875a-b0c2113255ba,['1285']
c8c9c975-7d29-482a-ab38-abfcff45edc0,['1285']
4ee00d5f-7e54-4ab9-b38e-bccfb76069db,['1285']
36d9261c-0a98-4f98-9983-a431beea9e19,['1290']
9ac8cec5-3f23-4420-805b-254e01be791e,['1290']
09cbfcc8-65ee-4ab2-81de-071152b3186d,['1290']
d068efbb-2b2e-4daa-8a36-cb6ce4671639,['1290']
17f4d066-cc19-49fd-966e-52661d3d4067,['1290']
405bd162-d98c-414a-8c15-062780b0f8f0,['1294']
aabaca57-1f37-49ec-985c-b41e6d55e12d,['1294']
0bb41758-f951-4dd6-a666-8ab317210ddc,['1299']
03fa0940-e4c0-4697-b0be-1da0cbd33ec7,['1304']
866698ee-c155-4da1-8ef5-42c583d31b92,['1304']
8d1f8bd5-6137-496c-8a33-68f266cc4e22,['1304']
62d3f923-0bcf-4c98-9d87-3e9f4c54c17f,['1304']
fc035b21-2fe1-40f0-a610-d11afe8b3e60,['1304']
783674f3-a34f-4161-a5c2-c2b76c1d988e,['1304']
15f7f7c6-8318-4746-963f-4b62feef7844,['1307']
600deb6f-d953-460c-ac15-62304b7ba12f,['1307']
32820e1d-1466-49ef-97d1-c837cec2c398,['1307']
f14cb4ac-7cc0-4ad4-9d81-10f92a90d76e,['1307']
944c9023-f479-45b2-8895-580fa14442a6,['1307']
b535a799-9fab-4d23-ba18-09ea39b6755f,['1308']
3a0d0c78-039c-4823-a675-1da13f240e85,['1308']
1529ad1c-365c-42dd-ab3b-047bc3e8d8c5,['1308']
d0411f79-6ea6-4846-ba3f-add9050065ab,['1309']
12d92ea1-23e9-4a69-9a07-d7a98ef6d1e2,['1310']
715f33cb-d6cf-4b65-920a-75cd38b5be9c,['1310']
06ee2f97-c154-424b-aa33-740a36aa437f,['1310']
a3f7edb1-ebba-48e8-bc84-cfb269d2e27a,['1310']
bb15d55b-7dda-4b00-9016-82b7a58067f8,['1310']
05db494a-39ae-4e93-b3e2-d7eacd6469a2,['1311']
878d62db-f950-4df8-9f17-53d5a11a2b53,['1311']
b3df3bdb-7a73-4621-883a-64397e3d56f7,['1311']
857f6c72-c34f-425e-8992-f1dfc21f92fe,['1311']
aa5bb560-dd8e-42ca-8a08-87d4563a5b83,['1311']
a90ff2f1-d8c6-488f-9938-9ee4f2c55a36,['1311']
2f19ff68-8f3b-4e24-ab65-e7f5ce05a561,['1311']
30ad4def-ddf2-4400-a903-7c632c9dc99e,['1315']
3b242611-27f1-453e-9c0c-9bc78b46bdf8,['1315']
a9324f86-2004-4496-917c-5591592f1f70,['1315']
3b7a9932-4572-4dc6-bca1-e3192734db83,['1315']
83edf319-7271-4196-920e-5a418b7dc5d4,['1316']
e766aa1f-4d98-4c28-9556-441557f3c963,['1316']
7aac5a50-2524-431d-82d2-8b50eb1dd01f,['1316']
b0cfc7b8-d267-4503-9743-c25605df82cc,['1318']
c37f01bc-1c95-465a-bc45-a94d0f4d79aa,['1318']
8193635c-74b3-420d-93f5-07e2e24702de,['1318']
c11c5d1f-ad7c-4083-bfa8-4771295f0794,['1318']
613d1587-f7e2-4f8d-a94f-16926ebaa079,['1319']
94593e2a-a016-4e61-bd83-b43d901d9d6d,['1319']
dbecc79a-5cd8-461d-acbe-3d955fcea7ff,['1319']
c88f6102-5483-4888-ae5e-9ae5858e3e69,['1319']
dcf6e390-d070-4e58-93b6-67432ceef113,['1319']
f4d4c757-090a-4f1c-a1c9-9997eedfbcab,['1320']
b5dc5995-9603-4261-a271-c4e38facf7f4,['1320']
192f43bb-3f53-46bb-a4e3-7c4227b14ddb,['1320']
1abea123-dfaf-4d2c-aa89-72191c06b5a5,['1320']
0c6dc2d2-a1b2-4b14-9012-d886f6f9cf8f,['1321']
49cd2fde-9856-4843-8dd7-36c275bd9f5f,['1321']
a6d1c624-28b7-474b-92d8-ee6aa739e8af,['1321']
cef7c98b-d995-4ede-8751-171968c2e4b0,['1321']
8e596c3e-1ac5-468e-adf4-e62fea66c2f3,['1321']
34251629-889d-4dae-a81d-3d01d45807b4,['1321']
afbc653c-1243-4b02-9dcc-dfb1d1011042,['1321']
aebb3d35-03ea-48c4-bb28-882a10235bfc,['1321']
c0eacd20-80d7-4daf-b15c-2209330d34d9,['1322']
d0062fd2-c8f2-4b99-9ec6-fc6b6c850ee1,['1322']
f3201a51-6167-460f-9cba-293e1a1d99f0,['1322']
aa6c380f-ada2-4928-936f-2361642a1340,['1322']
ebca8208-5e02-43ba-80b9-fd6711aedaeb,['1322']
5e69e1bb-478e-46c2-be2b-d4d0b73bad56,['1322']
392a2285-2fbb-400a-9b70-87148148722f,['1322']
1bca518f-bd4d-4b23-b9de-b9e4a1df5bba,['1322']
0dc1ed7e-6dce-4496-9950-20674135d82e,['1325']
c2124503-6621-4b2a-acd4-5b50d1d2fdab,['1325']
c686ca1a-221c-412e-b9f4-8e40ba73fc35,['1325']
8e0e177e-fbfe-4898-9158-0b9f4c3aa5b7,['1325']
ce009197-4d1e-4f6a-9f9a-b82d95a109fd,['1325']
86913dc6-4074-43c4-8750-6956b57dce39,['1329']
6b714d9a-0687-4eab-b6e6-146c28bfa08b,['1329']
fe76f79c-854b-41dd-9dcf-7b9841717ccb,['1329']
