COL primaryName VAL Tina Bates COL primaryProfession VAL wri COL id VAL nm21966749	COL primaryName VAL Tnia Bates COL primaryProfession VAL  COL id VAL nm8311413	1
COL primaryName VAL Margot Volnay COL primaryProfession VAL writer COL id VAL nm1364764	COL primaryName VAL Irina Mazing COL primaryProfession VAL actress COL id VAL nm21964905	0
COL primaryName VAL Rolf HädrichA COL primaryProfession VAL director-writer-actor COL id VAL nm21958782	COL primaryName VAL Pinto ColvigU COL primaryProfession VAL actor-writer-animation_department COL id VAL nm21956250	0
COL primaryName VAL César Pérez COL primaryProfession VAL producer-cinematographer-camera_department COL id VAL nm21964756	COL primaryName VAL Blake Palmer COL primaryProfession VAL actor-sound_department-miscellaneous COL id VAL nm0658137	0
COL primaryName VAL Deborah Shelton COL primaryProfession VAL actress-writer-music_department COL id VAL nm21957750	COL primaryName VAL JenChieh Chang COL primaryProfession VAL director-actor-writer COL id VAL nm0151726	0
COL primaryName VAL Kolton Rogerse COL primaryProfession VAL cinematographer-editor-producer COL id VAL nm21968518	COL primaryName VAL Jacques Tourneur COL primaryProfession VAL director-assistant_director-editor COL id VAL nm0869664	0
COL primaryName VAL Dwayne Kennedy COL primaryProfession VAL writer-actor COL id VAL nm1101839	COL primaryName VAL Martin CosgroZ COL primaryProfession VAL production_manager COL id VAL nm21963604	0
COL primaryName VAL Walter Feiden COL id VAL nm5344387	COL primaryName VAL Jake Roberts COL primaryProfession VAL actor-writer COL id VAL nm0731195	0
COL primaryName VAL David Brte COL id VAL nm4762161	COL primaryName VAL David Bretp COL primaryProfession VAL music_department COL id VAL nm21965319	1
COL primaryName VAL Butler COL id VAL nm21959451	COL primaryName VAL Ava Gardnerq COL primaryProfession VAL sound_department-soundtrack-stunts COL id VAL nm21956872	0
COL primaryName VAL Sabitri Chatterjee COL primaryProfession VAL actress COL id VAL nm0154152	COL primaryName VAL Guy Glover COL primaryProfession VAL ducer-actor-writer COL id VAL nm21963922	0
COL primaryName VAL Matthew AmosA COL primaryProfession VAL writer-assistant_director-producer COL id VAL nm21961152	COL primaryName VAL Letícia Persiles COL primaryProfession VAL actress COL id VAL nm3227226	0
COL primaryName VAL Michael Wetherburn COL primaryProfession VAL composer COL id VAL nm21968498	COL primaryName VAL Michael Wetherburn COL primaryProfession VAL composre COL id VAL nm4325325	1
COL primaryName VAL Brahmanandam COL primaryProfession VAL actor-music_department-soundtrack COL id VAL nm0103977	COL primaryName VAL Eric Booker COL primaryProfession VAL actor-soundtrack COL id VAL nm21957120	0
COL primaryName VAL OJ Simpson COL primaryProfession VAL actor-producer COL id VAL nm0001740	COL primaryName VAL OJ Simpson COL primaryProfession VAL actor-producer COL id VAL nm21957752	1
COL primaryName VAL Raffaella De Laurentiis COL primaryProfession VAL producer-production_manager-costume_department COL id VAL nm0209581	COL primaryName VAL Tim Lever COL primaryProfession VAL  COL id VAL nm21963483	0
COL primaryName VAL  COL primaryProfession VAL edi COL id VAL nm0377473	COL primaryName VAL Manuel Luna COL primaryProfession VAL actor COL id VAL nm0209963	0
COL primaryName VAL Yuan Changu COL primaryProfession VAL actor COL id VAL nm21956148	COL primaryName VAL Max McClellan COL primaryProfession VAL actor COL id VAL nm0565757	0
COL primaryName VAL Anthony Hornus COL primaryProfession VAL actor-producer-writer COL id VAL nm0395228	COL primaryName VAL Peter Kern COL primaryProfession VAL actor-director-writer COL id VAL nm0449489	0
COL primaryName VAL John Dennis COL primaryProfession VAL actor COL id VAL nm21961304	COL primaryName VAL John Dennis COL primaryProfession VAL actor COL id VAL nm0112392	1
COL primaryName VAL  COL primaryProfession VAL actress COL id VAL nm21959635	COL primaryName VAL Heinrich Hans COL primaryProfession VAL director-editor-writer COL id VAL nm0374475	0
COL primaryName VAL Bhoomika Chawla COL primaryProfession VAL actress-miscellaneous COL id VAL nm21957288	COL primaryName VAL Todd TrimmerT COL primaryProfession VAL producer-writer-executive COL id VAL nm21963568	0
COL primaryName VAL Felix Adler COL primaryProfession VAL writer-miscellaneous-actor COL id VAL nm0012148	COL primaryName VAL Felix Adler COL primaryProfession VAL writer-miscellaneous-actor COL id VAL nm21967403	1
COL primaryName VAL Andie Hudson COL id VAL nm2423602	COL primaryName VAL Kanchana COL primaryProfession VAL cinematographer COL id VAL nm21969397	0
COL primaryName VAL Jacques Jouanneau COL primaryProfession VAL actor COL id VAL nm0431025	COL primaryName VAL Alex Pop COL primaryProfession VAL producer-sound_department-writer COL id VAL nm4193003	0
COL primaryName VAL George Galloway COL primaryProfession VAL writer-producer-actor COL id VAL nm1544210	COL primaryName VAL George Galloway COL primaryProfession VAL writer-producer-actor COL id VAL nm21959548	1
COL primaryName VAL Marcus Bryant COL primaryProfession VAL coser COL id VAL nm2536511	COL primaryName VAL C John Broderick COL primaryProfession VAL producer-production_manager-director COL id VAL nm21961761	0
COL primaryName VAL Daniel Wiles COL primaryProfession VAL director-producer-assistant_director COL id VAL nm1966154	COL primaryName VAL Mike WattB COL primaryProfession VAL actor-soundtrack-composer COL id VAL nm21965848	0
COL primaryName VAL John Pudenyf COL primaryProfession VAL writer COL id VAL nm21963928	COL primaryName VAL John Pudney COL primaryProfession VAL editorial_department COL id VAL nm21963923	1
COL primaryName VAL Don Davis COL primaryProfession VAL composer-music_department-soundtrack COL id VAL nm0204485	COL primaryName VAL Buck Adams COL primaryProfession VAL actor-director-writer COL id VAL nm0010799	0
COL primaryName VAL Peter Cullen COL primaryProfession VAL actor-music_department-soundtrack COL id VAL nm0191520	COL primaryName VAL Robert Budreau COL primaryProfession VAL producer-director-writer COL id VAL nm1519253	0
COL primaryName VAL Mena Suvari COL primaryProfession VAL actress-soundtrack-producer COL id VAL nm21960663	COL primaryName VAL Mena Suvari COL primaryProfession VAL actress-soundtrack-producer COL id VAL nm0002546	1
COL primaryName VAL Howard K Smithj COL primaryProfession VAL make_up_department-actor COL id VAL nm21967206	COL primaryName VAL Howard Smith K COL primaryProfession VAL writer-actor COL id VAL nm0808485	1
COL primaryName VAL Lucie Theodorova COL primaryProfession VAL actress COL id VAL nm1467382	COL primaryName VAL Jacques Penot COL primaryProfession VAL actor-writer COL id VAL nm21960768	0
COL primaryName VAL Eric F AdamsT COL primaryProfession VAL composer-stunts-director COL id VAL nm21960926	COL primaryName VAL Valentina Ghelfi COL primaryProfession VAL actress COL id VAL nm21964849	0
COL primaryName VAL Trijntje Oosterhuis COL primaryProfession VAL soundtrack-actress-writer COL id VAL nm21964155	COL primaryName VAL Trijntje Oosterhuis COL primaryProfession VAL soundtrack-actress-writer COL id VAL nm1913729	1
COL primaryName VAL Roveran Maria COL primaryProfession VAL actress-composer-musicpartment COL id VAL nm21964948	COL primaryName VAL Maria Roveran COL primaryProfession VAL actress-composer-music_department COL id VAL nm5460346	1
COL primaryName VAL MariaTeresa DaherCusackX COL primaryProfession VAL soundtrack COL id VAL nm21955059	COL primaryName VAL Sherif Mounir COL primaryProfession VAL actor COL id VAL nm21968269	0
COL primaryName VAL Chris Edgerly COL primaryProfession VAL actor-miscellaneous-producer COL id VAL nm0249283	COL primaryName VAL Michel Martens COL primaryProfession VAL writer COL id VAL nm0551704	0
COL primaryName VAL Paul Sloane_ COL primaryProfession VAL writer-director-producer COL id VAL nm21969490	COL primaryName VAL Alice Taglioni COL primaryProfession VAL actress-soundtrack-director COL id VAL nm21954988	0
COL primaryName VAL Helder Fraia COL primaryProfession VAL editor-director-writer COL id VAL nm5092758	COL primaryName VAL Lütfi Akad COL primaryProfession VAL director-writer-editor COL id VAL nm0015037	0
COL primaryName VAL Glenn Montgomery COL primaryProfession VAL writer-costume_department COL id VAL nm1758406	COL primaryName VAL Toby Lee COL primaryProfession VAL actor COL id VAL nm21958312	0
COL primaryName VAL Nikolaus Glowna COL primaryProfession VAL composer-music_department COL id VAL nm0323202	COL primaryName VAL Max ProssR COL primaryProfession VAL producer-writer-miscellaneous COL id VAL nm21956921	0
COL primaryName VAL Katherine Walker COL primaryProfession VAL actor COL id VAL nm8338340	COL primaryName VAL Melissa Molinaro COL primaryProfession VAL actress-soundtrack-miscellaneous COL id VAL nm1838750	0
COL primaryName VAL Ümmiye Koçakf COL primaryProfession VAL visual_effects-director-writer COL id VAL nm21958187	COL primaryName VAL Stephen Eyssen COL primaryProfession VAL composer COL id VAL nm21963775	0
COL primaryName VAL Dagmar WeaverMadsen COL primaryProfession VAL cinematographer-camera_department-producer COL id VAL nm2353188	COL primaryName VAL Katrin KalketenidisC COL primaryProfession VAL set_decorator-camera_department-producer COL id VAL nm21968967	0
COL primaryName VAL Joseph COL primaryProfession VAL actor-writer-director COL id VAL nm21960875	COL primaryName VAL Paige Howard COL primaryProfession VAL actress-writer COL id VAL nm2796645	0
COL primaryName VAL A Jerk COL primaryProfession VAL editor COL id VAL nm9531104	COL primaryName VAL Kari Foxxo COL primaryProfession VAL actress COL id VAL nm21967787	0
COL primaryName VAL Ferran RaÃ±Ã©G COL primaryProfession VAL publicist-producer-soundtrack COL id VAL nm21957728	COL primaryName VAL Robby DT COL primaryProfession VAL transportation_department-camera_department-cinematographer COL id VAL nm21966924	0
COL primaryName VAL lding COL primaryProfession VAL producer-miscellaneous COL id VAL nm2541364	COL primaryName VAL Nadezhda Bakhtinaj COL primaryProfession VAL animation_department COL id VAL nm21961268	0
COL primaryName VAL Peter Kern COL primaryProfession VAL actor-director-writer COL id VAL nm0449489	COL primaryName VAL Sherfi Mounir COL primaryProfession VAL wirter COL id VAL nm21968270	0
COL primaryName VAL JB MooreG COL primaryProfession VAL soundtrack-composer-music_department COL id VAL nm21960666	COL primaryName VAL Olivier Meidinger COL primaryProfession VAL production_designer-art_department-actor COL id VAL nm21963980	0
COL primaryName VAL Lidiya Kataeva COL primaryProfession VAL actress COL id VAL nm21964910	COL primaryName VAL Iain Stewart COL primaryProfession VAL actor-miscellaneous COL id VAL nm1581681	0
COL primaryName VAL Pierre Barillet COL primaryProfession VAL writer-actor COL id VAL nm0054667	COL primaryName VAL Pierre BarilletC COL primaryProfession VAL publicist-actor COL id VAL nm21955746	1
COL primaryName VAL Antonio Urdapilleta COL primaryProfession VAL producer-production_manager-assistant_director COL id VAL nm1692647	COL primaryName VAL Bern Sundstedt COL primaryProfession VAL  COL id VAL nm6942141	0
COL primaryName VAL Christine Kaufmann COL primaryProfession VAL actress-soundtrcak COL id VAL nm0442304	COL primaryName VAL Edibe Üneri COL id VAL nm21959420	0
COL primaryName VAL Sabah ShehataN COL primaryProfession VAL locatoin_management COL id VAL nm21968336	COL primaryName VAL Sabah Shehata COL primaryProfession VAL actress COL id VAL nm21968333	1
COL primaryName VAL Alisha Boe COL primaryProfession VAL actress COL id VAL nm2647981	COL primaryName VAL Paul Sloane COL primaryProfession VAL writer-director-producer COL id VAL nm0806061	0
COL primaryName VAL Paul Cross COL primaryProfession VAL actor-producer-director COL id VAL nm0189237	COL primaryName VAL Matt Jenikns COL primaryProfession VAL actor-writer-producer COL id VAL nm21958396	0
COL primaryName VAL Marc Outbreak COL primaryProfession VAL stunts-actor-cinematographer COL id VAL nm5263629	COL primaryName VAL Jack Kirby COL primaryProfession VAL writer-animation_department-miscellaneous COL id VAL nm0456158	0
COL primaryName VAL Philip Careyf COL primaryProfession VAL assistant-soundtrack COL id VAL nm21956702	COL primaryName VAL Philip Carey COL primaryProfession VAL actor-soundtrack COL id VAL nm0137023	1
COL primaryName VAL Cuckoo COL primaryProfession VAL actress-producer-assistant_director COL id VAL nm21962550	COL primaryName VAL Lidiya Kataeva COL primaryProfession VAL actress COL id VAL nm2734119	0
COL primaryName VAL Jim Deloye COL primaryProfession VAL producer COL id VAL nm1857123	COL primaryName VAL PaoChang Han COL primaryProfession VAL director-production_manager-miscellaneous COL id VAL nm21965333	0
COL primaryName VAL Sebastián Schjaerr COL primaryProfession VAL editor-director-writer COL id VAL nm21963857	COL primaryName VAL Sebastián Schjaer COL primaryProfession VAL editor-director-writer COL id VAL nm4398028	1
COL primaryName VAL Kitarô Muro COL primaryProfession VAL producer-writer-director COL id VAL nm3496977	COL primaryName VAL Kitarô Muro COL primaryProfession VAL  COL id VAL nm21959575	1
COL primaryName VAL Belinda Mongtomery COL primaryProfession VAL actress-soundtrack COL id VAL nm0599727	COL primaryName VAL Zeinab Abdo COL primaryProfession VAL actress COL id VAL nm9110452	0
COL primaryName VAL Oleg Kuznetsov COL primaryProfession VAL actor COL id VAL nm21961269	COL primaryName VAL Oleg Kuznetsov COL primaryProfession VAL actor COL id VAL nm10693875	1
COL primaryName VAL Bryan Foy COL primaryProfession VAL producer-director-miscellanoeus COL id VAL nm0289381	COL primaryName VAL Bernard McConville COL primaryProfession VAL writer-script_department COL id VAL nm0566338	0
COL primaryName VAL Valley Keene COL primaryProfession VAL actress COL id VAL nm0444742	COL primaryName VAL Valley KeeneR COL primaryProfession VAL animation_department COL id VAL nm21960201	1
COL primaryName VAL Tony Baez MilanQ COL primaryProfession VAL director-writer-actor COL id VAL nm21969645	COL primaryName VAL Tony Baez Milan COL primaryProfession VAL director-writer-actor COL id VAL nm2098458	1
COL primaryName VAL Christian Blanco COL primaryProfession VAL producer COL id VAL nm1896990	COL primaryName VAL Christian Blanco COL primaryProfession VAL producer COL id VAL nm21967875	1
COL primaryName VAL Hall COL primaryProfession VAL producer-actor-writer COL id VAL nm6449797	COL primaryName VAL Matt Hall COL primaryProfession VAL producer-actor-writer COL id VAL nm21964946	1
COL primaryName VAL Gerard Damiano COL primaryProfession VAL director-writer-producer COL id VAL nm21958745	COL primaryName VAL Gerard Damiano COL primaryProfession VAL director-writer-producer COL id VAL nm0198790	1
COL primaryName VAL Matt Hall COL primaryProfession VAL producer-actor-writer COL id VAL nm21964946	COL primaryName VAL Robert Cummings COL primaryProfession VAL actor-director-soundtrack COL id VAL nm0191950	0
COL primaryName VAL Gill Baldev COL primaryProfession VAL writre-producer-actor COL id VAL nm1397944	COL primaryName VAL Andie Hudson COL id VAL nm21963570	0
COL primaryName VAL Aatu Kokkonenv COL primaryProfession VAL  COL id VAL nm21962797	COL primaryName VAL Aatu Kokkonen COL primaryProfession VAL actor COL id VAL nm6234907	1
COL primaryName VAL Krzysztof Ptak COL primaryProfession VAL cinematographer-camera_department-miscellaneous COL id VAL nm21961720	COL primaryName VAL Krzysztof Ptak COL primaryProfession VAL cinematographer-camera_department-miscellaneous COL id VAL nm0699670	1
COL primaryName VAL Joone COL primaryProfession VAL producer-director-camera_department COL id VAL nm0205802	COL primaryName VAL Jana Miartusova COL primaryProfession VAL actress-editor COL id VAL nm21960074	0
COL primaryName VAL James COL primaryProfession VAL director-cinematographer-editor COL id VAL nm21959877	COL primaryName VAL Barbara Kent COL primaryProfession VAL actress COL id VAL nm0448661	0
COL primaryName VAL Jelena BÃ¼sser COL primaryProfession VAL actress COL id VAL nm21958091	COL primaryName VAL Jelena Büsser COL primaryProfession VAL actress COL id VAL nm21958095	1
COL primaryName VAL Ricardo Mosquera COL primaryProfession VAL miscellaneous-actor-producer COL id VAL nm1468359	COL primaryName VAL Miomir DenicH COL primaryProfession VAL production_designer-art_director COL id VAL nm21959869	0
COL primaryName VAL Mark Anthoneil COL primaryProfession VAL actor COL id VAL nm9717965	COL primaryName VAL Vicki Lawrence COL primaryProfession VAL actress-soundtrack-writer COL id VAL nm0493069	0
COL primaryName VAL Patrick Alparone COL primaryProfession VAL actor COL id VAL nm21965947	COL primaryName VAL Madhusudan Reddy COL primaryProfession VAL cinematographer COL id VAL nm9571896	0
COL primaryName VAL Kovai Chezhiyan COL primaryProfession VAL proer COL id VAL nm0156852	COL primaryName VAL Hélène de SaintPère COL primaryProfession VAL actress COL id VAL nm0756752	0
COL primaryName VAL row COL primaryProfession VAL producer COL id VAL nm21962152	COL primaryName VAL Kazimierz Tyminski COL primaryProfession VAL writer-miscellaneous COL id VAL nm0878970	0
COL primaryName VAL Predrag Ejdus COL primaryProfession VAL actor-music_department COL id VAL nm0252222	COL primaryName VAL Robert Englund COL primaryProfession VAL actor-miscellaneous-director COL id VAL nm0000387	0
COL primaryName VAL Glenn Montgomery COL primaryProfession VAL writer-costume_department COL id VAL nm1758406	COL primaryName VAL José Luis ColinaI COL primaryProfession VAL writer-director-soundtrack COL id VAL nm21962887	0
COL primaryName VAL CV Sridhar COL primaryProfession VAL director-writer-producer COL id VAL nm21967483	COL primaryName VAL Vincenzo Terracciano COL primaryProfession VAL director-writer-producer COL id VAL nm0855733	0
COL primaryName VAL Douglas Koch COL primaryProfession VAL cinematographer-camera_department COL id VAL nm21959302	COL primaryName VAL Carol Castro COL primaryProfession VAL aess COL id VAL nm1365217	0
COL primaryName VAL Max Pross COL primaryProfession VAL producer-writer-miscellaneosu COL id VAL nm0698795	COL primaryName VAL Sandra CarusoE COL primaryProfession VAL actress COL id VAL nm21964135	0
COL primaryName VAL Diane Bakerg COL primaryProfession VAL actress-producer-production_manager COL id VAL nm21958405	COL primaryName VAL Mario Temes COL primaryProfession VAL actor-cinematographer-director COL id VAL nm21959528	0
COL primaryName VAL Geogre Formbyt COL primaryProfession VAL costume_designer-actor-music_departmetn COL id VAL nm21965323	COL primaryName VAL Walter Feidenp COL primaryProfession VAL publicist COL id VAL nm21956463	0
COL primaryName VAL Franco FerriniI COL primaryProfession VAL writer-actor-director COL id VAL nm21959679	COL primaryName VAL Suavi Tedü COL primaryProfession VAL actor-director-writer COL id VAL nm1100541	0
COL primaryName VAL Matthew AmosA COL primaryProfession VAL writer-assistant_director-producer COL id VAL nm21961152	COL primaryName VAL Nathan Anderson COL primaryProfession VAL actor-editor-sound_department COL id VAL nm21961288	0
COL primaryName VAL Andrew Taggart COL primaryProfession VAL soundtrack-composer-actor COL id VAL nm7353507	COL primaryName VAL Carter Pilcher COL primaryProfession VAL producer COL id VAL nm2450455	0
COL primaryName VAL Bernard McConville COL primaryProfession VAL writer-script_department COL id VAL nm21959053	COL primaryName VAL McConville COL primaryProfession VAL writer-script_department COL id VAL nm21959051	1
COL primaryName VAL AJ Walsh COL primaryProfession VAL actor COL id VAL nm2546047	COL primaryName VAL Klara Rumyanova COL primaryProfession VAL actress-music_department COL id VAL nm0750179	0
COL primaryName VAL Mike Deisinger COL primaryProfession VAL editorial_department-editor-director COL id VAL nm21960664	COL primaryName VAL Douglas E Porter COL primaryProfession VAL cinematographer-camera_department-editor COL id VAL nm21969584	0
COL primaryName VAL Valentin Hotea COL primaryProfession VAL director-writer COL id VAL nm0971647	COL primaryName VAL Hans Heinrich COL primaryProfession VAL director-editor-writer COL id VAL nm21958044	0
COL primaryName VAL Wallace COL primaryProfession VAL composer-music_department-sotrack COL id VAL nm21956040	COL primaryName VAL Yilmaz Gruda COL primaryProfession VAL actor-writer COL id VAL nm0344348	0
COL primaryName VAL Robert Paradis COL primaryProfession VAL composer COL id VAL nm21955805	COL primaryName VAL Robert Paradis COL primaryProfession VAL composer COL id VAL nm0660851	1
COL primaryName VAL Stanley Pavey COL primaryProfession VAL cinematographer-camera_department COL id VAL nm21957423	COL primaryName VAL Curtis Petersent COL primaryProfession VAL composer-cinematographer-assistant_director COL id VAL nm21969136	0
COL primaryName VAL Heikki Färm COL primaryProfession VAL cinematographer-camera_department-actor COL id VAL nm0299623	COL primaryName VAL Jirí KolafaM COL primaryProfession VAL visual_effects-sound_department-editorial_department COL id VAL nm21963682	0
COL primaryName VAL Lou Michaelsp COL primaryProfession VAL actress COL id VAL nm21968022	COL primaryName VAL Alan Tang COL primaryProfession VAL actor-producer-miscellaneous COL id VAL nm0849257	0
COL primaryName VAL Ross Anderson COL id VAL nm4851597	COL primaryName VAL Tony Martinelli COL primaryProfession VAL editor-editorial_department COL id VAL nm0553390	0
COL primaryName VAL Eric Booker COL primaryProfession VAL actor-soundtrack COL id VAL nm2321445	COL primaryName VAL Tom Toelle COL primaryProfession VAL director-writer COL id VAL nm0865440	0
COL primaryName VAL Cecilia Gessa COL primaryProfession VAL actress-script_department COL id VAL nm21960132	COL primaryName VAL Ian Daniels COL primaryProfession VAL actor-director-assistant_director COL id VAL nm0199959	0
COL primaryName VAL Werner Sommer COL primaryProfession VAL producer-writer-actor COL id VAL nm0814007	COL primaryName VAL Lesley Dunlop_ COL primaryProfession VAL stunts-soundtrack COL id VAL nm21958027	0
COL primaryName VAL Peter Cullen COL primaryProfession VAL actor-music_department-soundtrack COL id VAL nm21963847	COL primaryName VAL Mat Powello COL primaryProfession VAL writer-actor COL id VAL nm21964944	0
COL primaryName VAL Kazimierz Opalinski COL primaryProfession VAL or COL id VAL nm21961321	COL primaryName VAL Kazimierz Opalinski COL primaryProfession VAL actor COL id VAL nm0649041	1
COL primaryName VAL Elsa KikoïneM COL primaryProfession VAL acts COL id VAL nm21954987	COL primaryName VAL Fernando Arze Echalar COL primaryProfession VAL actor-casting_director-writer COL id VAL nm1782399	0
COL primaryName VAL Steffen Schroederq COL primaryProfession VAL art_department COL id VAL nm21959501	COL primaryName VAL Silveira Leonor COL primaryProfession VAL actress COL id VAL nm0798611	0
COL primaryName VAL Haleigh Oliver COL primaryProfession VAL actress COL id VAL nm21968513	COL primaryName VAL Doria Sergio COL primaryProfession VAL actor COL id VAL nm0233638	0
COL primaryName VAL Marilu Henner COL primaryProfession VAL actress-miscellaneous-producer COL id VAL nm0000447	COL primaryName VAL Marilu Henner COL primaryProfession VAL actress-miscellaneous-producer COL id VAL nm21964717	1
COL primaryName VAL Marcos Kantis COL primaryProfession VAL producer-production_manager-miscellaneous COL id VAL nm0437933	COL primaryName VAL Váradi Edit COL primaryProfession VAL actress COL id VAL nm21955846	0
COL primaryName VAL Andrew Gothardi COL primaryProfession VAL actro COL id VAL nm21964945	COL primaryName VAL Andrew Gothard COL primaryProfession VAL actor COL id VAL nm8693727	1
COL primaryName VAL David Ritsherq COL primaryProfession VAL producer-editor-editol_department COL id VAL nm21957151	COL primaryName VAL Mike Ryan COL primaryProfession VAL actor COL id VAL nm0752744	0
COL primaryName VAL Enrique Jarlego COL primaryProfession VAL editor-director-actor COL id VAL nm21967640	COL primaryName VAL Enrique Jarlego COL primaryProfession VAL editor-director-actor COL id VAL nm1346476	1
COL primaryName VAL Robby Rotfeld COL primaryProfession VAL music_department-editor COL id VAL nm8185241	COL primaryName VAL Joe Tornatore COL primaryProfession VAL actor-director-writer COL id VAL nm0868149	0
COL primaryName VAL Ivy Latimerm COL primaryProfession VAL actress COL id VAL nm21960116	COL primaryName VAL Ben Watkins COL primaryProfession VAL soundtrack-composer-music_department COL id VAL nm21963247	0
COL primaryName VAL Paul Cattermole COL primaryProfession VAL actor-soundtrack COL id VAL nm0146366	COL primaryName VAL  COL primaryProfession VAL casting_department-soundtrack COL id VAL nm21963487	1
COL primaryName VAL Lesley Dunlop_ COL primaryProfession VAL stunts-soundtrack COL id VAL nm21958027	COL primaryName VAL Black Jack COL primaryProfession VAL actor COL id VAL nm21967694	0
COL primaryName VAL Samantha Dockser COL primaryProfession VAL actress COL id VAL nm7791847	COL primaryName VAL Vito Giuseppe Zito COL primaryProfession VAL art_director-production_designer COL id VAL nm21964082	0
COL primaryName VAL Max ProssR COL primaryProfession VAL producer-writer-miscellaneous COL id VAL nm21956921	COL primaryName VAL Max Pross COL primaryProfession VAL producer-writer-miscellaneosu COL id VAL nm0698795	1
COL primaryName VAL Lionel Barrymorer COL primaryProfession VAL producer-director-soundtrack COL id VAL nm21967504	COL primaryName VAL Courtney Cummz COL primaryProfession VAL actress-director-camera_department COL id VAL nm21963330	0
COL primaryName VAL Simon Beaufils COL primaryProfession VAL cinematographer-camera_department COL id VAL nm21963983	COL primaryName VAL Simon Beaufils COL primaryProfession VAL cinematographer-camera_department COL id VAL nm1471778	1
COL primaryName VAL John P Wheatley COL primaryProfession VAL camera_department-cinematographer-director COL id VAL nm21960783	COL primaryName VAL Vaz Andreasg COL primaryProfession VAL actor-writer COL id VAL nm21962187	0
COL primaryName VAL Geogre Formbyt COL primaryProfession VAL costume_designer-actor-music_departmetn COL id VAL nm21965323	COL primaryName VAL Richard Martin Sternk COL primaryProfession VAL writer COL id VAL nm21969200	0
COL primaryName VAL Melanie Lee COL primaryProfession VAL producer-assistant_director-editor COL id VAL nm21963088	COL primaryName VAL  COL primaryProfession VAL catress-soundtrack COL id VAL nm21968147	0
COL primaryName VAL Aishwarya COL primaryProfession VAL actress COL id VAL nm1027293	COL primaryName VAL Robert Schimmelc COL primaryProfession VAL assistant_director-actor-producer COL id VAL nm21961192	0
COL primaryName VAL Taylor Cook COL primaryProfession VAL actor COL id VAL nm21962570	COL primaryName VAL Taylor Cook COL primaryProfession VAL actor COL id VAL nm2387267	1
COL primaryName VAL Collins Monte COL primaryProfession VAL actor-writer-miscellaneous COL id VAL nm0172559	COL primaryName VAL Cosetta Grecok COL primaryProfession VAL actress COL id VAL nm21960187	0
COL primaryName VAL Pierre BarilletC COL primaryProfession VAL publicist-actor COL id VAL nm21955746	COL primaryName VAL Vladimir Gerasimov COL primaryProfession VAL director-assistant_director-producer COL id VAL nm7624726	0
COL primaryName VAL Enrique Jarlego COL primaryProfession VAL editor-director-actor COL id VAL nm21967640	COL primaryName VAL Howard Smith K COL primaryProfession VAL writer-actor COL id VAL nm0808485	0
COL primaryName VAL James Ashmore CreelmanZ COL primaryProfession VAL actress-director-editor COL id VAL nm21969491	COL primaryName VAL Michael Knupffer COL primaryProfession VAL producer-sound_department COL id VAL nm5129159	0
COL primaryName VAL  COL primaryProfession VAL producer-production_manager-miscellaneous COL id VAL nm0604558	COL primaryName VAL Aakanksha Juneja\\ COL primaryProfession VAL actress COL id VAL nm21961633	0
COL primaryName VAL Richard Carter COL primaryProfession VAL actor COL id VAL nm0141885	COL primaryName VAL Richard Carterp COL primaryProfession VAL camera_department COL id VAL nm21960114	1
COL primaryName VAL Robert Allen Mukesx COL primaryProfession VAL  COL id VAL nm21966232	COL primaryName VAL KacerU Jaromir COL primaryProfession VAL cinematographer-writer COL id VAL nm21956283	0
COL primaryName VAL Joseph Naytowhown COL primaryProfession VAL director COL id VAL nm21962569	COL primaryName VAL ColeridgeTaylor Perkinson COL primaryProfession VAL composer-music_department-soundtrack COL id VAL nm21967314	0
COL primaryName VAL Jimmy Pawlak COL primaryProfession VAL actor COL id VAL nm21965950	COL primaryName VAL SL Puram Sadanandan COL primaryProfession VAL writer-director COL id VAL nm0755421	0
COL primaryName VAL Luca CalvaniF COL primaryProfession VAL actor COL id VAL nm21968567	COL primaryName VAL Tetteh Gallowayl COL primaryProfession VAL make_up_department COL id VAL nm21966850	0
COL primaryName VAL Bestor Cram COL primaryProfession VAL cinematographer-producer-director COL id VAL nm0186109	COL primaryName VAL Lidiya Kataeva COL primaryProfession VAL actress COL id VAL nm21964910	0
COL primaryName VAL Andrew J McIntyre COL primaryProfession VAL cinematographer-camera_department COL id VAL nm0570713	COL primaryName VAL Mario Temes COL primaryProfession VAL actor-cinematographer-director COL id VAL nm21959526	0
COL primaryName VAL Miodrag Andric COL primaryProfession VAL actor-writer COL id VAL nm0028965	COL primaryName VAL Katrin KalketenidisC COL primaryProfession VAL set_decorator-camera_department-producer COL id VAL nm21968967	0
COL primaryName VAL Jun Umeda COL primaryProfession VAL sound_department-producer-miscellaneous COL id VAL nm3803908	COL primaryName VAL Beth Roose COL primaryProfession VAL writer-producer-director COL id VAL nm3508683	0
COL primaryName VAL Chris Cook COL primaryProfession VAL actor COL id VAL nm21955377	COL primaryName VAL Marko Nabersnik COL primaryProfession VAL director-writer-assistant_director COL id VAL nm1252599	0
COL primaryName VAL Mariah Carey COL primaryProfession VAL soundtrack-actress-composer COL id VAL nm21966639	COL primaryName VAL Mariah Carey COL primaryProfession VAL soundtrack-actress-composer COL id VAL nm0001014	1
COL primaryName VAL Pascal Elso COL primaryProfession VAL legal COL id VAL nm21955135	COL primaryName VAL J COL primaryProfession VAL editorial_department COL id VAL nm21966916	0
