COL primaryName VAL Bates COL primaryProfession VAL wri COL id VAL nm21966749	COL primaryName VAL Tnia Bates COL primaryProfession VAL  COL id VAL nm8311413	1
COL primaryName VAL Patrick Van Horn COL id VAL nm21967785	COL primaryName VAL EM Madhaavn COL primaryProfession VAL editorial_drtment-editor COL id VAL nm1637138	0
COL primaryName VAL Paul Weitz COL primaryProfession VAL producer-writer-director COL id VAL nm0919369	COL primaryName VAL Krzysztof Ptak COL primaryProfession VAL cinematographer-camera_department-miscellaneous COL id VAL nm21961720	0
COL primaryName VAL Matthew Rudgec COL primaryProfession VAL stunts-writer-actor COL id VAL nm21966236	COL primaryName VAL William H Pine COL primaryProfession VAL  COL id VAL nm0683993	0
COL primaryName VAL Trent Haaga COL primaryProfession VAL actor-writer-producer COL id VAL nm0351772	COL primaryName VAL Pierre COL primaryProfession VAL publicist-actor COL id VAL nm21955746	0
COL primaryName VAL Langnekamp Heather COL primaryProfession VAL actress-special_effects-make_up_department COL id VAL nm0000486	COL primaryName VAL Shaochu Zhangg COL primaryProfession VAL etr COL id VAL nm21956153	0
COL primaryName VAL David Brte COL id VAL nm4762161	COL primaryName VAL David Bretp COL primaryProfession VAL music_dpeartment COL id VAL nm21965319	1
COL primaryName VAL Sylvie Brenet COL primaryProfession VAL producer-production_manager-miscellaneous COL id VAL nm1944448	COL primaryName VAL Oleg oBrisovq COL primaryProfession VAL  COL id VAL nm21960540	0
COL primaryName VAL JayH ickman COL primaryProfession VAL actor-suondtr COL id VAL nm0382735	COL primaryName VAL Ava Gardner COL primaryProfession VAL  COL id VAL nm0001257	0
COL primaryName VAL John Cale COL primaryProfession VAL soundtrack-composer-actor COL id VAL nm0129816	COL primaryName VAL Michel Veaux La COL primaryProfession VAL cinematographer-caa_department-director COL id VAL nm0479133	0
COL primaryName VAL Michael Wetehrburn COL primaryProfession VAL composer COL id VAL nm21968498	COL primaryName VAL Wetherburn Michael COL primaryProfession VAL composre COL id VAL nm4325325	1
COL primaryName VAL Pia Castlesa COL primaryProfession VAL camera_department-set_decorator COL id VAL nm21954977	COL primaryName VAL Kellyann Summers COL primaryProfession VAL actress-producer-ltion_management COL id VAL nm21965789	0
COL primaryName VAL  COL primaryProfession VAL actor-producer COL id VAL nm0001740	COL primaryName VAL OJ Simpson COL primaryProfession VAL actor-producer COL id VAL nm21957752	1
COL primaryName VAL Ali Miri COL primaryProfession VAL actor-director-writer COL id VAL nm2272335	COL primaryName VAL Nikolaus Glowna COL primaryProfession VAL composer-music_department COL id VAL nm0323202	0
COL primaryName VAL Rutger Reinders COL primaryProfession VAL composer-music_department-soundtrack COL id VAL nm4855624	COL primaryName VAL Olivia Deeble COL primaryProfession VAL actress COL id VAL nm21968973	0
COL primaryName VAL Jacques COL primaryProfession VAL actor-writer COL id VAL nm0672269	COL primaryName VAL Andrew Thacher COL primaryProfession VAL actor-sound_department-producer COL id VAL nm0857107	0
COL primaryName VAL Michael Knupffer COL primaryProfession VAL producer-sound_department COL id VAL nm21962020	COL primaryName VAL Locksv Damon COL primaryProfession VAL costume_department-art_department-composer COL id VAL nm21957150	0
COL primaryName VAL John Dennis COL primaryProfession VAL actor COL id VAL nm21961304	COL primaryName VAL John eDnnis COL primaryProfession VAL actor COL id VAL nm0112392	1
COL primaryName VAL Chihade Diana COL primaryProfession VAL  COL id VAL nm8073311	COL primaryName VAL Kanc COL primaryProfession VAL acrtess COL id VAL nm0437146	0
COL primaryName VAL Hans von Petersdorff COL primaryProfession VAL actor-producer COL id VAL nm2669252	COL primaryName VAL Arturo Perez Jr COL primaryProfession VAL director-writer-cinematographer COL id VAL nm21963696	0
COL primaryName VAL Felix Adler COL primaryProfession VAL writer-miscellaneous-actor COL id VAL nm0012148	COL primaryName VAL Felix Adler COL primaryProfession VAL writer-miscellaneous-actor COL id VAL nm21967403	1
COL primaryName VAL Brooke Bloom COL primaryProfession VAL actress COL id VAL nm21964328	COL primaryName VAL  COL primaryProfession VAL actor-miscellaneous-producer COL id VAL nm0744690	0
COL primaryName VAL Kareem Afifi COL primaryProfession VAL actor COL id VAL nm21969782	COL primaryName VAL Filiberto SattiC COL primaryProfession VAL art_director COL id VAL nm21965024	0
COL primaryName VAL Galloway COL primaryProfession VAL writer-producer-actor COL id VAL nm1544210	COL primaryName VAL  COL primaryProfession VAL writer-producer-actor COL id VAL nm21959548	1
COL primaryName VAL  COL primaryProfession VAL editor-director-wrietr COL id VAL nm21963366	COL primaryName VAL Alberto Castellanos COL id VAL nm2255752	0
COL primaryName VAL  COL primaryProfession VAL producer-miscellaneous COL id VAL nm21965164	COL primaryName VAL Bakkejord COL primaryProfession VAL actor COL id VAL nm9042114	0
COL primaryName VAL John Pudenyf COL primaryProfession VAL wrr COL id VAL nm21963928	COL primaryName VAL John Pudney COL primaryProfession VAL editorial_department COL id VAL nm21963923	1
COL primaryName VAL Ann Jackson Mary COL primaryProfession VAL actress-stunts-soundtrack COL id VAL nm0413843	COL primaryName VAL Mike Lane COL primaryProfession VAL actor-producer-soundtrack COL id VAL nm21959172	0
COL primaryName VAL Gilles Perez COL primaryProfession VAL producer-director-writer COL id VAL nm21956884	COL primaryName VAL  COL primaryProfession VAL producer-production_manager-miscellaneous COL id VAL nm0928074	0
COL primaryName VAL Mena Suvari COL primaryProfession VAL actress-soundtrack-producer COL id VAL nm21960663	COL primaryName VAL Mena Suvari COL primaryProfession VAL actress-soundtrack-producer COL id VAL nm0002546	1
COL primaryName VAL Howard Smithj COL primaryProfession VAL make_up_department-actor COL id VAL nm21967206	COL primaryName VAL Howard Smith K COL primaryProfession VAL writer-actor COL id VAL nm0808485	1
COL primaryName VAL Richard Crenna COL primaryProfession VAL actor-director-soundtrack COL id VAL nm0001077	COL primaryName VAL Charlie Roellinghoff COL primaryProfession VAL writer-actor COL id VAL nm21959931	0
COL primaryName VAL Dorothy Tree COL primaryProfession VAL actress COL id VAL nm0871676	COL primaryName VAL Kaufmann Christine COL primaryProfession VAL actress-soundtrcak COL id VAL nm0442304	0
COL primaryName VAL Trijntje Oosterhuis COL primaryProfession VAL soundtrack-actress-writer COL id VAL nm21964155	COL primaryName VAL Trijntje COL primaryProfession VAL soundtrack-actress-writer COL id VAL nm1913729	1
COL primaryName VAL Roveran Maria COL primaryProfession VAL  COL id VAL nm21964948	COL primaryName VAL Maria Roveran COL primaryProfession VAL actress-composer-music_department COL id VAL nm5460346	1
COL primaryName VAL Nikos Foskolos COL primaryProfession VAL writer-director-soundtrack COL id VAL nm21961813	COL primaryName VAL Sabah Shehata COL primaryProfession VAL actress COL id VAL nm21968333	0
COL primaryName VAL  COL primaryProfession VAL producer-miscellaneous COL id VAL nm0223119	COL primaryName VAL Joaquin Phoenix COL primaryProfession VAL actor-producer-soundtrack COL id VAL nm21965249	0
COL primaryName VAL Mark Dexter COL primaryProfession VAL actor COL id VAL nm0223316	COL primaryName VAL Gordana Kovacic COL primaryProfession VAL actress COL id VAL nm9227686	0
COL primaryName VAL CÃ©dric Delport COL primaryProfession VAL producer-editor-director COL id VAL nm7576174	COL primaryName VAL Margarita Roblesc COL primaryProfession VAL cinematographer-writer-miscellaneous COL id VAL nm21956749	0
COL primaryName VAL  COL primaryProfession VAL producer-miscellaneous COL id VAL nm21965164	COL primaryName VAL Michelle Randolphs COL primaryProfession VAL actress COL id VAL nm21955666	0
COL primaryName VAL Walia COL primaryProfession VAL actor COL id VAL nm1161145	COL primaryName VAL Ismet Erten COL primaryProfession VAL catro COL id VAL nm21957321	0
COL primaryName VAL Doria Sergio COL primaryProfession VAL atcor COL id VAL nm21964010	COL primaryName VAL Kleer Maibaum COL primaryProfession VAL actress COL id VAL nm1796715	0
COL primaryName VAL Opalinski Kazimierz COL primaryProfession VAL or COL id VAL nm21961321	COL primaryName VAL Julia von FrihlingE COL primaryProfession VAL editor COL id VAL nm21963300	0
COL primaryName VAL Oktay Yavuzr COL primaryProfession VAL script_department COL id VAL nm21957316	COL primaryName VAL PaoChang Han COL primaryProfession VAL director-production_manager-miscellaneous COL id VAL nm0156476	0
COL primaryName VAL Mel Lewis COL primaryProfession VAL composer-music_department-sound_department COL id VAL nm0507542	COL primaryName VAL Rirkoo COL primaryProfession VAL actor COL id VAL nm21962547	0
COL primaryName VAL Lachlan Milnev COL primaryProfession VAL cinematographer-camera_department COL id VAL nm21959194	COL primaryName VAL Carolina Martín Ferro COL primaryProfession VAL actress COL id VAL nm21963858	0
COL primaryName VAL Edward Lee COL primaryProfession VAL execuitve COL id VAL nm21956509	COL primaryName VAL Jordan Haj COL primaryProfession VAL actor-soundtrack-director COL id VAL nm21964964	0
COL primaryName VAL Cruser Sean COL primaryProfession VAL cinematographer-editor-producer COL id VAL nm3680655	COL primaryName VAL Mac Kenny COL primaryProfession VAL cinematographer-camera_department-director COL id VAL nm1510616	0
COL primaryName VAL James Luisi COL primaryProfession VAL actor COL id VAL nm21969504	COL primaryName VAL Banzar Dacmhaa COL primaryProfession VAL actor COL id VAL nm0198688	0
COL primaryName VAL Darren Butlere COL primaryProfession VAL soundtrack COL id VAL nm21959450	COL primaryName VAL Ege Aydan COL primaryProfession VAL actor COL id VAL nm21961182	0
COL primaryName VAL  COL primaryProfession VAL editorial_department-prdoucer COL id VAL nm21958463	COL primaryName VAL Oliver Wallace COL primaryProfession VAL  COL id VAL nm0006337	0
COL primaryName VAL Pierre Barillet COL primaryProfession VAL writer-actor COL id VAL nm0054667	COL primaryName VAL Pierre COL primaryProfession VAL publicist-actor COL id VAL nm21955746	1
COL primaryName VAL  COL primaryProfession VAL actor-writer-director COL id VAL nm3127108	COL primaryName VAL mDitriy OrlovB COL primaryProfession VAL editorial_department COL id VAL nm21960611	0
COL primaryName VAL Brooke Satchwell COL primaryProfession VAL actress-camera_department-producer COL id VAL nm0766120	COL primaryName VAL Shawn Michaels COL primaryProfession VAL actor-producer-soundtrack COL id VAL nm21960295	0
COL primaryName VAL Sabah ShehatNa COL primaryProfession VAL locatoin_management COL id VAL nm21968336	COL primaryName VAL Sabah Shehata COL primaryProfession VAL actress COL id VAL nm21968333	1
COL primaryName VAL Christopher Ainley COL primaryProfession VAL actor COL id VAL nm21967536	COL primaryName VAL Frank Sullivan COL primaryProfession VAL editor-cinematographer-writer COL id VAL nm21967498	0
COL primaryName VAL Garnet Campbell COL primaryProfession VAL producer-director-writer COL id VAL nm3404517	COL primaryName VAL Mike Watt COL primaryProfession VAL actor-soundtrack-composer COL id VAL nm0915002	0
COL primaryName VAL Nikos MilasH COL primaryProfession VAL miscellaneous-camera_department-producer COL id VAL nm21961808	COL primaryName VAL Bernardo de la Mora COL primaryProfession VAL actor COL id VAL nm6757563	0
COL primaryName VAL Philip Careyf COL primaryProfession VAL assistant-soundtrack COL id VAL nm21956702	COL primaryName VAL Philip aCrey COL primaryProfession VAL actor-soundtrack COL id VAL nm0137023	1
COL primaryName VAL Liliana Bonfatti COL primaryProfession VAL actress COL id VAL nm0094388	COL primaryName VAL Bentley Cooper COL primaryProfession VAL actor COL id VAL nm7732549	0
COL primaryName VAL Miogo Chen COL primaryProfession VAL composer-music_department COL id VAL nm7595770	COL primaryName VAL Anna Mikhaylovskaya COL primaryProfession VAL actress COL id VAL nm3361981	0
COL primaryName VAL Sebastián COL primaryProfession VAL editor-director-writer COL id VAL nm21963857	COL primaryName VAL Sebastián Schjaer COL primaryProfession VAL editor-director-writer COL id VAL nm4398028	1
COL primaryName VAL Kitarô Muro COL primaryProfession VAL producer-writer-director COL id VAL nm3496977	COL primaryName VAL Kitaôr Muro COL primaryProfession VAL  COL id VAL nm21959575	1
COL primaryName VAL Chandrashekhar Mahamuni COL primaryProfession VAL producer COL id VAL nm21964214	COL primaryName VAL Nagesh COL primaryProfession VAL actor-sound_department COL id VAL nm0619309	0
COL primaryName VAL Oleg Kuznetsov COL primaryProfession VAL actor COL id VAL nm21961269	COL primaryName VAL Oleg Kuznetsov COL primaryProfession VAL actor COL id VAL nm10693875	1
COL primaryName VAL Jake Bernnan COL primaryProfession VAL  COL id VAL nm3967248	COL primaryName VAL Krzysztof Ptak COL primaryProfession VAL cinematographer-camera_department-miscellaneous COL id VAL nm21961720	0
COL primaryName VAL Vallye Keene COL primaryProfession VAL actress COL id VAL nm0444742	COL primaryName VAL Valley COL primaryProfession VAL animation_department COL id VAL nm21960201	1
COL primaryName VAL Tony Baez MilanQ COL primaryProfession VAL director-writer-actor COL id VAL nm21969645	COL primaryName VAL Tony Baez Milan COL primaryProfession VAL ector-writer-actor COL id VAL nm2098458	1
COL primaryName VAL Christian Blanco COL primaryProfession VAL producer COL id VAL nm1896990	COL primaryName VAL Christian Blanco COL primaryProfession VAL producer COL id VAL nm21967875	1
COL primaryName VAL Hall COL primaryProfession VAL producer-actor-writer COL id VAL nm6449797	COL primaryName VAL Matt Hall COL primaryProfession VAL producer-actor-writer COL id VAL nm21964946	1
COL primaryName VAL Gerard Damiano COL primaryProfession VAL director-writer-producer COL id VAL nm21958745	COL primaryName VAL Gerard Damiano COL primaryProfession VAL director-writer-producer COL id VAL nm0198790	1
COL primaryName VAL  COL primaryProfession VAL editor-editorial_department-sound_depment COL id VAL nm0284765	COL primaryName VAL Mario COL primaryProfession VAL actor-cinematographer-director COL id VAL nm21959528	0
COL primaryName VAL  COL primaryProfession VAL production_designer-art_director-art_department COL id VAL nm0502656	COL primaryName VAL Strong Rico COL primaryProfession VAL  COL id VAL nm21967844	0
COL primaryName VAL Aatu Kokkonenv COL primaryProfession VAL  COL id VAL nm21962797	COL primaryName VAL Aatu Kokkonen COL primaryProfession VAL actor COL id VAL nm6234907	1
COL primaryName VAL Krzysztof Ptak COL primaryProfession VAL cinematographer-camera_department-miscellaneous COL id VAL nm21961720	COL primaryName VAL Ptak Krzysztof COL primaryProfession VAL cinematographer-camera_department-miscellaneous COL id VAL nm0699670	1
COL primaryName VAL Andreas Arvanitis COL primaryProfession VAL actor COL id VAL nm3195887	COL primaryName VAL Chaudhari Ankush COL primaryProfession VAL actor-director-writer COL id VAL nm1237397	0
COL primaryName VAL Richard Carter COL primaryProfession VAL actor COL id VAL nm0141885	COL primaryName VAL Prabhakra Kapikad COL primaryProfession VAL actor COL id VAL nm9628751	0
COL primaryName VAL Jelena BÃ¼sser COL primaryProfession VAL actress COL id VAL nm21958091	COL primaryName VAL Jelena Büsser COL primaryProfession VAL actress COL id VAL nm21958095	1
COL primaryName VAL Bryan SmithC COL primaryProfession VAL wrr COL id VAL nm21960142	COL primaryName VAL Erika Palomino COL id VAL nm3488429	0
COL primaryName VAL Chadnrashekhar COL primaryProfession VAL actor-assistant_director-writer COL id VAL nm0151539	COL primaryName VAL Massimo BordonaroA COL primaryProfession VAL legal-cinematographer-sound_department COL id VAL nm21965212	0
COL primaryName VAL Lamberto V Avellana COL primaryProfession VAL director-writer-producer COL id VAL nm0042885	COL primaryName VAL Eric Hodges COL primaryProfession VAL editor-editorial_department COL id VAL nm21966918	0
COL primaryName VAL Alexandr eParizeauz COL primaryProfession VAL pucer-director COL id VAL nm21955629	COL primaryName VAL Lisa Maria Falcone COL primaryProfession VAL producer COL id VAL nm11396650	0
COL primaryName VAL Alice Taglioni COL primaryProfession VAL actress-soundtrack-director COL id VAL nm21954988	COL primaryName VAL Burt Lancaster COL primaryProfession VAL actor-producer-miscellaneous COL id VAL nm21961487	0
COL primaryName VAL  COL primaryProfession VAL producerrector-writer COL id VAL nm21964358	COL primaryName VAL Guy Dufaux COL primaryProfession VAL  COL id VAL nm0240338	0
COL primaryName VAL Klara Rumyanovay COL primaryProfession VAL actress-music_department COL id VAL nm21964906	COL primaryName VAL Lauren Haroutunian COL primaryProfession VAL cinematographer-editorial_department-camera_department COL id VAL nm21955650	0
COL primaryName VAL Candi Milo COL primaryProfession VAL actress-music_department-producer COL id VAL nm0590430	COL primaryName VAL Eric Hodges COL primaryProfession VAL editor-editorial_department COL id VAL nm21966918	0
COL primaryName VAL Noel Cunningham COL primaryProfession VAL actor-editorial_department-writer COL id VAL nm21956443	COL primaryName VAL Madhuri Dixit COL primaryProfession VAL actress-music_department-soundtrack COL id VAL nm0002043	0
COL primaryName VAL Marc Barbé COL primaryProfession VAL actor-director-writer COL id VAL nm0053903	COL primaryName VAL Stelvio Massi COL primaryProfession VAL cinematographer-director-camera_department COL id VAL nm0005787	0
COL primaryName VAL John A Bushelman COL primaryProfession VAL editor-editorial_department-sound_department COL id VAL nm0124253	COL primaryName VAL Ali Mansuri COL primaryProfession VAL producer-miscellaneous-camera_department COL id VAL nm21966152	0
COL primaryName VAL Oleg Kuznetsov COL primaryProfession VAL actor COL id VAL nm10693875	COL primaryName VAL Susan Boyle COL primaryProfession VAL soundtrack-actress COL id VAL nm21966636	0
COL primaryName VAL Yuka Hôshaku COL primaryProfession VAL actress COL id VAL nm2488101	COL primaryName VAL Greg Pruss COL primaryProfession VAL writer-actor-art_department COL id VAL nm21958076	0
COL primaryName VAL Lloyd Anoai COL primaryProfession VAL actro COL id VAL nm3150204	COL primaryName VAL Orion Kaminkyy COL primaryProfession VAL art_department-ter-cinematographer COL id VAL nm21958591	0
COL primaryName VAL Joone COL primaryProfession VAL producer-director-camera_department COL id VAL nm21966925	COL primaryName VAL Moneera Girshab COL primaryProfession VAL actress COL id VAL nm2404288	0
COL primaryName VAL Bernard McConville COL primaryProfession VAL writer-script_department COL id VAL nm21959053	COL primaryName VAL McConville COL primaryProfession VAL writer-script_edpartment COL id VAL nm21959051	1
COL primaryName VAL Özen Sermet COL primaryProfession VAL transportation_department-editor-director COL id VAL nm21955036	COL primaryName VAL Ashok Banthia COL primaryProfession VAL actor-assistant_director COL id VAL nm0052532	0
COL primaryName VAL Andrew Gothard COL primaryProfession VAL actor COL id VAL nm8693727	COL primaryName VAL Brigitte Horney COL primaryProfession VAL actress-soundtrack COL id VAL nm0395148	0
COL primaryName VAL Black Jack COL primaryProfession VAL actor COL id VAL nm21967694	COL primaryName VAL Jake Roberts COL primaryProfession VAL actor-writer COL id VAL nm21960294	0
COL primaryName VAL Anthony Hornus COL primaryProfession VAL actor-producer-writer COL id VAL nm0395228	COL primaryName VAL Shuogang Chen COL primaryProfession VAL  COL id VAL nm9156639	0
COL primaryName VAL Robert Paradis COL primaryProfession VAL composer COL id VAL nm21955805	COL primaryName VAL Robert Paradis COL primaryProfession VAL composer COL id VAL nm0660851	1
COL primaryName VAL Kanwaljit Singh COL primaryProfession VAL actor COL id VAL nm1942776	COL primaryName VAL Sócrates COL primaryProfession VAL editor COL id VAL nm4627372	0
COL primaryName VAL Nick Crawford COL primaryProfession VAL actor COL id VAL nm21962313	COL primaryName VAL Jacques COL primaryProfession VAL actor-writer COL id VAL nm0672269	0
COL primaryName VAL Ettore Maria COL primaryProfession VAL assistant_director-director-writer COL id VAL nm21969422	COL primaryName VAL  COL primaryProfession VAL cinmeatograhper COL id VAL nm21959005	0
COL primaryName VAL Sára László COL primaryProfession VAL producer-actress-writer COL id VAL nm21963861	COL primaryName VAL Curtis Bisel_ COL primaryProfession VAL animation_department-miscellaneous-editorial_department COL id VAL nm21968219	0
COL primaryName VAL Linda Sorensen COL primaryProfession VAL actress COL id VAL nm21958608	COL primaryName VAL Freberg Stan COL primaryProfession VAL actor-soundtrack-writer COL id VAL nm0292677	0
COL primaryName VAL Ouseppachan COL primaryProfession VAL composer-music_department-soundtrack COL id VAL nm1436884	COL primaryName VAL Knaa Akutsu COL primaryProfession VAL acts COL id VAL nm21963012	0
COL primaryName VAL Guy Branum COL primaryProfession VAL writer-producer-actor COL id VAL nm1502218	COL primaryName VAL Bernardo de la Mora COL primaryProfession VAL actor COL id VAL nm21965978	0
COL primaryName VAL Guillaume Schiffman COL primaryProfession VAL cinematographer-camera_department-actor COL id VAL nm0771526	COL primaryName VAL Mark Bresciano COL id VAL nm2362566	0
COL primaryName VAL Opalinski Kazimierz COL primaryProfession VAL or COL id VAL nm21961321	COL primaryName VAL Kazimierz Opalinski COL primaryProfession VAL actor COL id VAL nm0649041	1
COL primaryName VAL Yan Hsiao COL primaryProfession VAL actor COL id VAL nm21964658	COL primaryName VAL Olivier Meidinger COL primaryProfession VAL production_designer-art_department-actor COL id VAL nm1004691	0
COL primaryName VAL Jame sWhintey COL primaryProfession VAL director-cinematographer-editor COL id VAL nm1448796	COL primaryName VAL NoharaM Ryuji COL primaryProfession VAL script_department COL id VAL nm21959573	0
COL primaryName VAL Cuckoo COL primaryProfession VAL actress-producer-assistant_director COL id VAL nm21962550	COL primaryName VAL Terry Jernigan COL primaryProfession VAL actor-producer-writer COL id VAL nm0422003	0
COL primaryName VAL Marilu Henner COL primaryProfession VAL actress-miscellaneous-producer COL id VAL nm0000447	COL primaryName VAL Marilu Henner COL primaryProfession VAL actress-miscellaneosu-producer COL id VAL nm21964717	1
COL primaryName VAL Derek Evansa COL primaryProfession VAL actor COL id VAL nm21958574	COL primaryName VAL Guttorm Lene iMkkelsen COL primaryProfession VAL producre COL id VAL nm21957279	0
COL primaryName VAL Andrew Gothardi COL primaryProfession VAL actro COL id VAL nm21964945	COL primaryName VAL Andrew Gothard COL primaryProfession VAL actor COL id VAL nm8693727	1
COL primaryName VAL Bob Caseyq COL primaryProfession VAL stunts COL id VAL nm21968358	COL primaryName VAL Steven Van Signel COL primaryProfession VAL  COL id VAL nm0973936	0
COL primaryName VAL Enrique Jarlego COL primaryProfession VAL editor-director-actor COL id VAL nm21967640	COL primaryName VAL Enrique Jarlego COL primaryProfession VAL editor-director-actor COL id VAL nm1346476	1
COL primaryName VAL Buck Adams COL primaryProfession VAL actor-director-writer COL id VAL nm0010799	COL primaryName VAL Sabah Shehata COL primaryProfession VAL actor COL id VAL nm21968339	0
COL primaryName VAL Brian McCardie COL primaryProfession VAL ar COL id VAL nm21964121	COL primaryName VAL Rebecca OBrien COL primaryProfession VAL  COL id VAL nm0639780	0
COL primaryName VAL Paul Cattermole COL primaryProfession VAL actor-soundtr COL id VAL nm0146366	COL primaryName VAL  COL primaryProfession VAL casting_deaprtment-soundtrack COL id VAL nm21963487	1
COL primaryName VAL Albin Petterssons COL primaryProfession VAL actor-writer-casting_department COL id VAL nm21962644	COL primaryName VAL Harry Kurnitz COL primaryProfession VAL writer-producer-costume_designer COL id VAL nm0475823	0
COL primaryName VAL MariaTeresa DaherCusack COL primaryProfession VAL actress COL id VAL nm8474275	COL primaryName VAL Gerard Damiano COL primaryProfession VAL director-writer-producer COL id VAL nm0198790	0
COL primaryName VAL Max ProssR COL primaryProfession VAL producer-writer-miscellaneous COL id VAL nm21956921	COL primaryName VAL Max Pross COL primaryProfession VAL producer-writer-miscellaneosu COL id VAL nm0698795	1
COL primaryName VAL Bottoms Timothy COL primaryProfession VAL  COL id VAL nm0000961	COL primaryName VAL Gabriel Diniz COL primaryProfession VAL  COL id VAL nm21969647	0
COL primaryName VAL Simon Beaufils COL primaryProfession VAL cinematographer-camera_department COL id VAL nm21963983	COL primaryName VAL Simon Beaufils COL primaryProfession VAL cinematographer-camera_department COL id VAL nm1471778	1
COL primaryName VAL  COL primaryProfession VAL catress COL id VAL nm0590210	COL primaryName VAL Gangapada Basu COL primaryProfession VAL actor COL id VAL nm21966948	0
COL primaryName VAL Heather LangenkampN COL primaryProfession VAL actress-special_effects-make_up_department COL id VAL nm21960222	COL primaryName VAL Mann COL primaryProfession VAL production_designer-art_director-costume_designer COL id VAL nm21961322	0
COL primaryName VAL Leo HouldingU COL primaryProfession VAL producer-miscellaneous COL id VAL nm21969270	COL primaryName VAL Robert De Niro COL primaryProfession VAL actor-producer-soundtrack COL id VAL nm0000134	0
COL primaryName VAL Christopher Lennertz COL primaryProfession VAL composer-soundtrack-music_department COL id VAL nm0501999	COL primaryName VAL Lisa Maria Falcone COL primaryProfession VAL producer COL id VAL nm11396650	0
COL primaryName VAL Taylor oCok COL primaryProfession VAL actor COL id VAL nm21962570	COL primaryName VAL Taylor Cook COL primaryProfession VAL actor COL id VAL nm2387267	1
COL primaryName VAL Parker C Hix COL primaryProfession VAL actor COL id VAL nm8540795	COL primaryName VAL Bashar Samman COL primaryProfession VAL editorial_department-editor-camera_department COL id VAL nm21967588	0
COL primaryName VAL Gunn Tommy COL primaryProfession VAL actor-director-art_department COL id VAL nm0348237	COL primaryName VAL Jim Deloye COL primaryProfession VAL producer COL id VAL nm1857123	0
COL primaryName VAL Mike Cunliffe COL primaryProfession VAL director-editor-actor COL id VAL nm1026675	COL primaryName VAL Georgiy Ostretsov COL primaryProfession VAL actor COL id VAL nm7698996	0
COL primaryName VAL Bickram Ghosh COL primaryProfession VAL composer-music_department-actor COL id VAL nm1901403	COL primaryName VAL Axel Milberg COL primaryProfession VAL actor COL id VAL nm21963301	0
COL primaryName VAL Chris Walden COL primaryProfession VAL music_department-composer-soundtrack COL id VAL nm0907065	COL primaryName VAL Fronczewskiq COL primaryProfession VAL visual_effects-ndtrack-director COL id VAL nm21955604	0
COL primaryName VAL Richard Carter COL primaryProfession VAL actor COL id VAL nm0141885	COL primaryName VAL Carterp Richard COL primaryProfession VAL camera_department COL id VAL nm21960114	1
COL primaryName VAL Patti Murin COL primaryProfession VAL actress-soundtrack COL id VAL nm4950204	COL primaryName VAL Jorge Rivero COL primaryProfession VAL actor-producer COL id VAL nm0729473	0
COL primaryName VAL Frank COL primaryProfession VAL cinematographer-camera_department-director COL id VAL nm21968542	COL primaryName VAL Virginie Efira COL primaryProfession VAL actress-writer-producer COL id VAL nm1812637	0
COL primaryName VAL PaoChang Han COL primaryProfession VAL director-production_manager-miscellaneous COL id VAL nm21965333	COL primaryName VAL Lockwood COL primaryProfession VAL actor-director-writer COL id VAL nm1524001	0
COL primaryName VAL Giapmiero Judica COL primaryProfession VAL cator COL id VAL nm0431935	COL primaryName VAL Stig Björkman COL primaryProfession VAL director-writer-miscellaneous COL id VAL nm0084983	0
COL primaryName VAL  COL primaryProfession VAL erss COL id VAL nm0833385	COL primaryName VAL Courtney Cummz COL primaryProfession VAL actress-director-camera_department COL id VAL nm1617563	0
COL primaryName VAL Bill McLaughlin COL primaryProfession VAL  COL id VAL nm21968321	COL primaryName VAL Erika Palomino COL id VAL nm3488429	0
COL primaryName VAL Katie Bonhamp COL primaryProfession VAL director-writer-assistant_director COL id VAL nm21955061	COL primaryName VAL Rüstü COL id VAL nm21959399	0
COL primaryName VAL Daniel CraigH COL primaryProfession VAL cinematographer-producer-soundtrack COL id VAL nm21959213	COL primaryName VAL  COL primaryProfession VAL cator COL id VAL nm9504585	0
COL primaryName VAL Phil Rosen COL primaryProfession VAL director-cinematographer-producer COL id VAL nm0005847	COL primaryName VAL Gangapada Basu COL primaryProfession VAL actor COL id VAL nm21966948	0
COL primaryName VAL Mariah Carey COL primaryProfession VAL soundtrack-actress-composer COL id VAL nm21966639	COL primaryName VAL Carey COL primaryProfession VAL soundtrack-actress-composer COL id VAL nm0001014	1
COL primaryName VAL Jefferson Moffittp COL primaryProfession VAL writer-director COL id VAL nm21968890	COL primaryName VAL Klaus Kinski COL primaryProfession VAL actor-writer-director COL id VAL nm0001428	0
COL primaryName VAL Rirkoo COL primaryProfession VAL actor COL id VAL nm21962547	COL primaryName VAL Oskar Franzenh COL primaryProfession VAL editor-editorial_department-camera_department COL id VAL nm21963560	0
COL primaryName VAL Rosi aCmpos COL primaryProfession VAL actress-soundtrack-miscellaneous COL id VAL nm0133320	COL primaryName VAL Carole Lebel COL primaryProfession VAL actress COL id VAL nm21967488	0
COL primaryName VAL Kent Hovind COL primaryProfession VAL writer-producer-camera_department COL id VAL nm2379457	COL primaryName VAL Luis LuciaY COL primaryProfession VAL casting_department-director-production_manager COL id VAL nm21962883	0
COL primaryName VAL Alexandre Parizeau COL primaryProfession VAL producer-director COL id VAL nm1864695	COL primaryName VAL Peter Lolyd COL primaryProfession VAL  COL id VAL nm0516102	0
