COL primaryName VAL Tina Bates COL primaryProfession VAL writer COL id VAL nm21966749	COL primaryName VAL Tina Bates COL primaryProfession VAL writer COL id VAL nm8311413	1
COL primaryName VAL Kyle Stone COL primaryProfession VAL actor-miscellaneous COL id VAL nm0831996	COL primaryName VAL Helder Fariaz COL primaryProfession VAL editor-director-writer COL id VAL nm21961129	0
COL primaryName VAL Jim DeloyeB COL primaryProfession VAL legal COL id VAL nm21968299	COL primaryName VAL Naama Amitr COL primaryProfession VAL actress COL id VAL nm21958292	0
COL primaryName VAL Shawn Michaels COL primaryProfession VAL actor-producer-soundtrack COL id VAL nm21960295	COL primaryName VAL Shawn Michaels COL primaryProfession VAL actor-producer-soundtrack COL id VAL nm0382582	1
COL primaryName VAL Manikanth Kadri COL primaryProfession VAL composer COL id VAL nm2551348	COL primaryName VAL Andrew Gothard COL primaryProfession VAL actor COL id VAL nm21964941	0
COL primaryName VAL Robert Schimmelc COL primaryProfession VAL assistant_director-actor-producer COL id VAL nm21961192	COL primaryName VAL Stern Bigot COL primaryProfession VAL editor-camera_department-director COL id VAL nm1879199	0
COL primaryName VAL Juno COL primaryProfession VAL editorial_department COL id VAL nm21966916	COL primaryName VAL Jefferson Moffitt COL primaryProfession VAL writer-director COL id VAL nm0595655	0
COL primaryName VAL Gerald Fried COL primaryProfession VAL composer-music_department-soundtrack COL id VAL nm21967497	COL primaryName VAL Ilya Korobko COL primaryProfession VAL actor COL id VAL nm6910119	0
COL primaryName VAL Todd TrimmerT COL primaryProfession VAL producer-writer-executive COL id VAL nm21963568	COL primaryName VAL Leo Valeriano COL primaryProfession VAL actor COL id VAL nm21965908	0
COL primaryName VAL Walaa Faridg COL primaryProfession VAL actress COL id VAL nm21968335	COL primaryName VAL Raffaella De Laurentiisr COL primaryProfession VAL set_decorator-production_manager-costume_department COL id VAL nm21958077	0
COL primaryName VAL Jimmy Pawlak COL primaryProfession VAL actor COL id VAL nm21965950	COL primaryName VAL Annabel Chong COL primaryProfession VAL actress COL id VAL nm0159026	0
COL primaryName VAL Diego Sanchez COL id VAL nm1831470	COL primaryName VAL Ali B COL primaryProfession VAL actor-writer-soundtrack COL id VAL nm1716507	0
COL primaryName VAL Blanket Barricadev COL primaryProfession VAL composer COL id VAL nm21957278	COL primaryName VAL Ilmari Saarikoskiy COL primaryProfession VAL make_up_department COL id VAL nm21963559	0
COL primaryName VAL Hattie Morahan COL primaryProfession VAL actress COL id VAL nm0602455	COL primaryName VAL Mat Lucas COL primaryProfession VAL actor-editorial_department-editor COL id VAL nm1103468	0
COL primaryName VAL Ulrich Matthes COL primaryProfession VAL actor COL id VAL nm21955962	COL primaryName VAL Brent AginW COL primaryProfession VAL executive COL id VAL nm21963602	0
COL primaryName VAL Miomir DenicH COL primaryProfession VAL production_designer-art_director COL id VAL nm21959869	COL primaryName VAL Sarah Youngg COL primaryProfession VAL transportation_department-producer-director COL id VAL nm21955434	0
COL primaryName VAL Ali Miric COL primaryProfession VAL actor-director-writer COL id VAL nm21969284	COL primaryName VAL Brock England COL primaryProfession VAL actor COL id VAL nm2932230	0
COL primaryName VAL David Bret COL id VAL nm4762161	COL primaryName VAL David Bretp COL primaryProfession VAL music_department COL id VAL nm21965319	1
COL primaryName VAL Don Smith COL primaryProfession VAL actor COL id VAL nm2942977	COL primaryName VAL Joe KingS COL primaryProfession VAL composer-director-writer COL id VAL nm21965998	0
COL primaryName VAL Bodega BamzY COL primaryProfession VAL actor-composer COL id VAL nm21960934	COL primaryName VAL Ido Drent COL primaryProfession VAL actor COL id VAL nm3377372	0
COL primaryName VAL John CaputoD COL primaryProfession VAL casting_director COL id VAL nm21956510	COL primaryName VAL Vinu Kiriyathp COL primaryProfession VAL writer-composer COL id VAL nm21969058	0
COL primaryName VAL Michael Wetherburn COL primaryProfession VAL composer COL id VAL nm21968498	COL primaryName VAL Michael Wetherburn COL primaryProfession VAL composer COL id VAL nm4325325	1
COL primaryName VAL Boman Irani COL primaryProfession VAL actor-music_department-soundtrack COL id VAL nm1224082	COL primaryName VAL Nate Davis COL primaryProfession VAL actor COL id VAL nm9758432	0
COL primaryName VAL OJ Simpson COL primaryProfession VAL actor-producer COL id VAL nm0001740	COL primaryName VAL OJ Simpson COL primaryProfession VAL actor-producer COL id VAL nm21957752	1
COL primaryName VAL Ilmari Saarikoskiy COL primaryProfession VAL make_up_department COL id VAL nm21963559	COL primaryName VAL Sarah Strange COL primaryProfession VAL actress COL id VAL nm0833385	0
COL primaryName VAL Sarah Young COL primaryProfession VAL actress-producer-director COL id VAL nm0950045	COL primaryName VAL Chris Squire COL primaryProfession VAL soundtrack-producer-composer COL id VAL nm0820085	0
COL primaryName VAL Alyssa Chaffee COL primaryProfession VAL costume_department-actress COL id VAL nm5915192	COL primaryName VAL Sergio Doria COL primaryProfession VAL actor COL id VAL nm0233638	0
COL primaryName VAL Guy Maddinn COL primaryProfession VAL director-writer-cinematographer COL id VAL nm21955271	COL primaryName VAL Jackson Burnside COL id VAL nm7273533	0
COL primaryName VAL John Dennis COL primaryProfession VAL actor COL id VAL nm21961304	COL primaryName VAL John Dennis COL primaryProfession VAL actor COL id VAL nm0112392	1
COL primaryName VAL Tom Mix COL primaryProfession VAL actor-director-writer COL id VAL nm21956057	COL primaryName VAL Walaa Faridg COL primaryProfession VAL actress COL id VAL nm21968335	0
COL primaryName VAL Janez Bricelj COL primaryProfession VAL editor-sound_department-actor COL id VAL nm0108530	COL primaryName VAL Christian Blanco COL primaryProfession VAL producer COL id VAL nm1896990	0
COL primaryName VAL Felix Adler COL primaryProfession VAL writer-miscellaneous-actor COL id VAL nm0012148	COL primaryName VAL Felix Adler COL primaryProfession VAL writer-miscellaneous-actor COL id VAL nm21967403	1
COL primaryName VAL Nur Ay COL primaryProfession VAL actress COL id VAL nm1125189	COL primaryName VAL Matt Hall COL primaryProfession VAL producer-actor-writer COL id VAL nm21964943	0
COL primaryName VAL Garnet Campbello COL primaryProfession VAL composer-director-writer COL id VAL nm21961208	COL primaryName VAL Roy Mackr COL primaryProfession VAL special_effects-writer-miscellaneous COL id VAL nm21956212	0
COL primaryName VAL George Galloway COL primaryProfession VAL writer-producer-actor COL id VAL nm1544210	COL primaryName VAL George Galloway COL primaryProfession VAL writer-producer-actor COL id VAL nm21959548	1
COL primaryName VAL Jirí BurianI COL primaryProfession VAL producer-composer-actor COL id VAL nm21964967	COL primaryName VAL Jaroslaw Pietraszek COL primaryProfession VAL editor COL id VAL nm1323944	0
COL primaryName VAL Mary Shelley COL primaryProfession VAL writer COL id VAL nm0791217	COL primaryName VAL Andrew Thacher COL primaryProfession VAL actor-sound_department-producer COL id VAL nm0857107	0
COL primaryName VAL John Pudneyf COL primaryProfession VAL writer COL id VAL nm21963928	COL primaryName VAL John Pudney COL primaryProfession VAL editorial_department COL id VAL nm21963923	1
COL primaryName VAL Sebastian Zentilomo COL primaryProfession VAL cinematographer-editor COL id VAL nm7839145	COL primaryName VAL Hans Heinrich COL primaryProfession VAL director-editor-writer COL id VAL nm21958044	0
COL primaryName VAL Harvey Korman COL primaryProfession VAL actor-director-soundtrack COL id VAL nm0466327	COL primaryName VAL Rajan P Dev COL primaryProfession VAL actor-director COL id VAL nm21969057	0
COL primaryName VAL Mena Suvari COL primaryProfession VAL actress-soundtrack-producer COL id VAL nm21960663	COL primaryName VAL Mena Suvari COL primaryProfession VAL actress-soundtrack-producer COL id VAL nm0002546	1
COL primaryName VAL Howard K Smithj COL primaryProfession VAL make_up_department-actor COL id VAL nm21967206	COL primaryName VAL Howard K Smith COL primaryProfession VAL writer-actor COL id VAL nm0808485	1
COL primaryName VAL Dusty Rhodes COL primaryProfession VAL writer-actor-producer COL id VAL nm0722416	COL primaryName VAL Martin Brygmann COL primaryProfession VAL actor-composer-soundtrack COL id VAL nm0117369	0
COL primaryName VAL Lidia Korsakówna COL primaryProfession VAL actress COL id VAL nm0466671	COL primaryName VAL Mario Temes COL primaryProfession VAL actor-cinematographer-director COL id VAL nm21959525	0
COL primaryName VAL Trijntje Oosterhuis COL primaryProfession VAL soundtrack-actress-writer COL id VAL nm21964155	COL primaryName VAL Trijntje Oosterhuis COL primaryProfession VAL soundtrack-actress-writer COL id VAL nm1913729	1
COL primaryName VAL Maria Roveran COL primaryProfession VAL actress-composer-music_department COL id VAL nm21964948	COL primaryName VAL Maria Roveran COL primaryProfession VAL actress-composer-music_department COL id VAL nm5460346	1
COL primaryName VAL Stephen Reizes COL primaryProfession VAL cinematographer-camera_department-director COL id VAL nm0718716	COL primaryName VAL Metin Erksan COL primaryProfession VAL director-writer-producer COL id VAL nm21959860	0
COL primaryName VAL Ricardo Remias COL primaryProfession VAL cinematographer-camera_department-actor COL id VAL nm0718928	COL primaryName VAL Richard Roundtree COL primaryProfession VAL actor COL id VAL nm0745780	0
COL primaryName VAL Martín Mainoli COL primaryProfession VAL editor-director-writer COL id VAL nm0969637	COL primaryName VAL Gabriel Senanes COL primaryProfession VAL composer-music_department COL id VAL nm0784086	0
COL primaryName VAL Myrna Loy COL primaryProfession VAL actress-soundtrack COL id VAL nm0001485	COL primaryName VAL Stephen Gass COL primaryProfession VAL director-miscellaneous-writer COL id VAL nm3296690	0
COL primaryName VAL Scott Lyons COL primaryProfession VAL actor-miscellaneous COL id VAL nm0529159	COL primaryName VAL Tomi Kosynus COL primaryProfession VAL actor-miscellaneous-art_department COL id VAL nm21955845	0
COL primaryName VAL Prabhu Deva COL primaryProfession VAL actor-miscellaneous-director COL id VAL nm0222150	COL primaryName VAL Tom Shannon COL primaryProfession VAL animation_department-art_department-production_designer COL id VAL nm1623165	0
COL primaryName VAL Peter Bose COL primaryProfession VAL producer COL id VAL nm1010170	COL primaryName VAL Tina Bates COL primaryProfession VAL writer COL id VAL nm8311413	0
COL primaryName VAL Joe LiTrenta COL primaryProfession VAL director-writer-editor COL id VAL nm2163723	COL primaryName VAL Kanchan COL primaryProfession VAL actress COL id VAL nm0437146	0
COL primaryName VAL Natalia Tenam COL primaryProfession VAL actress-writer-soundtrack COL id VAL nm21957236	COL primaryName VAL Emily Brooks COL primaryProfession VAL actress-writer COL id VAL nm3999828	0
COL primaryName VAL Chris Cook COL primaryProfession VAL actor COL id VAL nm21955375	COL primaryName VAL Steve Cochran COL primaryProfession VAL actor-director-writer COL id VAL nm0168215	0
COL primaryName VAL Harry H Corbett COL primaryProfession VAL actor-writer-soundtrack COL id VAL nm21959683	COL primaryName VAL Orion Kaminkyy COL primaryProfession VAL art_department-writer-cinematographer COL id VAL nm21958591	0
COL primaryName VAL Nick Crawford COL primaryProfession VAL actor COL id VAL nm2395461	COL primaryName VAL Roman Mann COL primaryProfession VAL production_designer-art_director-costume_designer COL id VAL nm21961322	0
COL primaryName VAL Terry Jernigan COL primaryProfession VAL actor-producer-writer COL id VAL nm21964357	COL primaryName VAL Joe E Brown COL primaryProfession VAL actor-soundtrack COL id VAL nm0113873	0
COL primaryName VAL Curtis Bisel COL primaryProfession VAL editor-miscellaneous-editorial_department COL id VAL nm1231602	COL primaryName VAL Curtis Petersent COL primaryProfession VAL composer-cinematographer-assistant_director COL id VAL nm21969136	0
COL primaryName VAL Rahmatou Keïta COL primaryProfession VAL director-writer-production_designer COL id VAL nm2025003	COL primaryName VAL Andrew Strahorn COL primaryProfession VAL cinematographer-camera_department-producer COL id VAL nm1046893	0
COL primaryName VAL Yuan Huang COL primaryProfession VAL writer COL id VAL nm10346395	COL primaryName VAL Jose Americo Ghezzi COL primaryProfession VAL actor COL id VAL nm0315713	0
COL primaryName VAL Pierre Barillet COL primaryProfession VAL writer-actor COL id VAL nm0054667	COL primaryName VAL Pierre BarilletC COL primaryProfession VAL publicist-actor COL id VAL nm21955746	1
COL primaryName VAL Jelena Büsser COL primaryProfession VAL actress COL id VAL nm21958095	COL primaryName VAL Stelvio MassiY COL primaryProfession VAL editor-director-camera_department COL id VAL nm21969421	0
COL primaryName VAL Ashley White COL primaryProfession VAL actress COL id VAL nm21968514	COL primaryName VAL Drew Vaupen COL primaryProfession VAL producer-writer-miscellaneous COL id VAL nm0891291	0
COL primaryName VAL Sabah ShehataN COL primaryProfession VAL location_management COL id VAL nm21968336	COL primaryName VAL Sabah Shehata COL primaryProfession VAL actress COL id VAL nm21968333	1
COL primaryName VAL SumalathaX COL primaryProfession VAL sound_department COL id VAL nm21964235	COL primaryName VAL Axel Milberg COL primaryProfession VAL actor COL id VAL nm0586923	0
COL primaryName VAL Robert Malcolmb COL primaryProfession VAL actor COL id VAL nm21965910	COL primaryName VAL Jeronimo RodriguezGarcia COL primaryProfession VAL cinematographer-camera_department-editorial_department COL id VAL nm2128118	0
COL primaryName VAL Vladimir Gerasimovd COL primaryProfession VAL set_decorator-assistant_director-producer COL id VAL nm21960730	COL primaryName VAL Zygmunt Zintel COL primaryProfession VAL actor COL id VAL nm21961320	0
COL primaryName VAL Philip Careyf COL primaryProfession VAL assistant-soundtrack COL id VAL nm21956702	COL primaryName VAL Philip Carey COL primaryProfession VAL actor-soundtrack COL id VAL nm0137023	1
COL primaryName VAL Nadia COL primaryProfession VAL actress COL id VAL nm2551613	COL primaryName VAL Diana Chihade COL primaryProfession VAL actress COL id VAL nm21964851	0
COL primaryName VAL Gordy Haab COL primaryProfession VAL composer-music_department-soundtrack COL id VAL nm1571576	COL primaryName VAL Marcius Barbieri COL primaryProfession VAL editor-director-actor COL id VAL nm21962614	0
COL primaryName VAL Sebastián Schjaerr COL primaryProfession VAL editor-director-writer COL id VAL nm21963857	COL primaryName VAL Sebastián Schjaer COL primaryProfession VAL editor-director-writer COL id VAL nm4398028	1
COL primaryName VAL Kitarô Muro COL primaryProfession VAL producer-writer-director COL id VAL nm3496977	COL primaryName VAL Kitarô Muro COL primaryProfession VAL producer-writer-director COL id VAL nm21959575	1
COL primaryName VAL Juliana Montañés COL primaryProfession VAL editor COL id VAL nm4022526	COL primaryName VAL Dwayne Kennedy COL primaryProfession VAL writer-actor COL id VAL nm21968490	0
COL primaryName VAL Oleg Kuznetsov COL primaryProfession VAL actor COL id VAL nm21961269	COL primaryName VAL Oleg Kuznetsov COL primaryProfession VAL actor COL id VAL nm10693875	1
COL primaryName VAL Malcolm Richardsm COL primaryProfession VAL visual_effects-cinematographer-producer COL id VAL nm21957412	COL primaryName VAL Miikka LeskinenH COL primaryProfession VAL editor-director-writer COL id VAL nm21955045	0
COL primaryName VAL Valley Keene COL primaryProfession VAL actress COL id VAL nm0444742	COL primaryName VAL Valley KeeneR COL primaryProfession VAL animation_department COL id VAL nm21960201	1
COL primaryName VAL Tony Baez MilanQ COL primaryProfession VAL director-writer-actor COL id VAL nm21969645	COL primaryName VAL Tony Baez Milan COL primaryProfession VAL director-writer-actor COL id VAL nm2098458	1
COL primaryName VAL Christian Blanco COL primaryProfession VAL producer COL id VAL nm1896990	COL primaryName VAL Christian Blanco COL primaryProfession VAL producer COL id VAL nm21967875	1
COL primaryName VAL Matt Hall COL primaryProfession VAL producer-actor-writer COL id VAL nm6449797	COL primaryName VAL Matt Hall COL primaryProfession VAL producer-actor-writer COL id VAL nm21964946	1
COL primaryName VAL Gerard Damiano COL primaryProfession VAL director-writer-producer COL id VAL nm21958745	COL primaryName VAL Gerard Damiano COL primaryProfession VAL director-writer-producer COL id VAL nm0198790	1
COL primaryName VAL James Griffith COL primaryProfession VAL actor-writer-soundtrack COL id VAL nm0341526	COL primaryName VAL Guy Dufaux COL primaryProfession VAL cinematographer-camera_department-director COL id VAL nm21967425	0
COL primaryName VAL Trevor Sacksr COL primaryProfession VAL composer COL id VAL nm21966448	COL primaryName VAL Jose Americo Ghezzi COL primaryProfession VAL actor COL id VAL nm0315713	0
COL primaryName VAL Aatu Kokkonenv COL primaryProfession VAL manager COL id VAL nm21962797	COL primaryName VAL Aatu Kokkonen COL primaryProfession VAL actor COL id VAL nm6234907	1
COL primaryName VAL Krzysztof Ptak COL primaryProfession VAL cinematographer-camera_department-miscellaneous COL id VAL nm21961720	COL primaryName VAL Krzysztof Ptak COL primaryProfession VAL cinematographer-camera_department-miscellaneous COL id VAL nm0699670	1
COL primaryName VAL Margarita Roblesc COL primaryProfession VAL cinematographer-writer-miscellaneous COL id VAL nm21956749	COL primaryName VAL Bern Sundstedt COL primaryProfession VAL actor COL id VAL nm21956871	0
COL primaryName VAL Kari Foxxo COL primaryProfession VAL actress COL id VAL nm21967787	COL primaryName VAL Ivan Mulin COL primaryProfession VAL actor COL id VAL nm6665681	0
COL primaryName VAL Jelena Büsser COL primaryProfession VAL actress COL id VAL nm21958091	COL primaryName VAL Jelena Büsser COL primaryProfession VAL actress COL id VAL nm21958095	1
COL primaryName VAL Michael Dougherty COL primaryProfession VAL writer-director-actor COL id VAL nm1002424	COL primaryName VAL Yoshie Asai COL primaryProfession VAL actress COL id VAL nm0038310	0
COL primaryName VAL Herta Frankel COL primaryProfession VAL actress-miscellaneous-director COL id VAL nm0291216	COL primaryName VAL Sofia Bohdanowicz COL primaryProfession VAL director-editor-producer COL id VAL nm21956122	0
COL primaryName VAL Ion Overman COL primaryProfession VAL actress COL id VAL nm0653887	COL primaryName VAL Greg Pruss COL primaryProfession VAL writer-actor-art_department COL id VAL nm0699294	0
COL primaryName VAL Sebastian Zentilomo COL primaryProfession VAL cinematographer-editor COL id VAL nm7839145	COL primaryName VAL Maralyn Thoma COL primaryProfession VAL writer-actress-producer COL id VAL nm21969506	0
COL primaryName VAL João Fonseca COL primaryProfession VAL assistant_director-production_manager-actor COL id VAL nm21961130	COL primaryName VAL Joan Valerie COL primaryProfession VAL actress-soundtrack-miscellaneous COL id VAL nm0884542	0
COL primaryName VAL Vivian Dorsett COL primaryProfession VAL actress COL id VAL nm7405864	COL primaryName VAL Mohamed Wafik COL primaryProfession VAL actor COL id VAL nm2626793	0
COL primaryName VAL Trevor Ilesley COL id VAL nm2732493	COL primaryName VAL David Brian COL primaryProfession VAL actor-writer COL id VAL nm0108406	0
COL primaryName VAL Samantha Dockser COL primaryProfession VAL actress COL id VAL nm7791847	COL primaryName VAL Brahmanandam COL primaryProfession VAL actor-music_department-soundtrack COL id VAL nm0103977	0
COL primaryName VAL Glenn Montgomery COL primaryProfession VAL writer-costume_department COL id VAL nm21960473	COL primaryName VAL Mel Lewis COL primaryProfession VAL composer-music_department-sound_department COL id VAL nm0507542	0
COL primaryName VAL Max Klevent COL primaryProfession VAL stunts-actor-assistant_director COL id VAL nm21957751	COL primaryName VAL Buzz Farber COL primaryProfession VAL actor-producer COL id VAL nm0267130	0
COL primaryName VAL Martin Maheuxm COL primaryProfession VAL manager COL id VAL nm21964644	COL primaryName VAL Harry Manfredini COL primaryProfession VAL composer-music_department-soundtrack COL id VAL nm0006185	0
COL primaryName VAL Makar Zaporozhskiy COL primaryProfession VAL actor COL id VAL nm5638673	COL primaryName VAL Pinto ColvigU COL primaryProfession VAL actor-writer-animation_department COL id VAL nm21956250	0
COL primaryName VAL Enrique Jarlego COL primaryProfession VAL editor-director-actor COL id VAL nm21967640	COL primaryName VAL Felix Adler COL primaryProfession VAL writer-miscellaneous-actor COL id VAL nm0012148	0
COL primaryName VAL Steffen Hallaschka COL primaryProfession VAL actor COL id VAL nm21956466	COL primaryName VAL Chia Hing Kou COL primaryProfession VAL producer COL id VAL nm21965335	0
COL primaryName VAL Aaron K Carter COL primaryProfession VAL director-actor-writer COL id VAL nm5078817	COL primaryName VAL Babloo ChakravortyS COL primaryProfession VAL art_department-composer-actor COL id VAL nm21964301	0
COL primaryName VAL Bernard McConville COL primaryProfession VAL writer-script_department COL id VAL nm21959053	COL primaryName VAL Bernard McConville COL primaryProfession VAL writer-script_department COL id VAL nm21959051	1
COL primaryName VAL Joe Siracusa COL primaryProfession VAL music_department-sound_department-editorial_department COL id VAL nm0802733	COL primaryName VAL Nikos Foskolos COL primaryProfession VAL writer-director-soundtrack COL id VAL nm0287566	0
COL primaryName VAL Phyllis Calvert COL primaryProfession VAL actress COL id VAL nm0130829	COL primaryName VAL Kenichi Hoyama COL primaryProfession VAL set_decorator-miscellaneous COL id VAL nm21956911	0
COL primaryName VAL Charles Jordan COL primaryProfession VAL actor-soundtrack COL id VAL nm21967586	COL primaryName VAL José María Pemán COL primaryProfession VAL writer-soundtrack COL id VAL nm0671522	0
COL primaryName VAL Barry McCarthy COL primaryProfession VAL actor-writer COL id VAL nm21965660	COL primaryName VAL Ryan Beekhuizen COL primaryProfession VAL actor COL id VAL nm21966128	0
COL primaryName VAL Robert Paradis COL primaryProfession VAL composer COL id VAL nm21955805	COL primaryName VAL Robert Paradis COL primaryProfession VAL composer COL id VAL nm0660851	1
COL primaryName VAL Timothy D Harris COL primaryProfession VAL actor COL id VAL nm2261957	COL primaryName VAL Jan Kettner COL id VAL nm5237842	0
COL primaryName VAL Ryôtarô Okiayu COL primaryProfession VAL actor-soundtrack COL id VAL nm21963011	COL primaryName VAL Clara Rugaard COL primaryProfession VAL actress-soundtrack COL id VAL nm21960474	0
COL primaryName VAL Raoul André COL primaryProfession VAL director-writer-assistant_director COL id VAL nm0029234	COL primaryName VAL Mel Blanc COL primaryProfession VAL actor-soundtrack-music_department COL id VAL nm0000305	0
COL primaryName VAL Nripati Chatterjee COL primaryProfession VAL actor COL id VAL nm0154142	COL primaryName VAL Brock England COL primaryProfession VAL actor COL id VAL nm2932230	0
COL primaryName VAL Valérie Lemerciert COL primaryProfession VAL actress-director-writer COL id VAL nm21955226	COL primaryName VAL Rachid Mekhloufi COL id VAL nm21956886	0
COL primaryName VAL Yassin Ismail Yassin COL primaryProfession VAL director-writer-actor COL id VAL nm1729247	COL primaryName VAL Klaus Kinski COL primaryProfession VAL actor-writer-director COL id VAL nm0001428	0
COL primaryName VAL Jeronimo RodriguezGarcia COL primaryProfession VAL cinematographer-camera_department-editorial_department COL id VAL nm2128118	COL primaryName VAL Frédéric Langlet COL primaryProfession VAL writer COL id VAL nm3531871	0
COL primaryName VAL David Ritsherq COL primaryProfession VAL producer-editor-editorial_department COL id VAL nm21957151	COL primaryName VAL Kitarô Muro COL primaryProfession VAL producer-writer-director COL id VAL nm3496977	0
COL primaryName VAL Kazimierz Opalinski COL primaryProfession VAL actor COL id VAL nm21961321	COL primaryName VAL Kazimierz Opalinski COL primaryProfession VAL actor COL id VAL nm0649041	1
COL primaryName VAL Ross Anderson COL id VAL nm21963603	COL primaryName VAL Kat Kairoj COL primaryProfession VAL editorial_department COL id VAL nm21967260	0
COL primaryName VAL Rosi Campos COL primaryProfession VAL actress-soundtrack-miscellaneous COL id VAL nm0133320	COL primaryName VAL Richard G Wray COL primaryProfession VAL editorial_department-editor COL id VAL nm0942066	0
COL primaryName VAL Briana Banks COL primaryProfession VAL actress COL id VAL nm21959913	COL primaryName VAL Mohamed WafikN COL primaryProfession VAL actor COL id VAL nm21968337	0
COL primaryName VAL Marilu Henner COL primaryProfession VAL actress-miscellaneous-producer COL id VAL nm0000447	COL primaryName VAL Marilu Henner COL primaryProfession VAL actress-miscellaneous-producer COL id VAL nm21964717	1
COL primaryName VAL Tim Vine COL primaryProfession VAL actor-writer-director COL id VAL nm0990104	COL primaryName VAL Ivan Mulin COL primaryProfession VAL actor COL id VAL nm6665681	0
COL primaryName VAL Andrew Gothardi COL primaryProfession VAL actor COL id VAL nm21964945	COL primaryName VAL Andrew Gothard COL primaryProfession VAL actor COL id VAL nm8693727	1
COL primaryName VAL Yoshiko Asaia COL primaryProfession VAL actress COL id VAL nm21962452	COL primaryName VAL Antonio Spadavekkia COL primaryProfession VAL composer COL id VAL nm21960729	0
COL primaryName VAL Enrique Jarlego COL primaryProfession VAL editor-director-actor COL id VAL nm21967640	COL primaryName VAL Enrique Jarlego COL primaryProfession VAL editor-director-actor COL id VAL nm1346476	1
COL primaryName VAL Váradi Edit COL primaryProfession VAL actress COL id VAL nm21955846	COL primaryName VAL Max Dinero\\ COL primaryProfession VAL talent_agent COL id VAL nm21965344	0
COL primaryName VAL PaoChang Han COL primaryProfession VAL director-production_manager-miscellaneous COL id VAL nm0156476	COL primaryName VAL Zygmunt Zintel COL primaryProfession VAL actor COL id VAL nm0957088	0
COL primaryName VAL Paul Cattermole COL primaryProfession VAL actor-soundtrack COL id VAL nm0146366	COL primaryName VAL Paul Cattermoler COL primaryProfession VAL casting_department-soundtrack COL id VAL nm21963487	1
COL primaryName VAL Eric Lindsay COL primaryProfession VAL composer-music_department-sound_department COL id VAL nm21958397	COL primaryName VAL Devin Daleys COL primaryProfession VAL producer-casting_department-editor COL id VAL nm21958575	0
COL primaryName VAL Gea MartireZ COL primaryProfession VAL actress-writer COL id VAL nm21965603	COL primaryName VAL A Jerk COL primaryProfession VAL editor COL id VAL nm9531104	0
COL primaryName VAL Max ProssR COL primaryProfession VAL producer-writer-miscellaneous COL id VAL nm21956921	COL primaryName VAL Max Pross COL primaryProfession VAL producer-writer-miscellaneous COL id VAL nm0698795	1
COL primaryName VAL SL Puram SadanandanW COL primaryProfession VAL writer-director COL id VAL nm21961093	COL primaryName VAL Eric F Adams COL primaryProfession VAL actor-stunts-director COL id VAL nm2353879	0
COL primaryName VAL Simon Beaufils COL primaryProfession VAL cinematographer-camera_department COL id VAL nm21963983	COL primaryName VAL Simon Beaufils COL primaryProfession VAL cinematographer-camera_department COL id VAL nm1471778	1
COL primaryName VAL Kendal RogersJ COL primaryProfession VAL director-cinematographer-miscellaneous COL id VAL nm21968515	COL primaryName VAL Antônio Fagundes COL primaryProfession VAL actor-writer-producer COL id VAL nm0265155	0
COL primaryName VAL Kevin Feige COL primaryProfession VAL producer-miscellaneous-production_manager COL id VAL nm21965473	COL primaryName VAL Chris KroppT COL primaryProfession VAL composer-producer-director COL id VAL nm21968373	0
COL primaryName VAL Micky Lynn COL primaryProfession VAL actress COL id VAL nm0528764	COL primaryName VAL Mitchell BourkeN COL primaryProfession VAL actor COL id VAL nm21967005	0
COL primaryName VAL Nikolaus LeytnerH COL primaryProfession VAL director-writer-assistant_director COL id VAL nm21966408	COL primaryName VAL Bernard McConville COL primaryProfession VAL writer-script_department COL id VAL nm21959053	0
COL primaryName VAL Taylor Cook COL primaryProfession VAL actor COL id VAL nm21962570	COL primaryName VAL Taylor Cook COL primaryProfession VAL actor COL id VAL nm2387267	1
COL primaryName VAL Ryôtarô Okiayu COL primaryProfession VAL actor-soundtrack COL id VAL nm0645636	COL primaryName VAL Michel DuchaussoyT COL primaryProfession VAL actor COL id VAL nm21967487	0
COL primaryName VAL Lauren Haroutunian COL primaryProfession VAL cinematographer-editorial_department-camera_department COL id VAL nm3083976	COL primaryName VAL Kevin MacLeod COL primaryProfession VAL composer-music_department-soundtrack COL id VAL nm1930572	0
COL primaryName VAL Cecilia Gessa COL primaryProfession VAL actress-script_department COL id VAL nm1564036	COL primaryName VAL David Ritsherq COL primaryProfession VAL producer-editor-editorial_department COL id VAL nm21957151	0
COL primaryName VAL Joe Cook COL primaryProfession VAL actor-writer-soundtrack COL id VAL nm21958302	COL primaryName VAL Hilary Linstead COL primaryProfession VAL producer-casting_director-writer COL id VAL nm0513182	0
COL primaryName VAL Kevin MacLeod COL primaryProfession VAL composer-music_department-soundtrack COL id VAL nm21958133	COL primaryName VAL Dan Henderson COL primaryProfession VAL actor-stunts COL id VAL nm21967491	0
COL primaryName VAL Richard Carter COL primaryProfession VAL actor COL id VAL nm0141885	COL primaryName VAL Richard Carterp COL primaryProfession VAL camera_department COL id VAL nm21960114	1
COL primaryName VAL Rosemary Hill COL primaryProfession VAL producer-script_department-miscellaneous COL id VAL nm0384643	COL primaryName VAL Emmanuèle Bernheimk COL primaryProfession VAL animation_department-actress COL id VAL nm21955228	0
