artist_credit,position,artist,name
ac_380bdfbd,0,a_1699ca41,De La Soul
ac_f6c51fdf,0,a_731977f8,Abel Korzeniowski
ac_4af7b99d,0,a_a9e2e311,Chewy Marble
ac_1e2b71ff,0,a_06cd4d40,Buddy Guy
ac_61b81c6b,0,a_f367957b,Mecanic Groove
ac_00cc2925,0,a_9ad2b951,RIP SLYME
ac_cb69254a,0,a_5c89a00d,Barry Biggs
ac_e105c28a,0,a_d91bd503,Joy Division
ac_7d53476e,0,a_de244de2,Thieves Like Us
ac_adac2a14,0,a_4ff305c6,Salem
ac_f1bfa4d6,1,a_e72aa2b9,Jeffrey Skidmore
ac_75dfcf51,0,a_02b5780a,Enzo Ortiz
ac_9024325b,3,a_b0e99eeb,Christa Ludwig
ac_4d6955bf,0,a_650ede07,Charlie Sepulveda
ac_b2af2c89,0,a_af505838,Little Richard
ac_2dd45553,0,a_daadc27f,XP8
ac_dbfcd4ce,0,a_af22f132,Lorene Drive
ac_5c655382,0,a_97b6334b,Montag
ac_60345f7f,0,a_95929fcb,Big Youth
ac_935ceaa1,0,a_f45f1e41,Peter Rowan
ac_9c4ac9cd,1,a_95edb17c,Ben Webster
ac_f0f63dbf,1,a_cbc1d609,Juri Nakashima
ac_12e1ddfd,0,a_c195ec18,Fries Jeugdkoor
ac_0c45fba9,0,a_b4ebf21e,Orhan Gencebay
ac_4cb86358,0,a_d6ca438c,Wolfgang Käfer
ac_d775fcf3,0,a_c5b9942e,Dziuks Küche
ac_04ab4a8e,0,a_67f3ad0e,Antonio Vivaldi
ac_f8fbcbc3,0,a_ec09363a,Råd Kjetil and The Loving Eye of God
ac_6de54304,0,a_ce467cc8,Pop Levi
ac_22609131,0,a_3ffc98a5,Triumvirat
ac_056ef8af,2,a_df803711,Denis Dobrenz
ac_320b2b9d,0,a_1aac4321,Here and There
ac_fcf82d75,0,a_3deec2be,Baruka
ac_a55a8208,0,a_233701eb,DalDilVog
ac_b76216a9,0,a_07851fe3,FFForecast
ac_14793e40,0,a_7f407589,Harry Gump
ac_1e61961b,1,a_02a4f561,Eshpai
ac_5b1edb6e,2,a_c9daba79,Nikolaus Harnoncourt
ac_4d916603,0,a_f07f34ed,Tanya Stephens
ac_22b35f12,0,a_5810645c,鈴木雅之
ac_9479e8fe,0,a_5d19c8bb,Pinka
ac_3f7cc3ee,0,a_7cdf8fa1,Giuseppe Verdi
ac_10f083f2,0,a_3eae5a48,Nevertheless
ac_8b9659b0,0,a_06ae786e,Mortuus Infradaemoni
ac_adb1025a,2,a_c12268b6,Neville Marriner
ac_752f4ea4,0,a_5cb2c6a5,Frank Tayla
ac_d80d38ef,0,a_60744740,Harper Lee
ac_80736f3c,0,a_25083adb,Luigi Cherubini
ac_03bfe911,0,a_8beed0e2,Overkill
ac_8d565282,0,a_f4e121c5,Julie Plug
ac_97dbbfa5,1,a_22fe27f8,Jófríður
ac_bf7557c4,0,a_26b6328b,Resistance D
ac_17a0e168,0,a_2317c869,Marianne  Michael
ac_47e28995,0,a_7179fe2a,Johnny Cosy
ac_cb63df48,1,a_9f96df24,Distemper
ac_baf82a72,0,a_45266da9,Sally Bat des Ailes
ac_517b50f1,0,a_727ad4ca,Guy Marchand
ac_44a48d33,0,a_79cbd2ab,Beady Belle
ac_9cd79ad6,0,a_67fbb6d0,Vyaas Houston 
ac_8b6bdb47,0,a_2320dcb3,Unity One
ac_f40b990f,0,a_3e68bb28,Kraftklub
ac_dc590fe2,0,a_33633efa,Tre allegri ragazzi morti
ac_bf444d0b,0,a_c96f9e2b,Inepsy
ac_7e58bedf,0,a_31e94825,Andy Williams
ac_20a5fdf0,0,a_beaadab2,Alvin Lee
ac_60ee9dea,0,a_9ba4ea8f,Ada Milea
ac_95c61b3b,0,a_d20fc83f,The Move
ac_04e679ef,1,a_ebbe7299,The E Street Band
ac_ec4c481b,0,a_f4a3e229,坂本千夏
ac_bf444d0b,0,a_5fea6f66,Inepsy
ac_c12a52f7,0,a_5efd2d9f,The Fake Fictions
ac_f57a87f1,0,a_d4fbf31d,Irena
ac_b1961a9b,0,a_153f40ca,JAM Project
ac_14aae6b5,0,a_00c38813,Arsen Dedić
ac_158849cc,0,a_91c8cb4f,Cold
ac_eabdcfdb,0,a_f3420d1c,Sterac
ac_52536709,0,a_f115eb0e,Vijay Prakash
ac_39f060de,0,a_a5379eb8,Junior Brown
ac_e6a83d18,2,a_63dc2782,Philharmonia Orchestra
ac_2335fe9f,0,a_d553d770,Uptown Funk Empire
ac_37b7e7a0,0,a_29071605,Alice Nine
ac_d5f71ce1,0,a_96cd76ec,Marisela
ac_40e86b86,2,a_46d3de00,Herb Ellis
ac_13b06e71,0,a_a5b3fa34,Subject to Change
ac_25d387cd,0,a_ef432950,Valdur
ac_b0b95d2c,0,a_8afd5b07,Promise Keepers
ac_110e687e,0,a_82f32b90,Monty Alexander
ac_7fc01879,0,a_42da900b,Gérard Lenorman
ac_13e8d349,1,a_4a520213,Sir Laurence Olivier
ac_d2ea9142,0,a_ef24ff12,Harry Bluestone
ac_dc08f402,0,a_efa24318,Laura Andreşan
ac_00b89d83,1,a_05a1b1db,Michel Plasson
ac_959e267a,0,a_1d113770,Sertab Erener
ac_8b4ec06a,0,a_d5babf35,Billy Lincoln
ac_2e106bc5,0,a_e290db39,Fabe
ac_b316d600,0,a_c69369e6,Scrotum
ac_922f337a,0,a_50dad67a,Monsters of Liedermaching
ac_25d387cd,0,a_c11611af,Valdur
ac_4ed71d33,0,a_62ceb01c,Bill Clinton
ac_33405146,0,a_72e743fc,Rocco Raimundo
ac_b9d28381,2,a_40392d1c,Fred Oldenburg
ac_903cd73d,0,a_59619664,Weldon Henson
ac_71018ff7,4,a_80890658,Najee
ac_0972b6d2,0,a_5d0a1470,Hecenia
ac_a9a674ff,0,a_f531de66,Milan Knížák
ac_13ef0fe7,0,a_d254bff7,Doc Powell
ac_b9bca6e0,0,a_b8a37092,Tommy Ladnier and His Orchestra
ac_6c65b5ac,0,a_fa07ebbe,Steve Malone
ac_95b1eb22,0,a_40040f6d,Stephen Janetzko
ac_868be9f7,0,a_7c86c7f0,De Lyckliga Kompisarna
ac_e6a83d18,3,a_b46359b3,Sir William Walton
ac_e3b08822,0,a_1baef18f,Alexander Klaws
ac_5541c0ba,0,a_e799f86c,OToGi8
ac_313f4a4e,0,a_24a2c6bb,Tõnis Mägi
ac_c2ff83a5,0,a_9a5b60d9,X Fade
ac_f12c5a1a,0,a_7e18874e,Frankie Cicala
ac_0ec6dd3f,0,a_36e34255,Marjinal
ac_4d14aa54,0,a_f8ac333b,Jerry Goldsmith
ac_2f3c1c66,0,a_6fb73e09,Andrea Jürgens
ac_4d700b0a,0,a_3b357622,CygnosiC
ac_b5374f65,0,a_b64426d2,Bad Haggis
ac_e5b95861,0,a_63d64b45,Cocknoose
ac_2ab7234c,0,a_878c3470,Muslimgauze
ac_2a070347,0,a_b4cd3735,A Thousand Societies
ac_8a27f81c,0,a_876a767b,Ross Lynch
ac_a1ec14b2,0,a_cf309dc3,Jon Hansson
ac_d82a1588,0,a_8e28319f,Hey Negrita
ac_813dffb5,0,a_5399e660,Spencer Dickinson
ac_60708fdb,1,a_b0a338b0,Tatyana Kalmykova
ac_bcdbf4d0,0,a_10863a40,Timm  Gordon
ac_7306856d,0,a_d92c9b54,Nirvana
ac_617d6605,0,a_cdd5b55b,SNMNMNM
ac_707acc87,0,a_3af4ba10,Roger Shah
ac_be4f8b12,0,a_756e3c15,Cry Wolf
ac_9733a1be,0,a_c4fd25b3,Jane Monheit
ac_c28f00a4,0,a_1d88a0a9,Джем
ac_87402cdf,0,a_b59b560b,Guster
ac_73704b0d,0,a_e2bbc501,Emdi
ac_ed9a5335,0,a_0c68645d,Delerium
ac_7cb9eabc,0,a_496138a9,Doctor Explosion
ac_aeb4d34a,0,a_afbbcb59,Dead Vampires
ac_9badf0de,0,a_c3e46057,Barbara Hendricks
ac_ef6bcda5,5,a_e7ef63d3,Franck
ac_b507252b,0,a_96211819,T‐Bone Walker
ac_037a5491,0,a_d24a2723,biff0r
ac_c5fc0546,0,a_b3ca56f2,Sarah McLachlan
ac_51c7a16c,0,a_78161e1e,Christopher Herrick
ac_e2fe92fb,0,a_1f91ffac,UNITE
ac_1f0e7799,0,a_a5e2aabc,Harlej
ac_ef8a7be4,0,a_67f07cd3,Vega Nova
ac_e910ba90,0,a_aeba968f,Die drei 
ac_ee3d27f3,0,a_13c69927,4Voice
ac_0f79d879,0,a_75a1641e,Jef Lee Johnson
ac_37b2e266,0,a_2dce36e1,Ashentide
ac_e17c9a0a,0,a_51c59b95,Elton D
ac_b3560cb4,0,a_1ef308ea,Pendulum
ac_50ae245d,0,a_688d65bb,Exited
ac_f9302dd3,0,a_ba37db44,Terrace
ac_c03584fb,0,a_bc44e988,Numbers
ac_5982206f,1,a_d12532ce,John Giuffrida
ac_c7e5140c,1,a_f4e35212,VAYAN
ac_8dbb582f,0,a_f6ef43b6,Neophyte
ac_0d34f9fb,0,a_110134e2,Klaus Harmony
ac_a50f5d75,0,a_67fbb6d0,Vyaas Houston 
ac_4c50f7ec,0,a_10a14af9,Vakkuum
ac_65972115,0,a_642d2c8a,Grobschnitt
ac_479b0c1d,0,a_586fbf27,Dougie D
ac_fa9fc694,0,a_db6f4a14,Distance
ac_a91aaeb6,1,a_4e6356c1,EverSeenΛ Ghostbefore
ac_bdbc3cef,0,a_e2d4cfa2,David  the High Spirit
ac_bddbada4,0,a_b488ff16,Dvořák
ac_6673f556,0,a_5fcbf927,The Styrenes
ac_fb53b469,0,a_761372e8,Sway  King Tech
ac_a40a53f1,2,a_79419c4a,Lorin Maazel
ac_34bf83f5,0,a_35a8065a,The Zone
ac_2efc78ed,0,a_f531de66,Milan Knížák
ac_b0daca61,0,a_7a11cc0e,XRay Dog
ac_8b6721b3,0,a_dca7c7ca,Tony Joe White
ac_0d8715e7,0,a_9377a5e3,K J Yesudas
ac_fcf11bd0,0,a_726bb690,Duo Damiano Sarzier
ac_8b5521a8,0,a_ab8b693d,Chop Shop
ac_55efb957,0,a_de100519,Koji Asano
ac_9f41514c,2,a_987ceece,Nikolaus Harnoncourt
ac_ab427f3a,0,a_b4c8b92f,Needle
ac_96e2c573,0,a_5d6aa638,KnockDiesel
ac_8e96e25d,0,a_3682d711,David Rovics
ac_4c131a71,0,a_4341d04f,The Shamen
ac_73e1e3f4,0,a_8d0cbba5,Emrah
ac_2ab7234c,0,a_7f5683bd,Muslimgauze
ac_2ba578ea,0,a_3d185aec,Marianne Rosenberg
ac_64bf3204,0,a_4bbdc8f0,Necrodeath
ac_a56e2a3a,0,a_0096548e,Sally Barker
ac_cb3a1fc5,0,a_99b244aa,Louis Armstrong
ac_93ec532f,0,a_ba681839,The Eggnogs
ac_b02eb741,0,a_05488bd3,The Mighty Diamonds
ac_00ab5295,0,a_43d86111,Love Ranger
ac_8de40dc2,0,a_26bcd8d8,Max van Egmond
ac_ea421f40,0,a_2f8594e0,Pernilla Wahlgren
ac_8a656127,0,a_7c3de6ff,Grooveminister
ac_be433309,0,a_18ba4406,Hans Appelqvist
ac_b2183d8f,0,a_c7053a29,松尾早人
ac_b553ae73,0,a_1aea44ea,研ナオコ
ac_5b181f81,0,a_47275b1e,Steve Haun
ac_648a70e2,0,a_069e7d20,Sylvia Telles
ac_708d20d1,0,a_cb385bfd,伊藤賢治
ac_b5dc2c50,0,a_c01bf11b,Soffull
ac_104e7d96,0,a_52582603,The Gordons
ac_4f2f1925,0,a_a117a1d8,Rick Seratte
ac_114c0b1f,0,a_7e6654a2,Malevolent Creation
ac_9578cb57,0,a_a1328b41,Ludwig van Beethoven
ac_7cc02f84,0,a_851de102,Antonino
ac_6a636d3a,0,a_80aaf6f8,Die Toten Hosen
ac_9be8c94c,0,a_c93ecc38,SilverHawk
ac_9282e3f5,1,a_3451a1c1,Mika Kallio
ac_b1d2a5f1,0,a_b0f60ef2,Χρήστος Σαντικάι
ac_41d1a702,0,a_503adebe,Duke Ellington  His Orchestra
ac_196a5a58,0,a_0cbc03af,Carmine
ac_4bf706ad,0,a_293b85cd,Goldham John
ac_9ffa31cb,0,a_04e8aa2c,John Ernest Galliard
ac_355d7a2e,0,a_ea5f89f3,Steven Halpern
ac_6f381dcd,0,a_749e2eea,Erol Parlak Bağlama Beşlisi
ac_d5cba984,0,a_a55127e6,Precious Wax Drippings
ac_81aef85d,0,a_4c953b85,Dinah Washington
ac_9badf0de,1,a_c1466d7f,Katia  Marielle Labèque
ac_b99b3784,0,a_162a85c8,Da Vincis Notebook
ac_52536709,2,a_b4a44d32,Priya Subramani
ac_22b35f12,0,a_3599a431,鈴木雅之
ac_9c0b1b59,0,a_9c0b9736,Richie Branson
ac_2b765aa8,0,a_c23c3e71,Eddy Duchin and His Orchestra
ac_1dbbe773,0,a_3b75adfb,Dennis Brown
ac_010dfef9,0,a_0c61aaee,İbrahim Tatlıses
ac_2938149d,1,a_92fe54a2,Project Pat
ac_82afe5c0,0,a_bff3613a,Rainer
ac_20479a51,0,a_870e7915,Gang Starr
ac_68f60ebe,0,a_80be45f1,The Countdown Mixmasters
ac_bf2552a6,0,a_be3eda00,The Perceptionists
ac_139cf62c,0,a_0691a833,Caravan
ac_f1ff7083,0,a_b5ec2d92,James Horner
ac_cbae5cb9,1,a_3451a1c1,Mika Kallio
ac_69e5e4e6,1,a_d332ecae,Gerold Huber
ac_af353f45,0,a_ad00cc01,Peter Hammill
ac_721e3eb2,0,a_b7368977,Bloodstone
ac_b9e9403c,0,a_2d030e2c,黒田洋介
ac_c17e56f9,0,a_65f7c808,My Vitriol
ac_056ef8af,2,a_7033fa75,Denis Dobrenz
ac_0268f54d,0,a_5a3e9d72,Mercedes Sosa
ac_63ffc4e8,2,a_74557779,Václav Neumann
ac_5c18f626,0,a_90ec9775,Patricia Morrison
ac_20487306,0,a_24a2c6bb,Tõnis Mägi
ac_4c50f7ec,0,a_10a14af9,Vakkuum
ac_c5d77d62,0,a_dd54f3c2,The Creams
ac_1496e354,0,a_31240a2c,Gemma Hayes
ac_ecd4560e,0,a_f68334a1,Hart Backbord
ac_755cac86,0,a_bde51ad3,Sick of the Law
ac_f44047ff,1,a_800789c9,Project Pat
ac_9a34bea7,0,a_468d556f,Erci_E
ac_6852c0df,0,a_a2985ccc,Chris Barber
ac_3a2bfeac,0,a_a4fc109d,Junior Murvin
ac_adae9de1,2,a_dda2563c,Dana
ac_cf3bde70,0,a_38849eb9,Franz Schubert
ac_797b29b3,0,a_fb0fd8a1,Battle Circus
ac_d58784c3,0,a_d2d3a355,The Gardening Club
ac_708d20d1,0,a_72a853a5,伊藤賢治
ac_64ed4c4a,0,a_5be971cb,Ratcat
ac_00cc2925,0,a_58f4f62c,RIP SLYME
ac_8ef5a632,0,a_05fa761d,Isha Foundation
ac_f06787ac,0,a_c007e107,Les Brown
ac_8f6abd9e,0,a_a9bc761f,The Starlights
ac_7e440334,0,a_435a999c,Burd Early
ac_735d8eed,0,a_7f75a077,The Primitive Quartet
ac_c4ad429d,0,a_f14f4eba,Michael B Tretow
ac_7f1ba363,0,a_d1e49b49,Hatebreed
ac_41e2e2e2,0,a_294ac723,Frontier
ac_4c1c1418,0,a_88a65404,Glen Campbell
ac_42170aaf,1,a_d7670d45,Radioskugga
ac_960b6a50,0,a_22947239,Quirk
ac_e7b8d94b,0,a_4adcafc8,Stranded At The DriveIn
ac_1a6334d1,0,a_81881952,Özdemir Erdoğan
ac_86a30234,0,a_8a60bf07,Pianoheadz
ac_27440fa1,0,a_2bf52f45,Ÿuma
ac_22c89941,0,a_c2f9df57,Disciplina kičme
ac_42996b2c,0,a_05c9a69d,Atomic Pulse
ac_38bb3abc,1,a_a8a28eb7,The Wailers
ac_0200c542,0,a_8ea21b5f,Werwolf 77
ac_5d7f551d,1,a_e999b20b,Nürnberger Symphoniker
ac_10de24e7,0,a_fb1b66b0,Fryderyk Chopin
ac_453dbb0b,0,a_acb1a0c8,Marian Anderson
ac_2fc6c455,0,a_5e8d4fc7,Bobby Blue Bland
ac_db3c3016,0,a_ea043a61,אריק איינשטיין
ac_8f6abd9e,0,a_823d7307,The Starlights
ac_c5717621,0,a_4e6356c1,EverSeenΛ Ghostbefore
ac_a88bf746,0,a_9ad2b951,RIP SLYME
ac_5e6f5425,0,a_2825176e,Orquesta Uribichá
ac_bef06611,1,a_cc994294,Orchestra of the Swan
ac_01dedcf1,0,a_40a7bef7,Pure Obsessions  Red Nights
ac_7de90171,0,a_ef92acef,American Noise
ac_9282e3f5,0,a_f7fe0795,Mikko Innanen
ac_d03103fc,0,a_93700114,Fatso Jetson
ac_42170aaf,1,a_9a2c1c00,Radioskugga
ac_4ff1399b,0,a_0a12c2e5,Veil of Ashes
ac_4683d1eb,0,a_9a696178,Sin Eater
ac_000eb16d,0,a_35547ac4,Orlando Voorn
ac_e0e4e316,0,a_3743cada,Beach Fossils
ac_9d93d422,0,a_bc148400,Ben Somer
ac_e9a1ada1,0,a_24ce637c,666
ac_cf28569a,0,a_0ce6ac40,Christian Gerhaher
ac_583db52e,0,a_a0615cb4,BeeBee
ac_14aae6b5,0,a_c5d9167b,Arsen Dedić
ac_6bf20493,0,a_3d2dc549,Crimpshrine
ac_7331d424,0,a_b488ff16,Antonín Dvořák
ac_68cdc582,1,a_f94d0c4f,Cypha
ac_5541c0ba,0,a_8006d24b,OToGi8
ac_e6a83d18,1,a_67805ae3,Sir Laurence Olivier
ac_fb39e8b7,0,a_e5d08521,Eristetyt
ac_86b9c6a8,0,a_7076c023,projectDelta
ac_d0078e04,0,a_bc7a415e,Johnny Griffin
ac_fd21ae2a,0,a_ff010f60,Byron Stripling
ac_2d1b5c5e,0,a_8b9f80c5,Robert Shaw Chamber Singers
ac_4c144540,0,a_c892634b,Massgrav
ac_929267f2,0,a_0d28a05f,Les Reines Prochaines
ac_a7457a43,0,a_52b03154,Sue Henry
ac_7c4b0cc3,0,a_8457be6a,Kate Wolf
ac_83dbdacf,4,a_40356cd3,雪村螢子
ac_bdac6417,0,a_2438a8f8,Goodbye
ac_3f7cc3ee,0,a_c483e2b7,Giuseppe Verdi
ac_d7ab57a1,2,a_08ae9130,Геннадий Николаевич Рождественский
ac_ffd1412a,0,a_e9806837,Chriz
ac_253a0d70,0,a_f0160fdb,Iceland Symphony Orchestra
ac_eed41f96,0,a_5c8133a4,Ansiktet
ac_dc6b3826,1,a_72bffb5a,Xande de Pilares
ac_77ef3fa6,0,a_cef3ea7b,Steve Merlin
ac_bae5ad38,0,a_a30f284c,Jadis
ac_b0daca61,0,a_081a7ac1,XRay Dog
ac_7a232bdf,0,a_47c7790a,Fats Domino
ac_dec79c30,0,a_b2a5e744,Sharon Lois  Bram
ac_b58cab1e,0,a_64134e07,Matthias Reim
ac_5ef6985f,0,a_c4ac9e1a,Trio Bier
ac_a2422896,0,a_5460ccd6,Carlos Di Sarli
ac_d8b5271d,0,a_66c37659,Athlos
ac_e740bdcc,0,a_afca053f,Tequilajazzz
ac_8791b795,0,a_9c66057e,Vince Gabriel
ac_54885b4d,1,a_99df6ad2,Engineer
ac_5d5a8d06,0,a_fc0350a1,TeeKu
ac_3954cdcf,0,a_caa866df,Tommy Coomes Band
ac_44c125c0,0,a_a8a20483,Simon Etchell
ac_d74504e2,0,a_b27af517,Urban Dance Squad
ac_da1ed990,0,a_66c37659,Athlos
ac_52536709,1,a_f0185e7e,Tippu
ac_3c0b4a9e,0,a_7e852543,ChaosOrder
ac_6c2825b0,0,a_77bdc919,Μάνος Χατζιδάκις
ac_695c4b5d,0,a_ee5b7c63,Ed Gungor
ac_7bc190f8,0,a_f7381889,The Channels
ac_707acc87,0,a_ecd309f3,Roger Shah
ac_88ff7cde,0,a_e2442219,Daco
ac_31cf4fa6,4,a_ddf0621d,Academy of St Martin‐in‐the‐Fields
ac_3cef3764,0,a_f0ef54e0,Andrea Polli
ac_13e8d349,0,a_5b103e6a,Walton
ac_870df031,1,a_504ca8d0,Paul Frazer
ac_0983aecf,0,a_0bb600b1,Vyaas Houston
ac_c21a749a,0,a_e2d4cfa2,David  the High Spirit
ac_52536709,2,a_b4a44d32,Priya Subramani
ac_5d98ac53,0,a_22f84345,The Four Freshmen
ac_279588f8,1,a_605e2cd0,Corelli
ac_a54adb58,0,a_32fda482,Peter Ditzer
ac_bbb4b084,1,a_c9daba79,Nikolaus Harnoncourt
ac_55c3b3e5,0,a_4170b599,Griffin House
ac_e31e315b,0,a_e6ebf0f9,James Last
ac_6cbec516,0,a_0fab9420,Mariachi Peñatitlan
ac_79b8da3e,0,a_f45f1e41,Peter Rowan
ac_c0268883,0,a_acb27755,Filicophyta
ac_fa9fc694,0,a_514fbe01,Distance
ac_78595c1f,0,a_0e15736d,Pugs
ac_19174de6,0,a_03c8b89a,The Ethel Mertz Experience
ac_3a24db46,0,a_bf3b8116,Kombi
ac_e57f3675,0,a_c69369e6,Scrotum
ac_233c141a,0,a_26dff70c,Cairo Liberation Front
ac_58c5c0f3,0,a_23321b26,Jo Bogaert
ac_acba64b4,1,a_0e5bbae1,Michael Tauben
ac_fb0e282f,0,a_0cd30f96,Andreas Fulterer
ac_9d829a77,0,a_6d181787,陶喆
ac_67da2b38,0,a_ce6f3978,Niños Cantores de Lara
ac_7cd063b5,0,a_a6fdc17b,Intricate
ac_d3368198,0,a_8aff519e,The Panacea
ac_8b55c095,0,a_807585d1,Johan Tronestam
ac_335a37e2,0,a_1220a9f7,Graham Park
ac_ae5624fc,0,a_3206f6e4,The Count Basie Trio
ac_ee1a0eae,0,a_2731340d,Jason Mraz
ac_752f4ea4,0,a_bf007d8f,Frank Tayla
ac_f1ff7083,0,a_ebc1ce19,James Horner
ac_c4a626f6,0,a_4d2eae3d,Hot Chip
ac_9e83821c,0,a_bde51ad3,Sick of the Law
ac_2a78654c,0,a_066383b4,Liane Carroll
ac_2ad0abca,0,a_8ab9b6bd,Mortuus Infradaemoni
ac_334545bf,0,a_8d9354b9,Las Estrallas Cobo
ac_4e9a9a86,0,a_77085f0f,Lucky Jim
ac_acd6fd20,0,a_47340b70,Koan
ac_9c779d65,1,a_6a534265,Khaled
ac_22751677,0,a_f33cf80b,Dorsey Brothers and Their Orchestra
ac_ef6bcda5,4,a_24a5c0d7,Schumann
ac_63ef8db2,0,a_dd32759d,Ron Escheté
ac_670b0982,0,a_ca54c65a,Autechre
ac_2072ba72,0,a_285f9d21,Dave Specter  The Bluebirds
ac_8e787390,0,a_803308c1,Guus Meeuwis  Vagant
ac_f5f714af,0,a_9c3d9374,Johanson  Vennad
ac_c4ee4d93,2,a_cafe18e5,Herb Ellis
ac_c6653725,0,a_c32d2bee,Puzzle
ac_9a6a4b4b,0,a_d11545ce,afrodynamix
ac_154b621e,0,a_62e28322,Fondo Flamenco
ac_13e8d349,2,a_63dc2782,Philharmonia Orchestra
ac_21e51a0b,0,a_1b14ed93,The Tombstone Brawlers
ac_4c50f7ec,0,a_fff55da4,Vakkuum
ac_6501762f,0,a_03740be4,The Bakers
ac_18919e07,0,a_d4fa9dd1,ona
ac_89d3685e,0,a_293b85cd,Goldham John
ac_61e731cd,0,a_0d5c0378,Hungarian State Orchestra
ac_57be2655,0,a_c2c8112a,Richard Strauss
ac_a2144b0f,0,a_6a5e704f,Michał Bajor
ac_79d4e758,0,a_8763affd,Mynock
ac_1664018d,0,a_69826185,Duane Eddy
ac_6f186770,0,a_8d138681,百蚊
ac_6ba5f1fd,0,a_4413f785,Star of Ash
ac_b418c104,0,a_9364e20a,Seba
ac_0404b6f1,0,a_060bd681,Anima Virus
ac_d309ac19,0,a_569f9836,Zachary Allen
ac_6fe6302e,0,a_12975fb5,Quadra
ac_3508997c,0,a_8e34904e,The Glory
ac_2c10a4e6,0,a_62d890c4,Vermin
ac_d2854230,0,a_79d6abac,Toomas Anni
ac_a5fe049c,0,a_d5876d39,Kelly Joe Phelps
ac_31cf4fa6,5,a_c12268b6,Neville Marriner
ac_159fca4d,0,a_a26dab92,Elton John
ac_0983aecf,0,a_ddfdb6d0,Vyaas Houston
ac_41fe2f5b,0,a_b55d23e3,Hall  Oates
ac_c4b7d359,0,a_c892634b,Massgrav
ac_fd21ae2a,0,a_3517cf54,Byron Stripling
ac_136a027d,0,a_7df54b98,St Anthony Falls
ac_282a323e,0,a_0490f6a5,Lionel Marchetti
ac_b53f3b71,1,a_89433bd5,Stewart Winter
ac_2180d07a,0,a_7dfff25b,Modest Mouse
ac_ab4bc279,1,a_24428f72,Hungarian State Orchestra
ac_bae5ad38,0,a_388f7d57,Jadis
ac_868be9f7,0,a_2c5646f3,De Lyckliga Kompisarna
ac_9301278d,0,a_33ab8273,Triple R
ac_9024325b,5,a_6ef53040,Horst Laubenthal
ac_43d7b549,0,a_3175f7da,La Inestable
ac_d1b4aa65,0,a_77bdc919,Μάνος Χατζιδάκις
ac_5a657bd0,0,a_e9c32c6f,Эдита Пьеха
ac_36889926,0,a_78e7551c,Fries Jeugdkoor
ac_1312d5f2,1,a_3cee5f9f,Guy McAffer
ac_e730d9e7,0,a_d410aaaf,NǽnøĉÿbbŒrğ VbëřřĦōlökäävsŦ
ac_42f831fa,0,a_b7d937ed,Astrid  Freddy Breck
ac_c4a626f6,0,a_f38ccc70,Hot Chip
ac_3e3ef0b5,0,a_65263c79,Gioachino Rossini
ac_4b8fe941,0,a_f50d8c01,Heads We Dance
ac_b18989d9,0,a_557484b9,DJ Spair
ac_37ec8b2b,0,a_fea1d8ec,The Klezmer Conservatory Band
ac_279a2daf,2,a_31f094ff,Ben Riley
ac_41db3ce7,0,a_8c443986,Die Maus
ac_b1c93821,0,a_ee2df951,David Arnold
ac_be131c25,0,a_e7fc718d,Табула Раса
ac_29a79957,1,a_bcb41a4b,Oliver Wyman
ac_c35c8c5b,0,a_882a1f7d,Luna
ac_f5b3d547,0,a_3d2c73a2,The Mills Brothers
ac_525cb6a1,0,a_4ae15ecd,Gilles Droulez
ac_20328f8e,0,a_adfad7f5,Memphis Slim
ac_5def2168,0,a_c5fecc2e,Little Bushman
ac_28d2481c,0,a_00eec322,Engineer
ac_3832e28e,0,a_c1e93a73,Kobranocka
ac_4bab2f7c,2,a_17e2e916,Vésper Vocal
ac_3038617e,1,a_ab1bac5e,Геннадий Николаевич Рождественский
ac_69c46167,0,a_a49bf3b6,Honey White
ac_eb1ed17a,0,a_ed021f02,Controlled Bleeding
ac_ac3a69d0,0,a_3ce2a925,Harrie Jekkers
ac_88ff526b,0,a_3a782c8e,Martin and Company
ac_c58c1018,0,a_2bb09f00,Luxxuriös
ac_5e7cca96,0,a_95929fcb,Big Youth
ac_cbae5cb9,0,a_f7fe0795,Mikko Innanen
ac_0d4824f4,0,a_bd31543e,wumpscut
ac_361dd651,0,a_ffdb9e2e,Madonna
ac_7617458b,0,a_b1b055bb,Deadly Buda
ac_844f60a3,1,a_fa64bfc1,Mike Posner
ac_ff48282f,0,a_4a9fd818,Charles Bukowski
ac_413685fa,0,a_3d956fad,佐橋佳幸
ac_999c86c9,0,a_21241f52,John Lee Hooker
ac_593d02fa,0,a_09ce2502,Bernhard Brink
ac_380bdfbd,0,a_3f728c95,De La Soul
ac_11dd967c,0,a_e5d08521,Eristetyt
ac_e3431392,0,a_f367957b,Mecanic Groove
ac_91358239,0,a_3ff8ac81,Empyreal
ac_c03a6451,0,a_92ae5ace,Eumir Deodato
ac_7e215403,0,a_3743cada,Beach Fossils
ac_09af3eb5,0,a_1a20d8e2,The Spaniels
ac_99f676fe,0,a_839de01d,Hany Shaker
ac_94e21400,0,a_dbab537f,Brigada Criminal  Stupenda Jones
ac_1ae8a8a1,0,a_d39de597,Raison Varner
ac_98610be2,0,a_f1570630,PMODEL
ac_7e0e8f35,1,a_6a534265,Khaled
ac_9d829a77,1,a_5088b3f6,Tension
